Mode,Dof,ControlType,StairNum,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,1,0,0,0,608761521,4.91823,-0.421791,-5.92989,0
1,1,0,0,0,608761521,9.21774,-0.792272,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21685,-0.792394,-5.92989,0.000183975
1,1,0,0,0,608761521,9.2164,-0.792457,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21634,-0.792453,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21644,-0.792344,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21672,-0.79228,-5.92989,0.000183975
1,1,0,0,0,608761521,9.2167,-0.792305,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21762,-0.792372,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21878,-0.792358,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21937,-0.792283,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21982,-0.792224,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21952,-0.792129,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21838,-0.792126,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21776,-0.792117,-5.92989,0.000183975
1,1,0,0,0,608761521,9.2177,-0.792042,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21793,-0.79203,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21885,-0.791956,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22057,-0.791778,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22129,-0.791676,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22199,-0.791576,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22215,-0.791489,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22127,-0.791524,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21988,-0.791425,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21953,-0.791306,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21956,-0.791322,-5.92989,0.000183975
1,1,0,0,0,608761521,9.21983,-0.791153,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22017,-0.790994,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22031,-0.790958,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22045,-0.790756,-5.92989,0.000183975
1,1,0,0,0,608761521,9.2207,-0.790554,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22138,-0.790491,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22228,-0.790294,-5.92989,0.000183975
1,1,0,0,0,608761521,9.22277,-0.79017,-5.92989,0.000183975
