Time,Mode,Dof,ControlType,StairNum,Trial,whichStim,NormF,ShearF,NormP,ShearP,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.013667,1,1,0,0,0,4,4.39677,-0.371785,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00498,1.49752,-nan(ind),-nan(ind),0
0.077815,1,1,0,0,0,4,8.79934,-0.744254,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.088376,1,1,0,0,0,4,8.79897,-0.744239,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.100142,1,1,0,0,0,4,8.79927,-0.744166,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49752,-nan(ind),-nan(ind),0
0.111129,1,1,0,0,0,4,8.79929,-0.744217,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49752,-nan(ind),-nan(ind),0
0.122005,1,1,0,0,0,4,8.79845,-0.744331,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.133047,1,1,0,0,0,4,8.79853,-0.744271,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.144929,1,1,0,0,0,4,8.79894,-0.744284,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.155888,1,1,0,0,0,4,8.79798,-0.744378,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.166892,1,1,0,0,0,4,8.79806,-0.744396,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.177931,1,1,0,0,0,4,8.79847,-0.744454,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.18883,1,1,0,0,0,4,8.79878,-0.744526,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.199782,1,1,0,0,0,4,8.79879,-0.744485,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.211768,1,1,0,0,0,4,8.79864,-0.744411,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.222702,1,1,0,0,0,4,8.79888,-0.744457,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.233808,1,1,0,0,0,4,8.79957,-0.744443,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.245893,1,1,0,0,0,4,8.79907,-0.74454,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.256633,1,1,0,0,0,4,8.79861,-0.74466,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.267782,1,1,0,0,0,4,8.79887,-0.744675,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.278947,1,1,0,0,0,4,8.79801,-0.744662,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.290605,1,1,0,0,0,4,8.79722,-0.744718,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.301528,1,1,0,0,0,4,8.79809,-0.744637,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.312672,1,1,0,0,0,4,8.79779,-0.744583,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.323413,1,1,0,0,0,4,8.79802,-0.744506,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.335532,1,1,0,0,0,4,8.79852,-0.744385,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.346475,1,1,0,0,0,4,8.79873,-0.744343,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.35759,1,1,0,0,0,4,8.79857,-0.744416,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.369312,1,1,0,0,0,4,8.79867,-0.744496,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.380404,1,1,0,0,0,4,8.79852,-0.74456,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.391409,1,1,0,0,0,4,8.79814,-0.744642,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.403192,1,1,0,0,0,4,8.79841,-0.744525,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.413729,1,1,0,0,0,4,8.79872,-0.744253,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.425762,1,1,0,0,0,4,8.79863,-0.744192,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.436369,1,1,0,0,0,4,8.79913,-0.744087,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00498,1.49752,-nan(ind),-nan(ind),0
0.447378,1,1,0,0,0,4,8.79926,-0.74403,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00498,1.49752,-nan(ind),-nan(ind),0
0.458363,1,1,0,0,0,4,8.79909,-0.7442,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49752,-nan(ind),-nan(ind),0
0.469388,1,1,0,0,0,4,8.79866,-0.744321,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.480261,1,1,0,0,0,4,8.79847,-0.744344,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.491353,1,1,0,0,0,4,8.79852,-0.744424,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.503409,1,1,0,0,0,4,8.79863,-0.744436,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.514431,1,1,0,0,0,4,8.79878,-0.74438,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.525184,1,1,0,0,0,4,8.79864,-0.744317,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.535984,1,1,0,0,0,4,8.79938,-0.744291,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.548363,1,1,0,0,0,4,8.79874,-0.744313,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.559429,1,1,0,0,0,4,8.79852,-0.744426,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.570732,1,1,0,0,0,4,8.7995,-0.744594,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.581245,1,1,0,0,0,4,8.79922,-0.744682,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.592368,1,1,0,0,0,4,8.79883,-0.744614,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.603461,1,1,0,0,0,4,8.79913,-0.74458,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.614022,1,1,0,0,0,4,8.79938,-0.744566,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.625623,1,1,0,0,0,4,8.79853,-0.744497,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.636114,1,1,0,0,0,4,8.79791,-0.744552,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.647068,1,1,0,0,0,4,8.79831,-0.744536,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.657753,1,1,0,0,0,4,8.7984,-0.744341,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.668833,1,1,0,0,0,4,8.79798,-0.74431,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.679533,1,1,0,0,0,4,8.79821,-0.744373,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.690493,1,1,0,0,0,4,8.79825,-0.744339,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.702499,1,1,0,0,0,4,8.7981,-0.744421,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.714818,1,1,0,0,0,4,8.79848,-0.744467,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.72665,1,1,0,0,0,4,8.79886,-0.744338,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.737875,1,1,0,0,0,4,8.79948,-0.744327,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.749111,1,1,0,0,0,4,8.79977,-0.744375,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.760087,1,1,0,0,0,4,8.79898,-0.744364,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.770525,1,1,0,0,0,4,8.79853,-0.744304,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.781429,1,1,0,0,0,4,8.79839,-0.744219,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.792536,1,1,0,0,0,4,8.79768,-0.7442,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.803464,1,1,0,0,0,4,8.79735,-0.744233,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.815569,1,1,0,0,0,4,8.79771,-0.744313,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.826398,1,1,0,0,0,4,8.79747,-0.744391,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.83856,1,1,0,0,0,4,8.79753,-0.744462,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.849201,1,1,0,0,0,4,8.79745,-0.744422,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.860415,1,1,0,0,0,4,8.79777,-0.74432,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.871607,1,1,0,0,0,4,8.79778,-0.744316,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.882237,1,1,0,0,0,4,8.79819,-0.744333,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.893263,1,1,0,0,0,4,8.79827,-0.744343,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.904133,1,1,0,0,0,4,8.79803,-0.744505,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.91497,1,1,0,0,0,4,8.79832,-0.744515,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.926014,1,1,0,0,0,4,8.79817,-0.74451,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.938157,1,1,0,0,0,4,8.79829,-0.744486,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.950218,1,1,0,0,0,4,8.79867,-0.744552,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.9613,1,1,0,0,0,4,8.79858,-0.74455,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.971779,1,1,0,0,0,4,8.79929,-0.744566,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.983393,1,1,0,0,0,4,8.79925,-0.744625,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
0.994243,1,1,0,0,0,4,8.79958,-0.744544,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.00541,1,1,0,0,0,4,8.79949,-0.744404,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.01594,1,1,0,0,0,4,8.7993,-0.744438,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.02791,1,1,0,0,0,4,8.79925,-0.744274,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.03927,1,1,0,0,0,4,8.79882,-0.744267,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.05008,1,1,0,0,0,4,8.79851,-0.744235,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.06082,1,1,0,0,0,4,8.79872,-0.744145,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49752,-nan(ind),-nan(ind),0
1.07214,1,1,0,0,0,4,8.79783,-0.744093,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49752,-nan(ind),-nan(ind),0
1.08393,1,1,0,0,0,4,8.79752,-0.744125,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.0938,1,1,0,0,0,4,8.79795,-0.744146,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.10512,1,1,0,0,0,4,8.79796,-0.744237,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.11601,1,1,0,0,0,4,8.79829,-0.744343,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.12662,1,1,0,0,0,4,8.79933,-0.744403,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.13892,1,1,0,0,0,4,8.80022,-0.744373,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.14943,1,1,0,0,0,4,8.79992,-0.744315,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.16154,1,1,0,0,0,4,8.7996,-0.744406,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.17239,1,1,0,0,0,4,8.79962,-0.744496,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.18342,1,1,0,0,0,4,8.79901,-0.744524,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.19568,1,1,0,0,0,4,8.79832,-0.744655,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.20632,1,1,0,0,0,4,8.79889,-0.744555,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.21854,1,1,0,0,0,4,8.79885,-0.744398,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.22938,1,1,0,0,0,4,8.79834,-0.74433,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.84051,1,1,0,0,0,4,8.79851,-0.744297,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.84288,1,1,0,0,0,4,8.79832,-0.744313,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.85449,1,1,0,0,0,4,8.79784,-0.744379,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.86597,1,1,0,0,0,4,8.79773,-0.744497,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.8769,1,1,0,0,0,4,8.79765,-0.744557,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.88799,1,1,0,0,0,4,8.79835,-0.744593,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.8992,1,1,0,0,0,4,8.79827,-0.744455,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
1.90987,1,1,0,0,0,4,8.79819,-0.744362,-5.27328,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-993.99,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00497,1.49753,-nan(ind),-nan(ind),0
