Mode,Dof,ControlType,StairNum,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,1,0,0,0,790632784,6.13938,-0.530511,-11.5945,24.4956
1,1,0,0,0,790632784,9.20902,-0.796421,-11.5945,24.4956
1,1,0,0,0,790632784,9.20885,-0.796394,-11.5945,24.4956
1,1,0,0,0,790632784,9.20816,-0.796399,-11.5945,24.4956
1,1,0,0,0,790632784,9.20755,-0.79638,-11.5945,24.4956
1,1,0,0,0,790632784,9.20718,-0.796317,-11.5945,24.4956
1,1,0,0,0,790632784,9.20724,-0.796361,-11.5945,24.4956
1,1,0,0,0,790632784,9.2074,-0.796471,-11.5945,24.4956
1,1,0,0,0,790632784,9.20786,-0.796524,-11.5945,24.4956
1,1,0,0,0,790632784,9.20801,-0.796546,-11.5945,24.4956
1,1,0,0,0,790632784,9.2075,-0.796617,-11.5945,24.4956
1,1,0,0,0,790632784,9.2074,-0.79655,-11.5945,24.4956
1,1,0,0,0,790632784,9.2073,-0.796433,-11.5945,24.4956
1,1,0,0,0,790632784,9.20715,-0.796406,-11.5945,24.4956
1,1,0,0,0,790632784,9.20669,-0.796392,-11.5945,24.4956
1,1,0,0,0,790632784,9.20666,-0.79636,-11.5945,24.4956
1,1,0,0,0,790632784,9.20701,-0.796455,-11.5945,24.4956
1,1,0,0,0,790632784,9.20667,-0.796511,-11.5945,24.4956
1,1,0,0,0,790632784,9.20701,-0.796496,-11.5945,24.4956
1,1,0,0,0,790632784,9.20717,-0.796584,-11.5945,24.4956
1,1,0,0,0,790632784,9.207,-0.796549,-11.5945,24.4956
1,1,0,0,0,790632784,9.20756,-0.796473,-11.5945,24.4956
1,1,0,0,0,790632784,9.20699,-0.796532,-11.5945,24.4956
1,1,0,0,0,790632784,9.20661,-0.796551,-11.5945,24.4956
1,1,0,0,0,790632784,9.20736,-0.796391,-11.5945,24.4956
1,1,0,0,0,790632784,9.20668,-0.796366,-11.5945,24.4956
1,1,0,0,0,790632784,9.20686,-0.796308,-11.5945,24.4956
1,1,0,0,0,790632784,9.20666,-0.796269,-11.5945,24.4956
1,1,0,0,0,790632784,9.20595,-0.796278,-11.5945,24.4956
1,1,0,0,0,790632784,9.2061,-0.796349,-11.5945,24.4956
1,1,0,0,0,790632784,9.20643,-0.796331,-11.5945,24.4956
1,1,0,0,0,790632784,9.20664,-0.796293,-11.5945,24.4956
1,1,0,0,0,790632784,9.2078,-0.796351,-11.5945,24.4956
1,1,0,0,0,790632784,9.20873,-0.796277,-11.5945,24.4956
1,1,0,0,0,790632784,9.20877,-0.796307,-11.5945,24.4956
1,1,0,0,0,790632784,9.20867,-0.796359,-11.5945,24.4956
1,1,0,0,0,790632784,9.2087,-0.796352,-11.5945,24.4956
1,1,0,0,0,790632784,9.20799,-0.796379,-11.5945,24.4956
1,1,0,0,0,790632784,9.20764,-0.796386,-11.5945,24.4956
1,1,0,0,0,790632784,9.20743,-0.79626,-11.5945,24.4956
1,1,0,0,0,790632784,9.20722,-0.796157,-11.5945,24.4956
1,1,0,0,0,790632784,9.20713,-0.796084,-11.5945,24.4956
1,1,0,0,0,790632784,9.20763,-0.796037,-11.5945,24.4956
1,1,0,0,0,790632784,9.20773,-0.796042,-11.5945,24.4956
1,1,0,0,0,790632784,9.20803,-0.796064,-11.5945,24.4956
1,1,0,0,0,790632784,9.2083,-0.796192,-11.5945,24.4956
1,1,0,0,0,790632784,9.20767,-0.796201,-11.5945,24.4956
1,1,0,0,0,790632784,9.20827,-0.796151,-11.5945,24.4956
1,1,0,0,0,790632784,9.20844,-0.796173,-11.5945,24.4956
1,1,0,0,0,790632784,9.20869,-0.796139,-11.5945,24.4956
1,1,0,0,0,790632784,9.20865,-0.796106,-11.5945,24.4956
1,1,0,0,0,790632784,9.20788,-0.796069,-11.5945,24.4956
1,1,0,0,0,790632784,9.20726,-0.796095,-11.5945,24.4956
1,1,0,0,0,790632784,9.2076,-0.796052,-11.5945,24.4956
1,1,0,0,0,790632784,9.20746,-0.79604,-11.5945,24.4956
1,1,0,0,0,790632784,9.20753,-0.796039,-11.5945,24.4956
1,1,0,0,0,790632784,9.20758,-0.796029,-11.5945,24.4956
1,1,0,0,0,790632784,9.20737,-0.796065,-11.5945,24.4956
1,1,0,0,0,790632784,9.20739,-0.79605,-11.5945,24.4956
1,1,0,0,0,790632784,9.20737,-0.7961,-11.5945,24.4956
1,1,0,0,0,790632784,9.20749,-0.796124,-11.5945,24.4956
1,1,0,0,0,790632784,9.20728,-0.796154,-11.5945,24.4956
