Time,Mode,Dof,ControlType,Trial,whichStim,NormF,ShearF,NormP,ShearP,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.014376,1,1,0,0,4,4.57186,-0.375514,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.087478,1,1,0,0,4,8.57791,-0.704731,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.094803,1,1,0,0,4,8.57748,-0.704723,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.105719,1,1,0,0,4,8.57721,-0.704632,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.116585,1,1,0,0,4,8.57749,-0.704508,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.128661,1,1,0,0,4,8.57774,-0.704371,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.140546,1,1,0,0,4,8.57719,-0.704221,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.15192,1,1,0,0,4,8.57671,-0.704334,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.163753,1,1,0,0,4,8.57661,-0.704578,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.175339,1,1,0,0,4,8.57616,-0.704774,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.186341,1,1,0,0,4,8.57719,-0.704857,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
0.197531,1,1,0,0,4,8.57802,-0.704749,-13.5949,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2562.57,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00198,1.49901,-nan(ind),-nan(ind),0
