Mode,Dof,ControlType,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,1,0,0,-1614782473,9.56771,-0.817438,0.296384,0.000183975
1,1,0,0,-1614782473,9.56813,-0.817334,0.296384,0.000183975
1,1,0,0,-1614782473,9.56849,-0.817211,0.296384,0.000183975
1,1,0,0,-1614782473,9.56835,-0.817129,0.296384,0.000183975
1,1,0,0,-1614782473,9.56889,-0.817065,0.296384,0.000183975
1,1,0,0,-1614782473,9.56812,-0.817065,0.296384,0.000183975
1,1,0,0,-1614782473,9.56803,-0.817049,0.296384,0.000183975
1,1,0,0,-1614782473,9.56905,-0.816993,0.296384,0.000183975
1,1,0,0,-1614782473,9.56837,-0.817005,0.296384,0.000183975
1,1,0,0,-1614782473,9.56768,-0.817041,0.296384,0.000183975
1,1,0,0,-1614782473,9.56723,-0.817057,0.296384,0.000183975
1,1,0,0,-1614782473,9.56733,-0.817021,0.296384,0.000183975
1,1,0,0,-1614782473,9.56719,-0.816957,0.296384,0.000183975
1,1,0,0,-1614782473,9.56768,-0.817025,0.296384,0.000183975
1,1,0,0,-1614782473,9.56751,-0.817038,0.296384,0.000183975
1,1,0,0,-1614782473,9.5679,-0.817035,0.296384,0.000183975
1,1,0,0,-1614782473,9.56805,-0.817129,0.296384,0.000183975
1,1,0,0,-1614782473,9.568,-0.817232,0.296384,0.000183975
1,1,0,0,-1614782473,9.5685,-0.817281,0.296384,0.000183975
1,1,0,0,-1614782473,9.5689,-0.817368,0.296384,0.000183975
1,1,0,0,-1614782473,9.56898,-0.817362,0.296384,0.000183975
1,1,0,0,-1614782473,9.56916,-0.817292,0.296384,0.000183975
1,1,0,0,-1614782473,9.56909,-0.817302,0.296384,0.000183975
1,1,0,0,-1614782473,9.56979,-0.817296,0.296384,0.000183975
1,1,0,0,-1614782473,9.56927,-0.817389,0.296384,0.000183975
1,1,0,0,-1614782473,9.56889,-0.817493,0.296384,0.000183975
1,1,0,0,-1614782473,9.56906,-0.817497,0.296384,0.000183975
