Time,Mode,Dof,ControlType,Trial,whichStim,NormF,ShearF,NormP,ShearP,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.413945,1,1,0,0,0,8.45037,-0.84105,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.426648,1,1,0,0,0,8.45051,-0.841099,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.436842,1,1,0,0,0,8.45056,-0.841195,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.44815,1,1,0,0,0,8.45041,-0.841211,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.459165,1,1,0,0,0,8.45014,-0.841176,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.47014,1,1,0,0,0,8.44989,-0.84113,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.481259,1,1,0,0,0,8.44991,-0.841151,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.492148,1,1,0,0,0,8.44991,-0.841174,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.502617,1,1,0,0,0,8.44984,-0.841151,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.514268,1,1,0,0,0,8.44998,-0.841095,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.525545,1,1,0,0,0,8.4495,-0.841091,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.536852,1,1,0,0,0,8.44933,-0.84111,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.547746,1,1,0,0,0,8.44984,-0.840969,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.558763,1,1,0,0,0,8.44992,-0.840914,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.569625,1,1,0,0,0,8.44963,-0.84097,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.581026,1,1,0,0,0,8.44993,-0.840938,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.591704,1,1,0,0,0,8.45036,-0.840933,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.602706,1,1,0,0,0,8.45004,-0.841227,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.61332,1,1,0,0,0,8.4503,-0.841256,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.625138,1,1,0,0,0,8.45077,-0.841282,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.635466,1,1,0,0,0,8.45025,-0.841392,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.646564,1,1,0,0,0,8.45033,-0.841239,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.657422,1,1,0,0,0,8.45,-0.841176,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.668281,1,1,0,0,0,8.44916,-0.841263,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.679341,1,1,0,0,0,8.44905,-0.841223,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.691173,1,1,0,0,0,8.44969,-0.841151,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.702249,1,1,0,0,0,8.44963,-0.841197,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.713132,1,1,0,0,0,8.44969,-0.841208,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.724024,1,1,0,0,0,8.44991,-0.841243,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.736164,1,1,0,0,0,8.44968,-0.841361,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.747072,1,1,0,0,0,8.44891,-0.841452,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.758857,1,1,0,0,0,8.44878,-0.841437,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.769996,1,1,0,0,0,8.44919,-0.841422,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.780896,1,1,0,0,0,8.4486,-0.841352,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.792566,1,1,0,0,0,8.44902,-0.841214,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.802921,1,1,0,0,0,8.4501,-0.841189,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.814883,1,1,0,0,0,8.45081,-0.841121,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.825583,1,1,0,0,0,8.45079,-0.841114,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.836615,1,1,0,0,0,8.45072,-0.841195,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.847519,1,1,0,0,0,8.44981,-0.841253,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.858884,1,1,0,0,0,8.44889,-0.841276,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.871074,1,1,0,0,0,8.44876,-0.841279,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.881756,1,1,0,0,0,8.44896,-0.84124,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.894025,1,1,0,0,0,8.44981,-0.841237,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.904724,1,1,0,0,0,8.45037,-0.841239,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.917435,1,1,0,0,0,8.45056,-0.84126,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.927447,1,1,0,0,0,8.45042,-0.841207,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.939412,1,1,0,0,0,8.45007,-0.841185,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.95008,1,1,0,0,0,8.45007,-0.84113,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.961115,1,1,0,0,0,8.44952,-0.841127,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.971274,1,1,0,0,0,8.45014,-0.841051,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.982518,1,1,0,0,0,8.45036,-0.841069,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
0.99482,1,1,0,0,0,8.44982,-0.840996,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.00511,1,1,0,0,0,8.44964,-0.840973,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.01626,1,1,0,0,0,8.44947,-0.841011,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.02749,1,1,0,0,0,8.44883,-0.841032,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.03818,1,1,0,0,0,8.44861,-0.840971,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.04928,1,1,0,0,0,8.44859,-0.841109,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.06137,1,1,0,0,0,8.44905,-0.841063,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.07326,1,1,0,0,0,8.44895,-0.841111,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.08573,1,1,0,0,0,8.44888,-0.84128,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.0966,1,1,0,0,0,8.44917,-0.841188,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.10745,1,1,0,0,0,8.44937,-0.841174,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.11848,1,1,0,0,0,8.44913,-0.841241,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.12927,1,1,0,0,0,8.44955,-0.841099,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.14034,1,1,0,0,0,8.44992,-0.841093,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.15111,1,1,0,0,0,8.44988,-0.841183,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.16225,1,1,0,0,0,8.45001,-0.841128,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.17321,1,1,0,0,0,8.44962,-0.841091,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.18434,1,1,0,0,0,8.44918,-0.841159,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.19513,1,1,0,0,0,8.44937,-0.841108,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.20616,1,1,0,0,0,8.44964,-0.841101,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.2166,1,1,0,0,0,8.44935,-0.841194,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.22812,1,1,0,0,0,8.44961,-0.84113,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.23875,1,1,0,0,0,8.44992,-0.841086,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.25088,1,1,0,0,0,8.45009,-0.841046,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.26198,1,1,0,0,0,8.45047,-0.840949,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.27278,1,1,0,0,0,8.45056,-0.840955,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.28357,1,1,0,0,0,8.45031,-0.841047,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.29462,1,1,0,0,0,8.44985,-0.840958,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
1.30564,1,1,0,0,0,8.44922,-0.841102,-12.1896,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2297.69,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00182,1.49909,-nan(ind),-nan(ind),0
