Time,Mode,Dof,ControlType,Trial,whichStim,NormF,ShearF,NormP,ShearP,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.30818,1,1,0,0,4,8.57129,-0.70247,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.319265,1,1,0,0,4,8.57137,-0.702474,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.330002,1,1,0,0,4,8.57103,-0.702529,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.340965,1,1,0,0,4,8.57143,-0.702528,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.352119,1,1,0,0,4,8.57171,-0.702508,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.363148,1,1,0,0,4,8.57177,-0.702421,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.373956,1,1,0,0,4,8.5719,-0.702425,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.385075,1,1,0,0,4,8.57213,-0.702446,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.395932,1,1,0,0,4,8.57187,-0.702481,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.408041,1,1,0,0,4,8.57174,-0.702559,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.419038,1,1,0,0,4,8.57203,-0.702578,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.430056,1,1,0,0,4,8.57245,-0.702508,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.440645,1,1,0,0,4,8.57245,-0.702518,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.452165,1,1,0,0,4,8.57189,-0.702568,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.462953,1,1,0,0,4,8.57162,-0.702519,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.473628,1,1,0,0,4,8.57217,-0.702446,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.486055,1,1,0,0,4,8.57172,-0.702392,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.495876,1,1,0,0,4,8.57113,-0.702324,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.508106,1,1,0,0,4,8.57128,-0.702252,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.518464,1,1,0,0,4,8.57151,-0.702259,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.529657,1,1,0,0,4,8.57184,-0.702236,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.540514,1,1,0,0,4,8.57308,-0.70223,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.552152,1,1,0,0,4,8.57355,-0.702232,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.562476,1,1,0,0,4,8.57339,-0.702279,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.573331,1,1,0,0,4,8.57274,-0.702332,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.602266,1,1,0,0,4,8.57099,-0.7025,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.613188,1,1,0,0,4,8.57142,-0.702482,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.625215,1,1,0,0,4,8.57197,-0.702443,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.63614,1,1,0,0,4,8.57269,-0.70233,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.647164,1,1,0,0,4,8.57286,-0.702248,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.658084,1,1,0,0,4,8.57284,-0.702206,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.669137,1,1,0,0,4,8.5728,-0.702195,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.680198,1,1,0,0,4,8.57215,-0.70222,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.690979,1,1,0,0,4,8.57198,-0.702288,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.70203,1,1,0,0,4,8.57159,-0.702413,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.712965,1,1,0,0,4,8.57057,-0.702435,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.723984,1,1,0,0,4,8.57008,-0.702511,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.735957,1,1,0,0,4,8.57053,-0.702535,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.745953,1,1,0,0,4,8.57149,-0.70242,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.758073,1,1,0,0,4,8.5724,-0.702369,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.76971,1,1,0,0,4,8.57298,-0.702302,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.779849,1,1,0,0,4,8.57349,-0.702212,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.791603,1,1,0,0,4,8.57258,-0.702405,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.802946,1,1,0,0,4,8.5715,-0.702553,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.813196,1,1,0,0,4,8.57178,-0.702674,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.825066,1,1,0,0,4,8.57147,-0.702787,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.836519,1,1,0,0,4,8.57076,-0.702712,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.847409,1,1,0,0,4,8.57133,-0.70249,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.858034,1,1,0,0,4,8.5717,-0.702384,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.869579,1,1,0,0,4,8.57088,-0.70236,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.882408,1,1,0,0,4,8.57126,-0.702405,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.891901,1,1,0,0,4,8.57153,-0.702513,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.903164,1,1,0,0,4,8.57193,-0.702621,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.913901,1,1,0,0,4,8.57247,-0.70265,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.924825,1,1,0,0,4,8.5731,-0.702656,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.935754,1,1,0,0,4,8.57366,-0.702644,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.946731,1,1,0,0,4,8.57292,-0.702501,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
0.957579,1,1,0,0,4,8.57229,-0.702402,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.969699,1,1,0,0,4,8.57209,-0.702281,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.981208,1,1,0,0,4,8.57185,-0.702179,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
0.991872,1,1,0,0,4,8.57161,-0.702169,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.00354,1,1,0,0,4,8.5714,-0.702242,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.01465,1,1,0,0,4,8.57136,-0.7022,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.02607,1,1,0,0,4,8.57126,-0.702223,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.03629,1,1,0,0,4,8.57157,-0.702188,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.04825,1,1,0,0,4,8.57127,-0.702189,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.05962,1,1,0,0,4,8.57141,-0.702355,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.07128,1,1,0,0,4,8.57151,-0.702485,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.08157,1,1,0,0,4,8.57165,-0.702575,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.09238,1,1,0,0,4,8.57241,-0.702482,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.10302,1,1,0,0,4,8.57233,-0.70234,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.11464,1,1,0,0,4,8.57265,-0.702236,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.12585,1,1,0,0,4,8.5721,-0.702228,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.13631,1,1,0,0,4,8.57165,-0.702299,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.14867,1,1,0,0,4,8.57181,-0.702375,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.15929,1,1,0,0,4,8.57156,-0.702427,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.17155,1,1,0,0,4,8.57125,-0.702336,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.18246,1,1,0,0,4,8.57074,-0.702273,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.19422,1,1,0,0,4,8.57003,-0.702382,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.20535,1,1,0,0,4,8.57055,-0.702396,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.21705,1,1,0,0,4,8.57174,-0.702341,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.22774,1,1,0,0,4,8.57274,-0.702364,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.2386,1,1,0,0,4,8.57355,-0.702364,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.24968,1,1,0,0,4,8.57372,-0.70237,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0
1.2607,1,1,0,0,4,8.57252,-0.702489,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.27147,1,1,0,0,4,8.57162,-0.702667,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.28275,1,1,0,0,4,8.57088,-0.702665,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.29355,1,1,0,0,4,8.5707,-0.702612,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.30477,1,1,0,0,4,8.5712,-0.702619,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.31528,1,1,0,0,4,8.57219,-0.702552,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
1.32654,1,1,0,0,4,8.57223,-0.702505,-10.2907,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-1939.74,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00262,1.49869,-nan(ind),-nan(ind),0
