Time,Mode,Dof,ControlType,Trial,whichStim,NormF,ShearF,NormP,ShearP,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.729895,1,1,0,0,4,8.58964,-0.698789,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.741231,1,1,0,0,4,8.58885,-0.698815,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.752924,1,1,0,0,4,8.58924,-0.698948,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.764831,1,1,0,0,4,8.59045,-0.699018,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.776053,1,1,0,0,4,8.59001,-0.699002,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.786944,1,1,0,0,4,8.58959,-0.698986,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.797765,1,1,0,0,4,8.58925,-0.698967,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.80903,1,1,0,0,4,8.58875,-0.698927,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.821337,1,1,0,0,4,8.58787,-0.698934,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.831949,1,1,0,0,4,8.58796,-0.698938,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.844289,1,1,0,0,4,8.58861,-0.698947,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.854943,1,1,0,0,4,8.58832,-0.698955,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.867116,1,1,0,0,4,8.58832,-0.698796,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.877992,1,1,0,0,4,8.58906,-0.698773,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.888813,1,1,0,0,4,8.58899,-0.698783,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.900667,1,1,0,0,4,8.58904,-0.698758,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.911628,1,1,0,0,4,8.58902,-0.698777,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.922533,1,1,0,0,4,8.58909,-0.698827,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.933955,1,1,0,0,4,8.58896,-0.698822,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.944827,1,1,0,0,4,8.58903,-0.698878,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.955945,1,1,0,0,4,8.58848,-0.698997,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.966711,1,1,0,0,4,8.58873,-0.699047,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.978636,1,1,0,0,4,8.58887,-0.699066,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
0.990691,1,1,0,0,4,8.58861,-0.699147,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
1.00235,1,1,0,0,4,8.58904,-0.698916,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
1.01335,1,1,0,0,4,8.58932,-0.698812,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
1.02464,1,1,0,0,4,8.58902,-0.69883,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
1.03527,1,1,0,0,4,8.58941,-0.698692,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
1.04621,1,1,0,0,4,8.58974,-0.698598,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
1.05712,1,1,0,0,4,8.58903,-0.698729,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
1.06827,1,1,0,0,4,8.58884,-0.698752,-14.3249,0,30,-nan(ind),-nan(ind),-nan(ind),-2700.17,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2,1.5,-nan(ind),-nan(ind),0
