Mode,Dof,ControlType,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,0,0,0,1050794131,8.98109,-0.766716,-9.54353,0.000183975
1,0,0,0,1050794131,8.98135,-0.766823,-9.54353,0.000183975
1,0,0,0,1050794131,8.98139,-0.766726,-9.54353,0.000183975
1,0,0,0,1050794131,8.98209,-0.766728,-9.54353,0.000183975
1,0,0,0,1050794131,8.98228,-0.766708,-9.54353,0.000183975
1,0,0,0,1050794131,8.98231,-0.766634,-9.54353,0.000183975
1,0,0,0,1050794131,8.98267,-0.7667,-9.54353,0.000183975
1,0,0,0,1050794131,8.98252,-0.766725,-9.54353,0.000183975
1,0,0,0,1050794131,8.98181,-0.766854,-9.54353,0.000183975
1,0,0,0,1050794131,8.98211,-0.766904,-9.54353,0.000183975
