Mode,Dof,ControlType,StairNum,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,1,0,0,0,-570748782,5.4035,-0.447606,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19313,-0.760641,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19254,-0.76075,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19232,-0.76071,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19272,-0.760652,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19285,-0.76074,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19193,-0.760784,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19218,-0.760703,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19223,-0.760799,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19208,-0.760851,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.1929,-0.760832,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19411,-0.760859,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19445,-0.760811,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19433,-0.76073,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19416,-0.760743,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19407,-0.760708,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.1942,-0.760633,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.1942,-0.76068,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19438,-0.760691,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19442,-0.760615,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.1938,-0.760643,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19449,-0.760541,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19539,-0.760403,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19559,-0.760321,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19537,-0.760333,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19443,-0.760504,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19276,-0.760559,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19245,-0.760499,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.1926,-0.760489,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19329,-0.76043,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19541,-0.760379,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19644,-0.760464,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19662,-0.760538,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19677,-0.760534,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19645,-0.760532,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19548,-0.760559,-12.4189,-35.0357
1,1,0,0,0,-570748782,9.19565,-0.760499,-12.4189,-35.0357
