Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN
1,1,0,5,0,9.0936,-0.74838,-11.3408,49.0649
1,1,0,5,0,9.09416,-0.74847,-11.3408,49.0649
1,1,0,5,0,9.09434,-0.74834,-11.3408,49.0649
1,1,0,5,0,9.0943,-0.748211,-11.3408,49.0649
1,1,0,5,0,9.09431,-0.748306,-11.3408,49.0649
1,1,0,5,0,9.09473,-0.748314,-11.3408,49.0649
1,1,0,5,0,9.09524,-0.748178,-11.3408,49.0649
1,1,0,5,0,9.0959,-0.748246,-11.3408,49.0649
1,1,0,5,0,9.09635,-0.748298,-11.3408,49.0649
1,1,0,5,0,9.096,-0.748246,-11.3408,49.0649
1,1,0,5,0,9.09526,-0.748293,-11.3408,49.0649
1,1,0,5,0,9.09466,-0.748351,-11.3408,49.0649
1,1,0,5,0,9.09432,-0.748206,-11.3408,49.0649
1,1,0,5,0,9.09483,-0.748186,-11.3408,49.0649
1,1,0,5,0,9.09544,-0.748249,-11.3408,49.0649
1,1,0,5,0,9.09543,-0.748198,-11.3408,49.0649
1,1,0,5,0,9.09563,-0.748304,-11.3408,49.0649
1,1,0,5,0,9.09506,-0.748461,-11.3408,49.0649
1,1,0,5,0,9.09387,-0.74836,-11.3408,49.0649
1,1,0,5,0,9.09366,-0.748339,-11.3408,49.0649
1,1,0,5,0,9.09412,-0.748372,-11.3408,49.0649
1,1,0,5,0,9.09495,-0.748138,-11.3408,49.0649
1,1,0,5,0,9.09556,-0.748086,-11.3408,49.0649
1,1,0,5,0,9.09577,-0.748225,-11.3408,49.0649
1,1,0,5,0,9.09511,-0.748181,-11.3408,49.0649
1,1,0,5,0,9.09439,-0.748235,-11.3408,49.0649
1,1,0,5,0,9.09395,-0.748418,-11.3408,49.0649
1,1,0,5,0,9.09393,-0.748424,-11.3408,49.0649
1,1,0,5,0,9.09491,-0.74825,-11.3408,49.0649
1,1,0,5,0,9.09555,-0.748251,-11.3408,49.0649
1,1,0,5,0,9.096,-0.748264,-11.3408,49.0649
1,1,0,5,0,9.09631,-0.747997,-11.3408,49.0649
1,1,0,5,0,9.09648,-0.748143,-11.3408,49.0649
1,1,0,5,0,9.09615,-0.7482,-11.3408,49.0649
1,1,0,5,0,9.0956,-0.748121,-11.3408,49.0649
1,1,0,5,0,9.09464,-0.748198,-11.3408,49.0649
1,1,0,5,0,9.0938,-0.748391,-11.3408,49.0649
1,1,0,5,0,9.09311,-0.748251,-11.3408,49.0649
1,1,0,5,0,9.09327,-0.748264,-11.3408,49.0649
1,1,0,5,0,9.09376,-0.74833,-11.3408,49.0649
1,1,0,5,0,9.09421,-0.748333,-11.3408,49.0649
1,1,0,5,0,9.09431,-0.748358,-11.3408,49.0649
1,1,0,5,0,9.09437,-0.748497,-11.3408,49.0649
1,1,0,5,0,9.09405,-0.748551,-11.3408,49.0649
1,1,0,5,0,9.09358,-0.748438,-11.3408,49.0649
1,1,0,5,0,9.09404,-0.748487,-11.3408,49.0649
1,1,0,5,0,9.09414,-0.748406,-11.3408,49.0649
1,1,0,5,0,9.09417,-0.7483,-11.3408,49.0649
1,1,0,5,0,9.09411,-0.748448,-11.3408,49.0649
1,1,0,5,0,9.09451,-0.748454,-11.3408,49.0649
1,1,0,5,0,9.09458,-0.748289,-11.3408,49.0649
1,1,0,5,0,9.0954,-0.748253,-11.3408,49.0649
1,1,0,5,0,9.09586,-0.748204,-11.3408,49.0649
1,1,0,5,0,9.09583,-0.748105,-11.3408,49.0649
1,1,0,5,0,9.0956,-0.748213,-11.3408,49.0649
1,1,0,5,0,9.09535,-0.748376,-11.3408,49.0649
1,1,0,5,0,9.09407,-0.748424,-11.3408,49.0649
1,1,0,5,0,9.09411,-0.748529,-11.3408,49.0649
1,1,0,5,0,9.0951,-0.748571,-11.3408,49.0649
1,1,0,5,0,9.096,-0.748383,-11.3408,49.0649
1,1,0,5,0,9.09694,-0.748331,-11.3408,49.0649
1,1,0,5,0,9.09703,-0.74827,-11.3408,49.0649
1,1,0,5,0,9.09636,-0.748111,-11.3408,49.0649
1,1,0,5,0,9.09531,-0.748072,-11.3408,49.0649
1,1,0,5,0,9.09503,-0.74821,-11.3408,49.0649
1,1,0,5,0,9.09522,-0.748128,-11.3408,49.0649
1,1,0,5,0,9.09619,-0.748152,-11.3408,49.0649
1,1,0,5,0,9.09706,-0.748385,-11.3408,49.0649
1,1,0,5,0,9.09691,-0.74844,-11.3408,49.0649
1,1,0,5,0,9.09682,-0.748466,-11.3408,49.0649
1,1,0,5,0,9.0958,-0.748595,-11.3408,49.0649
1,1,0,5,0,9.0948,-0.74862,-11.3408,49.0649
1,1,0,5,0,9.09445,-0.748579,-11.3408,49.0649
1,1,0,5,0,9.09444,-0.7485,-11.3408,49.0649
1,1,0,5,0,9.09456,-0.748506,-11.3408,49.0649
1,1,0,5,0,9.09473,-0.748403,-11.3408,49.0649
1,1,0,5,0,9.09449,-0.748375,-11.3408,49.0649
1,1,0,5,0,9.09477,-0.748372,-11.3408,49.0649
1,1,0,5,0,9.09554,-0.748258,-11.3408,49.0649
1,1,0,5,0,9.09622,-0.748178,-11.3408,49.0649
1,1,0,5,0,9.09727,-0.748169,-11.3408,49.0649
1,1,0,5,0,9.09805,-0.747935,-11.3408,49.0649
1,1,0,5,0,9.098,-0.747931,-11.3408,49.0649
1,1,0,5,0,9.09805,-0.748026,-11.3408,49.0649
1,1,0,5,0,9.09783,-0.74801,-11.3408,49.0649
1,1,0,5,0,9.0966,-0.748055,-11.3408,49.0649
1,1,0,5,0,9.09584,-0.748252,-11.3408,49.0649
1,1,0,5,0,9.09489,-0.748275,-11.3408,49.0649
1,1,0,5,0,9.09356,-0.748268,-11.3408,49.0649
1,1,0,5,0,9.09336,-0.748271,-11.3408,49.0649
1,1,0,5,0,9.09333,-0.748255,-11.3408,49.0649
1,1,0,5,0,9.09317,-0.748262,-11.3408,49.0649
1,1,0,5,0,9.09308,-0.748367,-11.3408,49.0649
1,1,0,5,0,9.09289,-0.748441,-11.3408,49.0649
1,1,0,5,0,9.09304,-0.74844,-11.3408,49.0649
1,1,0,5,0,9.09409,-0.748374,-11.3408,49.0649
1,1,0,5,0,9.09498,-0.7482,-11.3408,49.0649
1,1,0,5,0,9.09514,-0.748018,-11.3408,49.0649
1,1,0,5,0,9.0957,-0.748059,-11.3408,49.0649
1,1,0,5,0,9.09566,-0.748168,-11.3408,49.0649
1,1,0,5,0,9.0951,-0.748271,-11.3408,49.0649
1,1,0,5,0,9.0955,-0.748509,-11.3408,49.0649
1,1,0,5,0,9.09701,-0.748556,-11.3408,49.0649
1,1,0,5,0,9.09804,-0.748321,-11.3408,49.0649
1,1,0,5,0,9.09864,-0.748221,-11.3408,49.0649
1,1,0,5,0,9.09904,-0.748078,-11.3408,49.0649
1,1,0,5,0,9.09841,-0.747693,-11.3408,49.0649
1,1,0,5,0,9.09699,-0.747921,-11.3408,49.0649
1,1,0,5,0,9.09665,-0.747925,-11.3408,49.0649
1,1,0,5,0,9.09645,-0.747767,-11.3408,49.0649
1,1,0,5,0,9.09632,-0.730296,-11.3408,49.0649
1,1,0,5,0,9.09963,-0.671659,-11.3408,49.0649
1,1,0,5,0,9.11062,-0.612564,-11.3408,49.0649
1,1,0,5,0,9.12795,-0.550766,-11.3408,49.0649
1,1,0,5,0,9.15403,-0.497446,-11.3408,49.0649
1,1,0,5,0,9.1904,-0.502201,-11.3408,49.0649
1,1,0,5,0,9.23038,-0.541316,-11.3408,49.0649
1,1,0,5,0,9.319,-0.650375,-11.3408,49.0649
1,1,0,5,0,9.3975,-0.794368,-11.3408,49.0649
1,1,0,5,0,9.45831,-0.938136,-11.3408,49.0649
1,1,0,5,0,9.53703,-1.13172,-11.3408,49.0649
1,1,0,5,0,9.58111,-1.31258,-11.3408,49.0647
1,1,0,5,0,9.61528,-1.49064,-11.3408,49.0645
1,1,0,5,0,9.65125,-1.73234,-11.3408,49.0644
1,1,0,5,0,9.66648,-1.98157,-11.3408,49.064
1,1,0,5,0,9.65695,-2.3334,-11.3408,49.0636
1,1,0,5,0,9.62258,-2.79316,-11.3408,49.0612
1,1,0,5,0,9.58227,-3.36155,-11.3408,49.0513
1,1,0,5,0,9.5313,-4.00021,-11.3408,49.0222
1,1,0,5,0,9.48176,-4.60147,-11.3408,48.9748
1,1,0,5,0,9.48978,-5.07593,-11.3408,48.9049
1,1,0,5,0,9.59854,-5.26559,-11.3408,48.8285
1,1,0,5,0,9.83001,-5.25298,-11.3408,48.7439
1,1,0,5,0,10.1715,-5.15359,-11.3408,48.6493
1,1,0,5,0,10.5396,-5.13673,-11.3408,48.5356
1,1,0,5,0,10.8302,-5.3192,-11.3408,48.3906
1,1,0,5,0,10.9938,-5.71304,-11.341,48.2032
1,1,0,5,0,11.0384,-6.22158,-11.341,47.9675
1,1,0,5,0,11.0163,-6.72796,-11.341,47.6818
1,1,0,5,0,10.9914,-7.11485,-11.341,47.3418
1,1,0,5,0,10.9848,-7.34164,-11.341,46.9479
1,1,0,5,0,10.9622,-7.43694,-11.341,46.4981
1,1,0,5,0,10.8874,-7.47074,-11.341,45.9866
1,1,0,5,0,10.8029,-7.49053,-11.341,45.4641
1,1,0,5,0,10.7236,-7.50794,-11.341,44.8155
1,1,0,5,0,10.6759,-7.4147,-11.341,44.0407
1,1,0,5,0,10.7369,-7.17245,-11.341,43.344
1,1,0,5,0,10.8979,-6.63465,-11.341,42.4668
1,1,0,5,0,11.0763,-5.88605,-11.341,41.5251
1,1,0,5,0,11.2041,-5.22962,-11.341,40.7224
1,1,0,5,0,11.2783,-4.61319,-11.341,39.815
1,1,0,5,0,11.2535,-4.13795,-11.341,38.8074
1,1,0,5,0,11.1743,-3.90972,-11.341,37.9605
1,1,0,5,0,11.0811,-3.79123,-11.341,37.0175
1,1,0,5,0,10.9929,-3.74798,-11.341,36.0621
1,1,0,5,0,10.938,-3.75545,-11.341,35.099
1,1,0,5,0,10.9123,-3.80033,-11.341,34.0385
1,1,0,5,0,10.9083,-3.83974,-11.341,33.1487
1,1,0,5,0,10.9139,-3.87643,-11.341,32.1675
1,1,0,5,0,10.9235,-3.83491,-11.341,31.1902
1,1,0,5,0,10.9274,-3.74129,-11.341,30.22
1,1,0,5,0,10.935,-3.63028,-11.341,29.2556
1,1,0,5,0,10.93,-3.53529,-11.341,28.2965
1,1,0,5,0,10.9199,-3.50473,-11.341,27.336
1,1,0,5,0,10.93,-3.57282,-11.341,26.3557
1,1,0,5,0,10.9452,-3.68886,-11.341,25.3779
1,1,0,5,0,10.9743,-3.79811,-11.341,24.3944
1,1,0,5,0,11.0115,-3.86834,-11.341,23.4107
1,1,0,5,0,11.0372,-3.85491,-11.341,22.4389
1,1,0,5,0,11.0472,-3.75021,-11.341,21.4613
1,1,0,5,0,11.0438,-3.60045,-11.341,20.4845
1,1,0,5,0,11.0015,-3.45073,-11.341,19.5299
1,1,0,5,0,10.9474,-3.33685,-11.341,18.5844
1,1,0,5,0,10.9006,-3.28062,-11.341,17.6464
1,1,0,5,0,10.857,-3.26252,-11.341,16.7325
1,1,0,5,0,10.8527,-3.21627,-11.341,15.9093
1,1,0,5,0,10.8766,-3.0957,-11.341,15.0265
1,1,0,5,0,10.9326,-2.84091,-11.341,14.0311
1,1,0,5,0,10.97,-2.5606,-11.341,13.2321
1,1,0,5,0,10.9801,-2.28776,-11.341,12.5611
1,1,0,5,0,10.9315,-2.04949,-11.341,11.8773
1,1,0,5,0,10.8344,-1.93298,-11.341,11.2448
1,1,0,5,0,10.705,-1.95829,-11.341,10.6592
1,1,0,5,0,10.5899,-2.0792,-11.341,10.1157
1,1,0,5,0,10.5135,-2.25782,-11.341,9.56561
1,1,0,5,0,10.5006,-2.43104,-11.341,9.13529
1,1,0,5,0,10.5155,-2.60636,-11.341,8.68345
1,1,0,5,0,10.5463,-2.76239,-11.341,8.25
1,1,0,5,0,10.5727,-2.93115,-11.341,7.83256
1,1,0,5,0,10.5626,-3.13546,-11.341,7.39507
1,1,0,5,0,10.5388,-3.3036,-11.341,7.00964
1,1,0,5,0,10.5234,-3.42909,-11.341,6.63801
1,1,0,5,0,10.521,-3.48867,-11.341,6.28275
1,1,0,5,0,10.5223,-3.47358,-11.341,5.91241
1,1,0,5,0,10.5291,-3.39269,-11.341,5.6037
1,1,0,5,0,10.5361,-3.29333,-11.341,5.31394
1,1,0,5,0,10.5201,-3.23865,-11.341,5.01737
1,1,0,5,0,10.4778,-3.28463,-11.341,4.73994
1,1,0,5,0,10.426,-3.41606,-11.341,4.49415
1,1,0,5,0,10.3608,-3.59475,-11.341,4.25664
1,1,0,5,0,10.3073,-3.76642,-11.341,4.03016
1,1,0,5,0,10.2608,-3.90161,-11.341,3.79412
1,1,0,5,0,10.2295,-3.96161,-11.341,3.58917
1,1,0,5,0,10.2095,-3.95708,-11.341,3.39986
1,1,0,5,0,10.1844,-3.91146,-11.341,3.23539
1,1,0,5,0,10.1551,-3.84663,-11.341,3.10237
1,1,0,5,0,10.12,-3.7789,-11.341,2.9712
1,1,0,5,0,10.0538,-3.81808,-11.341,2.84683
1,1,0,5,0,9.97489,-3.98902,-11.341,2.74289
1,1,0,5,0,9.88461,-4.35054,-11.341,2.60969
1,1,0,5,0,9.83141,-4.72025,-11.341,2.48771
1,1,0,5,0,9.83876,-5.09386,-11.341,2.33446
1,1,0,5,0,9.92819,-5.33023,-11.341,2.14589
1,1,0,5,0,10.0503,-5.37157,-11.341,1.9391
1,1,0,5,0,10.1441,-5.29328,-11.341,1.73507
1,1,0,5,0,10.1563,-5.21976,-11.341,1.51154
1,1,0,5,0,10.0859,-5.23297,-11.341,1.26833
1,1,0,5,0,9.99781,-5.32562,-11.341,1.00083
1,1,0,5,0,9.92378,-5.4675,-11.341,0.707937
1,1,0,5,0,9.92167,-5.57529,-11.341,0.40125
1,1,0,5,0,9.94627,-5.65347,-11.341,0.16337
1,1,0,5,0,9.90617,-5.69793,-11.341,0.0439701
1,1,0,5,0,9.86851,-5.63677,-11.341,0.000735901
1,1,0,5,0,9.85427,-5.47688,-11.341,0.00441541
1,1,0,5,0,9.85954,-5.27149,-11.341,0.00441541
1,1,0,5,0,9.93987,-4.96031,-11.341,0.00441541
1,1,0,5,0,10.0423,-4.62013,-11.341,0.00441541
1,1,0,5,0,10.1068,-4.31317,-11.341,0.00441541
1,1,0,5,0,10.0821,-4.06445,-11.341,0.00441541
1,1,0,5,0,10.0018,-3.78973,-11.341,0.00441541
1,1,0,5,0,9.89931,-3.51872,-11.341,0.00441541
1,1,0,5,0,9.74032,-3.24154,-11.341,0.00441541
1,1,0,5,0,9.53466,-2.93945,-11.341,0.00441541
1,1,0,5,0,9.32357,-2.66086,-11.3408,0.00441541
1,1,0,5,0,9.08402,-2.32954,-11.3406,0.00441541
1,1,0,5,0,8.90791,-2.00092,-11.3397,0.00441541
1,1,0,5,0,8.80599,-1.74783,-11.3391,0.00441541
1,1,0,5,0,8.75543,-1.49898,-11.3388,0.00441541
1,1,0,5,0,8.76162,-1.28212,-11.3388,0.00441541
1,1,0,5,0,8.78027,-1.0862,-11.3388,0.00441541
1,1,0,5,0,8.82662,-0.924269,-11.3388,0.00441541
1,1,0,5,0,8.90887,-0.78943,-11.3388,0.00441541
1,1,0,5,0,8.97824,-0.734877,-11.3388,0.00441541
1,1,0,5,0,9.03362,-0.726535,-11.3386,0.00441541
1,1,0,5,0,9.07034,-0.731313,-11.3386,0.00441541
1,1,0,5,0,9.08373,-0.734708,-11.3386,0.00441541
1,1,0,5,0,9.08603,-0.736406,-11.3386,0.00441541
1,1,0,5,0,9.08561,-0.737657,-11.3386,0.00441541
1,1,0,5,0,9.08537,-0.737133,-11.3386,0.00441541
1,1,0,5,0,9.08594,-0.736969,-11.3386,0.00441541
1,1,0,5,0,9.08667,-0.738139,-11.3386,0.00441541
1,1,0,5,0,9.0883,-0.738176,-11.3386,0.00441541
1,1,0,5,0,9.08959,-0.737687,-11.3386,0.00441541
1,1,0,5,0,9.09002,-0.738062,-11.3386,0.00441541
1,1,0,5,0,9.09038,-0.738185,-11.3386,0.00441541
1,1,0,5,0,9.09076,-0.737295,-11.3386,0.00441541
1,1,0,5,0,9.09092,-0.737755,-11.3386,0.00441541
1,1,0,5,0,9.09162,-0.738119,-11.3386,0.00441541
1,1,0,5,0,9.09286,-0.737367,-11.3386,0.00441541
1,1,0,5,0,9.0939,-0.738285,-11.3386,0.00441541
1,1,0,5,0,9.09393,-0.738643,-11.3386,0.00441541
1,1,0,5,0,9.09389,-0.73787,-11.3386,0.00441541
1,1,0,5,0,9.09425,-0.738571,-11.3386,0.00441541
1,1,0,5,0,9.09436,-0.739031,-11.3386,0.00441541
1,1,0,5,0,9.09354,-0.738313,-11.3386,0.00441541
1,1,0,5,0,9.09295,-0.738961,-11.3386,0.00441541
1,1,0,5,0,9.09215,-0.739785,-11.3386,0.00441541
1,1,0,5,0,9.09169,-0.739269,-11.3386,0.00441541
1,1,0,5,0,9.09186,-0.739645,-11.3386,0.00441541
1,1,0,5,0,9.09244,-0.740405,-11.3386,0.00441541
1,1,0,5,0,9.09294,-0.739781,-11.3386,0.00441541
1,1,0,5,0,9.09287,-0.739866,-11.3386,0.00441541
1,1,0,5,0,9.09254,-0.74069,-11.3386,0.00441541
1,1,0,5,0,9.0928,-0.740352,-11.3386,0.00441541
1,1,0,5,0,9.09274,-0.740294,-11.3386,0.00441541
1,1,0,5,0,9.0931,-0.741142,-11.3386,0.00441541
1,1,0,5,0,9.09439,-0.740892,-11.3386,0.00441541
1,1,0,5,0,9.09505,-0.740578,-11.3386,0.00441541
1,1,0,5,0,9.09477,-0.741293,-11.3386,0.00441541
1,1,0,5,0,9.09494,-0.741045,-11.3386,0.00441541
1,1,0,5,0,9.09437,-0.740867,-11.3386,0.00441541
1,1,0,5,0,9.0938,-0.741656,-11.3386,0.00441541
1,1,0,5,0,9.09461,-0.741636,-11.3386,0.00441541
1,1,0,5,0,9.09615,-0.741241,-11.3386,0.00441541
1,1,0,5,0,9.09645,-0.741849,-11.3386,0.00441541
1,1,0,5,0,9.09642,-0.741839,-11.3386,0.00441541
1,1,0,5,0,9.09598,-0.7415,-11.3386,0.00441541
1,1,0,5,0,9.09434,-0.742286,-11.3386,0.00441541
1,1,0,5,0,9.09389,-0.742452,-11.3386,0.00441541
1,1,0,5,0,9.09527,-0.741972,-11.3386,0.00441541
1,1,0,5,0,9.09625,-0.742488,-11.3386,0.00441541
1,1,0,5,0,9.09662,-0.742776,-11.3386,0.00441541
1,1,0,5,0,9.09693,-0.742247,-11.3386,0.00441541
1,1,0,5,0,9.09599,-0.742662,-11.3386,0.00441541
1,1,0,5,0,9.09456,-0.743191,-11.3386,0.00441541
1,1,0,5,0,9.0939,-0.742658,-11.3386,0.00441541
1,1,0,5,0,9.09379,-0.742857,-11.3386,0.00441541
1,1,0,5,0,9.09381,-0.743306,-11.3386,0.00441541
1,1,0,5,0,9.09391,-0.742962,-11.3386,0.00441541
1,1,0,5,0,9.09376,-0.743022,-11.3386,0.00441541
1,1,0,5,0,9.09412,-0.743576,-11.3386,0.00441541
1,1,0,5,0,9.09413,-0.743284,-11.3386,0.00441541
1,1,0,5,0,9.09452,-0.743199,-11.3386,0.00441541
1,1,0,5,0,9.09485,-0.743676,-11.3386,0.00441541
1,1,0,5,0,9.09492,-0.74354,-11.3386,0.00441541
1,1,0,5,0,9.09495,-0.743406,-11.3386,0.00441541
1,1,0,5,0,9.09493,-0.743969,-11.3386,0.00441541
1,1,0,5,0,9.0951,-0.744006,-11.3386,0.00441541
1,1,0,5,0,9.09546,-0.743852,-11.3386,0.00441541
1,1,0,5,0,9.09591,-0.744357,-11.3386,0.00441541
1,1,0,5,0,9.09647,-0.744219,-11.3386,0.00441541
1,1,0,5,0,9.09707,-0.743914,-11.3386,0.00441541
1,1,0,5,0,9.09777,-0.744235,-11.3386,0.00441541
1,1,0,5,0,9.09762,-0.744202,-11.3386,0.00441541
1,1,0,5,0,9.09817,-0.743915,-11.3386,0.00441541
1,1,0,5,0,9.09861,-0.744409,-11.3386,0.00441541
1,1,0,5,0,9.09884,-0.744487,-11.3386,0.00441541
1,1,0,5,0,9.09952,-0.744223,-11.3386,0.00441541
1,1,0,5,0,9.10048,-0.7445,-11.3386,0.00441541
1,1,0,5,0,9.09971,-0.744764,-11.3386,0.00441541
1,1,0,5,0,9.09843,-0.74443,-11.3386,0.00441541
1,1,0,5,0,9.09787,-0.744735,-11.3386,0.00441541
1,1,0,5,0,9.09684,-0.74502,-11.3386,0.00441541
1,1,0,5,0,9.09761,-0.744776,-11.3386,0.00441541
1,1,0,5,0,9.0986,-0.744889,-11.3386,0.00441541
1,1,0,5,0,9.09869,-0.745356,-11.3386,0.00441541
1,1,0,5,0,9.09847,-0.745032,-11.3386,0.00441541
1,1,0,5,0,9.09783,-0.745049,-11.3386,0.00441541
1,1,0,5,0,9.0964,-0.745353,-11.3386,0.00441541
1,1,0,5,0,9.09576,-0.745111,-11.3386,0.00441541
1,1,0,5,0,9.09612,-0.74511,-11.3386,0.00441541
1,1,0,5,0,9.09662,-0.745336,-11.3386,0.00441541
1,1,0,5,0,9.09736,-0.745211,-11.3386,0.00441541
1,1,0,5,0,9.09795,-0.745259,-11.3386,0.00441541
1,1,0,5,0,9.09849,-0.745594,-11.3386,0.00441541
1,1,0,5,0,9.09868,-0.745662,-11.3386,0.00441541
1,1,0,5,0,9.0991,-0.745627,-11.3386,0.00441541
1,1,0,5,0,9.09944,-0.745896,-11.3386,0.00441541
1,1,0,5,0,9.09915,-0.745904,-11.3386,0.00441541
1,1,0,5,0,9.09931,-0.745668,-11.3386,0.00441541
1,1,0,5,0,9.09882,-0.745787,-11.3386,0.00441541
1,1,0,5,0,9.09771,-0.745851,-11.3386,0.00441541
1,1,0,5,0,9.09745,-0.745631,-11.3386,0.00441541
1,1,0,5,0,9.09706,-0.745884,-11.3386,0.00441541
1,1,0,5,0,9.09636,-0.746202,-11.3386,0.00441541
1,1,0,5,0,9.09667,-0.746182,-11.3386,0.00441541
1,1,0,5,0,9.09656,-0.746322,-11.3386,0.00441541
1,1,0,5,0,9.09644,-0.746488,-11.3386,0.00441541
1,1,0,5,0,9.09621,-0.746242,-11.3386,0.00441541
1,1,0,5,0,9.09638,-0.746173,-11.3386,0.00441541
1,1,0,5,0,9.09671,-0.746471,-11.3386,0.00441541
1,1,0,5,0,9.09778,-0.746281,-11.3386,0.00441541
1,1,0,5,0,9.09912,-0.746127,-11.3386,0.00441541
1,1,0,5,0,9.09995,-0.746379,-11.3386,0.00441541
1,1,0,5,0,9.10031,-0.746303,-11.3386,0.00441541
1,1,0,5,0,9.10076,-0.746202,-11.3386,0.00441541
1,1,0,5,0,9.1004,-0.746445,-11.3386,0.00441541
1,1,0,5,0,9.09988,-0.746459,-11.3386,0.00441541
1,1,0,5,0,9.09926,-0.746363,-11.3386,0.00441541
1,1,0,5,0,9.09836,-0.746545,-11.3386,0.00441541
1,1,0,5,0,9.09761,-0.746679,-11.3386,0.00441541
1,1,0,5,0,9.09714,-0.746613,-11.3386,0.00441541
1,1,0,5,0,9.09779,-0.746645,-11.3386,0.00441541
1,1,0,5,0,9.09856,-0.746655,-11.3386,0.00441541
1,1,0,5,0,9.09886,-0.746456,-11.3386,0.00441541
1,1,0,5,0,9.10001,-0.746443,-11.3386,0.00441541
1,1,0,5,0,9.10071,-0.746573,-11.3386,0.00441541
1,1,0,5,0,9.10053,-0.746551,-11.3386,0.00441541
1,1,0,5,0,9.10046,-0.746741,-11.3386,0.00441541
1,1,0,5,0,9.10003,-0.746963,-11.3386,0.00441541
1,1,0,5,0,9.09917,-0.746949,-11.3386,0.00441541
1,1,0,5,0,9.09934,-0.746939,-11.3386,0.00441541
1,1,0,5,0,9.09874,-0.74721,-11.3386,0.00441541
1,1,0,5,0,9.09858,-0.747102,-11.3386,0.00441541
1,1,0,5,0,9.0983,-0.747075,-11.3386,0.00441541
1,1,0,5,0,9.09759,-0.747273,-11.3386,0.00441541
1,1,0,5,0,9.09831,-0.747086,-11.3386,0.00441541
1,1,0,5,0,9.09887,-0.746941,-11.3386,0.00441541
1,1,0,5,0,9.09903,-0.747091,-11.3386,0.00441541
1,1,0,5,0,9.0992,-0.747103,-11.3386,0.00441541
