Mode,Dof,ControlType,StairNum,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,1,0,0,0,-668442323,5.04544,-0.373103,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46427,-0.716252,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46264,-0.709756,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46073,-0.701981,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45734,-0.696694,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45518,-0.69547,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.4536,-0.698637,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45105,-0.70581,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.44984,-0.716313,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45034,-0.729292,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45053,-0.743509,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45195,-0.757957,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45453,-0.770992,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45742,-0.780262,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46002,-0.787011,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46243,-0.790965,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46326,-0.793511,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46391,-0.798086,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46467,-0.80561,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46659,-0.813909,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.47107,-0.824877,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.47487,-0.834088,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.47656,-0.840945,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.4763,-0.844509,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.47461,-0.845597,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.47202,-0.843981,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.47098,-0.842113,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.47123,-0.840767,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46861,-0.839531,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46509,-0.838451,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.46025,-0.835589,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.45415,-0.831734,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.44882,-0.827698,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.44427,-0.824147,-0.0207892,0.000183975
1,1,0,0,0,-668442323,9.43952,-0.821744,-0.0207892,0.000183975
