Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN
1,1,0,5,0,0.500483,0.0455148,3.63241,-0.000367951
1,1,0,5,0,0.507979,0.0457334,3.68282,-0.000367951
1,1,0,5,0,0.517207,0.0459127,3.72237,-0.000367951
1,1,0,5,0,0.508288,0.044497,3.7691,-0.000367951
1,1,0,5,0,0.497661,0.0436805,3.80902,-0.000367951
1,1,0,5,0,0.501115,0.0439602,3.85299,-0.000367951
1,1,0,5,0,0.506147,0.0449065,3.8942,-0.000367951
1,1,0,5,0,0.519796,0.0472769,3.94038,-0.000367951
1,1,0,5,0,0.549707,0.0499586,3.97994,-0.000367951
1,1,0,5,0,0.55979,0.05182,4.02519,-0.000367951
1,1,0,5,0,0.569175,0.0540718,4.06806,-0.000367951
1,1,0,5,0,0.594748,0.0559179,4.11019,-0.000367951
1,1,0,5,0,0.590093,0.0557937,4.15471,-0.000367951
1,1,0,5,0,0.575617,0.0544785,4.20347,-0.000367951
1,1,0,5,0,0.576492,0.0535386,4.24541,-0.000367951
1,1,0,5,0,0.57157,0.0524156,4.28846,-0.000367951
1,1,0,5,0,0.568196,0.0519992,4.33593,-0.000367951
1,1,0,5,0,0.578993,0.0521064,4.37769,-0.000367951
1,1,0,5,0,0.593883,0.0527721,4.42534,-0.000367951
1,1,0,5,0,0.598064,0.0521666,4.44411,-0.000367951
1,1,0,5,0,0.598596,0.0518103,4.5188,-0.000183975
1,1,0,5,0,0.602196,0.050105,4.56479,-0.000183975
1,1,0,5,0,0.613868,0.0500244,4.60895,-0.000183975
1,1,0,5,0,0.62238,0.0506546,4.64685,-0.000183975
1,1,0,5,0,0.623458,0.0509117,4.67205,-0.000183975
1,1,0,5,0,0.632148,0.0517346,4.67481,-0.000367951
1,1,0,5,0,0.62232,0.0504558,4.67702,-0.000367951
1,1,0,5,0,0.617576,0.0489868,4.67591,-0.000367951
1,1,0,5,0,0.607524,0.0470471,4.68088,-0.000367951
1,1,0,5,0,0.625342,0.0467798,4.68015,-0.000367951
1,1,0,5,0,0.612283,0.0470867,4.68677,-0.000367951
1,1,0,5,0,0.618377,0.0476843,4.68695,-0.000367951
1,1,0,5,0,0.625651,0.047921,4.69486,-0.000367951
1,1,0,5,0,0.602779,0.0467655,4.70406,-0.000367951
1,1,0,5,0,0.586405,0.044113,4.7037,-0.000183975
1,1,0,5,0,0.602856,0.0434064,4.70553,-0.000183975
1,1,0,5,0,0.580629,0.0425505,4.70958,-0.000183975
1,1,0,5,0,0.576522,0.0422206,4.71584,-0.000183975
1,1,0,5,0,0.594667,0.0437541,4.7243,-0.000183975
1,1,0,5,0,0.586853,0.0438979,4.73387,-0.000183975
1,1,0,5,0,0.578319,0.0438245,4.7335,-0.000183975
1,1,0,5,0,0.586075,0.0446701,4.73699,-0.000183975
1,1,0,5,0,0.604612,0.0455669,4.73699,-0.000183975
1,1,0,5,0,0.612736,0.0483489,4.74288,-0.000183975
1,1,0,5,0,0.619741,0.050864,4.74638,-0.000183975
1,1,0,5,0,0.607519,0.0514611,4.7576,-0.000183975
1,1,0,5,0,0.618375,0.0521379,4.74509,-0.000183975
1,1,0,5,0,0.585588,0.0518551,4.76588,-0.000183975
1,1,0,5,0,0.59352,0.0509229,4.76441,-0.000183975
1,1,0,5,0,0.595381,0.0487176,4.77324,-0.000183975
1,1,0,5,0,0.603878,0.0492006,4.77489,-0.000183975
1,1,0,5,0,0.605434,0.0464559,4.78225,-0.000183975
1,1,0,5,0,0.613222,0.046192,4.77489,-0.000183975
1,1,0,5,0,0.637254,0.0479395,4.77931,-0.000183975
1,1,0,5,0,0.622758,0.0486671,4.78851,-0.000183975
1,1,0,5,0,0.642995,0.049278,4.78556,-0.000183975
1,1,0,5,0,0.63433,0.0490579,4.79458,-0.000183975
1,1,0,5,0,0.607743,0.0478738,4.7966,-0.000183975
1,1,0,5,0,0.596316,0.0467434,4.80635,-0.000183975
1,1,0,5,0,0.579318,0.0467148,4.81187,-0.000183975
1,1,0,5,0,0.582938,0.0475488,4.8104,-0.000183975
1,1,0,5,0,0.604379,0.0496036,4.81445,-0.000183975
1,1,0,5,0,0.605203,0.0484232,4.81555,-0.000183975
1,1,0,5,0,0.606973,0.0476829,4.81371,-0.000183975
1,1,0,5,0,0.607789,0.0486547,4.8345,-0.000183975
1,1,0,5,0,0.609204,0.0470873,4.83229,-0.000183975
1,1,0,5,0,0.617757,0.0460678,4.83781,-0.000183975
1,1,0,5,0,0.633023,0.0479802,4.8483,-0.000183975
1,1,0,5,0,0.639957,0.0470632,4.84628,-0.000183975
1,1,0,5,0,0.627344,0.0470476,4.85014,-0.000183975
1,1,0,5,0,0.6624,0.0486247,4.83947,-0.000183975
1,1,0,5,0,0.670746,0.051371,4.84628,-0.000183975
1,1,0,5,0,0.681952,0.0517449,4.85327,-0.000367951
1,1,0,5,0,0.691381,0.0528398,4.84922,-0.000367951
1,1,0,5,0,0.683992,0.0534309,4.84996,-0.000367951
1,1,0,5,0,0.661089,0.0515747,4.84278,-0.000367951
1,1,0,5,0,0.647742,0.0506989,4.86651,-0.000367951
1,1,0,5,0,0.652924,0.0504459,4.85713,-0.000367951
1,1,0,5,0,0.644635,0.0486752,4.88234,-0.000367951
1,1,0,5,0,0.63689,0.0462475,4.88068,-0.000367951
1,1,0,5,0,0.647238,0.0429072,4.87718,-0.000367951
1,1,0,5,0,0.635307,0.0403199,4.88307,-0.000183975
1,1,0,5,0,0.632385,0.0370496,4.88086,-0.000183975
1,1,0,5,0,0.628743,0.0370708,4.87921,-0.000183975
1,1,0,5,0,0.630093,0.0371521,4.9,-0.000183975
1,1,0,5,0,0.630398,0.0384005,4.90036,-0.000183975
1,1,0,5,0,0.614104,0.0393248,4.90312,-0.000183975
1,1,0,5,0,0.613368,0.0397707,4.90239,-0.000183975
1,1,0,5,0,0.632388,0.0406409,4.89705,-0.000183975
1,1,0,5,0,0.61367,0.0399906,4.90828,-0.000183975
1,1,0,5,0,0.615527,0.0396354,4.90883,-0.000183975
1,1,0,5,0,0.637362,0.0396961,4.90312,-0.000183975
1,1,0,5,0,0.60169,0.0378429,4.9287,-0.000183975
1,1,0,5,0,0.6145,0.039881,4.92667,-0.000183975
1,1,0,5,0,0.632409,0.0434992,4.92318,-0.000183975
1,1,0,5,0,0.650689,0.0455238,4.92851,-0.000183975
1,1,0,5,0,0.654667,0.0474994,4.92815,-0.000183975
1,1,0,5,0,0.652811,0.0479138,4.93532,-0.000183975
1,1,0,5,0,0.661109,0.0456204,4.92594,-0.000183975
1,1,0,5,0,0.656563,0.043163,4.92447,-0.000183975
1,1,0,5,0,0.66471,0.0435352,4.9287,-0.000183975
1,1,0,5,0,0.669115,0.0430775,4.93293,-0.000183975
1,1,0,5,0,0.658294,0.0421859,4.93698,-0.000183975
1,1,0,5,0,0.675587,0.0407548,4.92686,-0.000183975
1,1,0,5,0,0.645162,0.037456,4.95482,-0.000183975
1,1,0,5,0,0.659416,0.0334114,4.96052,-0.000183975
1,1,0,5,0,0.642945,0.031671,4.97028,-0.000183975
1,1,0,5,0,0.647108,0.0302798,4.96568,-0.000183975
1,1,0,5,0,0.618168,0.0268345,4.98352,-0.000183975
1,1,0,5,0,0.649451,0.0272307,4.9642,-0.000183975
1,1,0,5,0,0.657109,0.0276773,4.97009,-0.000183975
1,1,0,5,0,0.671116,0.0264186,4.97763,-0.000183975
1,1,0,5,0,0.679814,0.0266615,4.98407,-0.000183975
1,1,0,5,0,0.655643,0.0263467,4.98573,-0.000183975
1,1,0,5,0,0.64706,0.0247534,-0.00699106,0
1,1,0,5,0,0.633496,0.0224122,-0.00680708,-0.000183975
1,1,0,5,0,0.576512,0.0190405,-0.00680708,-0.000183975
1,1,0,5,0,0.542258,0.0161195,-0.00680708,-0.000183975
1,1,0,5,0,0.505158,0.0135034,-0.00680708,-0.000183975
1,1,0,5,0,0.453498,0.0114454,-0.00680708,-0.000183975
1,1,0,5,0,0.430798,0.0110848,-0.00680708,-0.000183975
1,1,0,5,0,0.420672,0.0116307,-0.00680708,0
1,1,0,5,0,0.411788,0.0125317,-0.00680708,0
1,1,0,5,0,0.407937,0.0146676,-0.00680708,0
1,1,0,5,0,0.404971,0.0164187,-0.00680708,0
1,1,0,5,0,0.404559,0.0182558,-0.00680708,0
1,1,0,5,0,0.403062,0.0195847,-0.00680708,0
1,1,0,5,0,0.401642,0.019953,-0.00680708,0
1,1,0,5,0,0.406127,0.0200676,-0.00680708,0
1,1,0,5,0,0.415245,0.0207189,-0.00680708,0
1,1,0,5,0,0.421014,0.0209818,-0.00680708,0
1,1,0,5,0,0.4238,0.0216782,-0.00680708,0
1,1,0,5,0,0.423111,0.0230057,-0.00680708,0
1,1,0,5,0,0.416777,0.0241254,-0.00680708,0
1,1,0,5,0,0.410558,0.0248964,-0.00680708,0
1,1,0,5,0,0.40547,0.0258695,-0.00680708,0
1,1,0,5,0,0.40692,0.026587,-0.00680708,0
1,1,0,5,0,0.408837,0.0269591,-0.00680708,0
1,1,0,5,0,0.419786,0.0278737,-0.00680708,0
1,1,0,5,0,0.424999,0.0282909,-0.00680708,0
1,1,0,5,0,0.4236,0.0271753,-0.00680708,0
1,1,0,5,0,0.427596,0.0258316,-0.00680708,0
1,1,0,5,0,0.421218,0.0237898,-0.00680708,0
1,1,0,5,0,0.41441,0.0221606,-0.00680708,0
1,1,0,5,0,0.414639,0.0215428,-0.00680708,0
1,1,0,5,0,0.414265,0.0217101,-0.00680708,0
1,1,0,5,0,0.402005,0.0217333,-0.00680708,0
1,1,0,5,0,0.403218,0.0223053,-0.00680708,0
1,1,0,5,0,0.401294,0.0225032,-0.00680708,0
1,1,0,5,0,0.399781,0.0221925,-0.00680708,0
1,1,0,5,0,0.400347,0.0220438,-0.00680708,0
1,1,0,5,0,0.40035,0.0215808,-0.00680708,0
1,1,0,5,0,0.397588,0.0204874,-0.00680708,0
1,1,0,5,0,0.397165,0.0193792,-0.00680708,0
1,1,0,5,0,0.398641,0.0184913,-0.00680708,0
1,1,0,5,0,0.404411,0.0175319,-0.00680708,0
1,1,0,5,0,0.408633,0.0169346,-0.00680708,0
1,1,0,5,0,0.412287,0.0173637,-0.00680708,0
1,1,0,5,0,0.413089,0.0184791,-0.00680708,0
1,1,0,5,0,0.411138,0.019791,-0.00680708,0
1,1,0,5,0,0.405441,0.0212638,-0.00680708,0
1,1,0,5,0,0.398532,0.0216714,-0.00680708,0
1,1,0,5,0,0.395927,0.021348,-0.00680708,0
1,1,0,5,0,0.395899,0.0202766,-0.00680708,0
1,1,0,5,0,0.394014,0.0191765,-0.00680708,0
1,1,0,5,0,0.396542,0.0186138,-0.00680708,0
1,1,0,5,0,0.398649,0.0182855,-0.00680708,0
1,1,0,5,0,0.407744,0.0183869,-0.00680708,0
1,1,0,5,0,0.405683,0.017782,-0.00680708,0
1,1,0,5,0,0.401487,0.0173492,-0.00680708,0
1,1,0,5,0,0.398432,0.016835,-0.00680708,0
1,1,0,5,0,0.389901,0.0163026,-0.00680708,0
1,1,0,5,0,0.393309,0.0168591,-0.00717503,0
1,1,0,5,0,0.447834,0.0209182,-0.00846286,0
1,1,0,5,0,0.525713,0.0267919,-0.00975069,0
1,1,0,5,0,0.600081,0.0331029,-0.0158219,0
1,1,0,5,0,0.667948,0.0396422,-0.0310918,0
1,1,0,5,0,0.710943,0.0444365,-0.0553766,0
1,1,0,5,0,0.704267,0.0459235,-0.0842607,0
1,1,0,5,0,0.687106,0.0461143,-0.124919,0
1,1,0,5,0,0.672949,0.0450821,-0.174409,0
1,1,0,5,0,0.657301,0.0433007,-0.219298,0
1,1,0,5,0,0.650655,0.0414306,-0.258669,0
1,1,0,5,0,0.644092,0.0388222,-0.29896,0
1,1,0,5,0,0.63438,0.0369363,-0.340722,0
1,1,0,5,0,0.627455,0.0359839,-0.384508,0
1,1,0,5,0,0.617761,0.0347223,-0.432526,0
1,1,0,5,0,0.612239,0.0339147,-0.472448,0
1,1,0,5,0,0.602528,0.0324865,-0.514395,0
1,1,0,5,0,0.594768,0.0303277,-0.555973,0
1,1,0,5,0,0.589901,0.0271351,-0.597736,0
1,1,0,5,0,0.58245,0.0240932,-0.642074,0
1,1,0,5,0,0.570397,0.0218065,-0.68586,0
1,1,0,5,0,0.571803,0.0208865,-0.728358,0
1,1,0,5,0,0.57093,0.0213691,-0.7738,0
1,1,0,5,0,0.559642,0.0222185,-0.823289,0
1,1,0,5,0,0.545089,0.0229167,-0.869099,0
1,1,0,5,0,0.539351,0.0231808,-0.911045,0
1,1,0,5,0,0.521736,0.0223882,-0.961455,0
1,1,0,5,0,0.516558,0.0214516,-1.00138,0
1,1,0,5,0,0.524071,0.0208652,-1.04222,0
1,1,0,5,0,0.526624,0.0205878,-1.08711,0
1,1,0,5,0,0.520143,0.0196322,-1.13752,0
1,1,0,5,0,0.51631,0.0189518,-1.1756,0
1,1,0,5,0,0.505545,0.017783,-1.22123,0
1,1,0,5,0,0.490661,0.016135,-1.26612,0
1,1,0,5,0,0.476589,0.0150403,-1.31285,0
1,1,0,5,0,0.470032,0.0147683,-1.35663,0
1,1,0,5,0,0.466337,0.0149518,-1.39784,0
1,1,0,5,0,0.461853,0.0154038,-1.442,0
1,1,0,5,0,0.461121,0.0164085,-1.48413,0
1,1,0,5,0,0.458423,0.0173025,-1.52589,0
1,1,0,5,0,0.452574,0.0180137,-1.56489,0
1,1,0,5,0,0.44016,0.0178647,-1.61696,0
1,1,0,5,0,0.428353,0.0173422,-1.66038,0
1,1,0,5,0,0.419684,0.0162269,-1.70343,0
1,1,0,5,0,0.412485,0.0149247,-1.74445,0
1,1,0,5,0,0.406542,0.0137722,-1.78806,0
1,1,0,5,0,0.408601,0.0142143,-1.83019,0
1,1,0,5,0,0.412199,0.0152894,-1.8782,0
1,1,0,5,0,0.412907,0.0165964,-1.92181,0
1,1,0,5,0,0.408064,0.0176732,-1.96302,0
1,1,0,5,0,0.410586,0.0184985,-2.00459,0
1,1,0,5,0,0.402189,0.0184566,-2.04948,0
1,1,0,5,0,0.395316,0.0184237,-2.09493,0
1,1,0,5,0,0.392995,0.0180556,-2.13963,0
1,1,0,5,0,0.390184,0.0177145,-2.18323,0
1,1,0,5,0,0.38708,0.0173394,-2.22904,0
1,1,0,5,0,0.384174,0.0161991,-2.27577,0
1,1,0,5,0,0.377584,0.0149828,-2.32011,0
1,1,0,5,0,0.374997,0.014568,-2.36739,0
1,1,0,5,0,0.369892,0.0142084,-2.41247,0
1,1,0,5,0,0.364241,0.0142727,-2.4546,0
1,1,0,5,0,0.359273,0.0143286,-2.49562,0
1,1,0,5,0,0.355688,0.0138219,-2.53739,0
1,1,0,5,0,0.34964,0.0132263,-2.58044,0
1,1,0,5,0,0.348879,0.0121838,-2.62698,0
1,1,0,5,0,0.355634,0.0116896,-2.66856,0
1,1,0,5,0,0.352806,0.0120758,-2.714,0
1,1,0,5,0,0.360655,0.0132927,-2.76239,0
1,1,0,5,0,0.374004,0.0140993,-2.80875,-0.000183975
1,1,0,5,0,0.383079,0.0144646,-2.89319,-0.000183975
1,1,0,5,0,0.379465,0.0138411,-2.92833,-0.000183975
1,1,0,5,0,0.375621,0.0139324,-2.98389,-0.000183975
1,1,0,5,0,0.354501,0.0134672,-3.03302,0
1,1,0,5,0,0.346887,0.0144241,-3.07809,0
1,1,0,5,0,0.341614,0.0162236,-3.12648,0
1,1,0,5,0,0.338452,0.0173692,-3.17449,0
1,1,0,5,0,0.331754,0.0194026,-3.22067,0
1,1,0,5,0,0.325419,0.0210789,-3.25986,0
1,1,0,5,0,0.323362,0.0226415,-3.30383,0
1,1,0,5,0,0.324729,0.0241596,-3.34872,0
1,1,0,5,0,0.318259,0.0252743,-3.39637,0
1,1,0,5,0,0.326958,0.0257425,-3.4499,0
1,1,0,5,0,0.330619,0.0258417,-3.48983,0
1,1,0,5,0,0.336607,0.0263362,-3.53453,0
1,1,0,5,0,0.341051,0.0263583,-3.5785,0
1,1,0,5,0,0.344054,0.0256432,-3.62247,0
1,1,0,5,0,0.341373,0.0249442,-3.67012,0
1,1,0,5,0,0.335351,0.0241617,-3.70894,0
1,1,0,5,0,0.327093,0.023188,-3.75236,0
1,1,0,5,0,0.322844,0.0230643,-3.79523,0
1,1,0,5,0,0.322649,0.0232441,-3.83883,0
1,1,0,5,0,0.325071,0.0234797,-3.8839,0
1,1,0,5,0,0.328971,0.0239638,-3.92953,0
1,1,0,5,0,0.329318,0.0233415,-3.97589,0
1,1,0,5,0,0.326325,0.0231329,-4.01986,-0.000183975
1,1,0,5,0,0.329877,0.0232265,-4.05941,-0.000183975
1,1,0,5,0,0.32377,0.0224499,-4.10412,-0.000183975
1,1,0,5,0,0.318214,0.021349,-4.1503,-0.000183975
1,1,0,5,0,0.31823,0.0212268,-4.19188,-0.000183975
1,1,0,5,0,0.308414,0.0206799,-4.2364,-0.000183975
1,1,0,5,0,0.314887,0.0210139,-4.27945,-0.000183975
1,1,0,5,0,0.33847,0.0222695,-4.32544,-0.000183975
1,1,0,5,0,0.350342,0.0238516,-4.36941,-0.000183975
1,1,0,5,0,0.358336,0.024321,-4.41964,-0.000183975
1,1,0,5,0,0.364362,0.0245808,-4.46232,-0.000183975
1,1,0,5,0,0.350822,0.0244871,-4.50243,-0.000183975
1,1,0,5,0,0.334496,0.0240387,-4.54897,-0.000183975
1,1,0,5,0,0.336458,0.0235708,-4.59993,-0.000183975
1,1,0,5,0,0.330734,0.0237741,-4.64133,-0.000183975
1,1,0,5,0,0.342883,0.0250136,-4.69008,-0.000183975
1,1,0,5,0,0.359693,0.0257592,-4.72927,-0.000183975
1,1,0,5,0,0.369965,0.026222,-4.77747,-0.000183975
1,1,0,5,0,0.371108,0.0272573,-4.81831,0
1,1,0,5,0,0.366391,0.0263071,-4.87553,0
1,1,0,5,0,0.363512,0.0257616,-4.91508,0
1,1,0,5,0,0.358199,0.0251257,-4.95887,0
1,1,0,5,0,0.349106,0.0247457,-4.99934,0
1,1,0,5,0,0.348131,0.0246968,-5.04,0
1,1,0,0,0,0.342324,0.0234762,-5.03228,0
1,1,0,0,0,0.310076,0.0213779,-5.00909,0
1,1,0,0,0,0.249686,0.0169999,-5.00229,0
1,1,0,0,0,0.186715,0.0125945,-5.0021,0
1,1,0,0,0,0.120962,0.008393,-5.0021,0
1,1,0,0,0,0.058885,0.00536109,-5.0021,0
1,1,0,0,0,0.0244973,0.00229563,-5.0021,0
1,1,0,0,0,0.0161025,0.00116989,-5.0021,0
1,1,0,0,0,0.0148574,0.00102652,-5.00045,0
1,1,0,0,0,0.0162294,0.00102536,-5.00026,0
1,1,0,0,0,0.0196061,0.00182135,-5.00026,0
1,1,0,0,0,0.0220851,0.00236555,-5.00026,0
1,1,0,0,0,0.0229424,0.00242853,-5.00026,0
1,1,0,0,0,0.0227546,0.00222416,-5.00026,0
1,1,0,0,0,0.0233316,0.00248096,-5.00026,0
1,1,0,0,0,0.0201368,0.00221573,-5.00026,0
1,1,0,0,0,0.0256929,0.00272993,-5.00026,0
1,1,0,0,0,0.0248239,0.00273459,-5.00026,0
1,1,0,0,0,0.0195065,0.00227739,-5.00026,0
1,1,0,0,0,0.0180878,0.00198714,-5.00026,0
1,1,0,0,0,0.0204921,0.00241362,-5.00026,0
1,1,0,0,0,0.0200822,0.00239206,-5.00026,0
1,1,0,0,0,0.0333113,0.00277688,-5.00026,0
1,1,0,0,0,0.0468305,0.00355463,-5.00026,0
1,1,0,0,0,0.0414575,0.00297219,-5.00026,0
1,1,0,0,0,0.0353354,0.00234474,-5.00026,0
1,1,0,0,0,0.0351485,0.00239161,-5.00026,0
1,1,0,0,0,0.0191874,0.00129825,-5.00026,0
1,1,0,0,0,0.0179954,0.00110765,-5.00026,0
1,1,0,0,0,0.0206751,0.00143963,-5.00026,0
1,1,0,0,0,0.0209614,0.00149714,-5.00026,0
1,1,0,0,0,0.0219991,0.0017894,-5.00026,0
1,1,0,0,0,0.0218075,0.00189349,-5.00026,0
1,1,0,0,0,0.0256939,0.00185885,-5.00026,-0.000183975
1,1,0,0,0,0.0249834,0.00162515,-5.00026,-0.000183975
1,1,0,0,0,0.0211685,0.001267,-5.00026,-0.000183975
1,1,0,0,0,0.0239581,0.00148846,-5.00026,-0.000183975
1,1,0,0,0,0.0233682,0.00140805,-5.00026,-0.000183975
1,1,0,0,0,0.0264109,0.00165704,-5.00026,-0.000183975
1,1,0,0,0,0.0386206,0.00258648,-5.00026,-0.000183975
1,1,0,0,0,0.0369562,0.00229469,-5.00026,-0.000183975
1,1,0,0,0,0.0369794,0.00236729,-5.00026,-0.000183975
1,1,0,0,0,0.0434488,0.00263712,-5.00026,-0.000183975
1,1,0,0,0,0.038011,0.00225234,-5.00026,-0.000183975
1,1,0,0,0,0.0315728,0.00151852,-5.00026,-0.000183975
1,1,0,0,0,0.036422,0.00169205,-5.00026,-0.000183975
1,1,0,0,0,0.0348996,0.00137994,-5.00026,-0.000183975
1,1,0,0,0,0.0327165,0.00128193,-5.00026,-0.000183975
1,1,0,0,0,0.0371238,0.0015361,-5.00026,-0.000183975
1,1,0,0,0,0.0369078,0.00163699,-5.00026,-0.000183975
1,1,0,0,0,0.0284189,0.00128339,-5.00026,-0.000183975
1,1,0,0,0,0.023035,0.0011142,-5.00026,0
1,1,0,0,0,0.0175794,0.000864605,-5.00026,0
1,1,0,0,0,0.0147971,0.00060504,-5.00026,0
1,1,0,0,0,0.0186166,0.000828889,-5.00026,0
1,1,0,0,0,0.0167149,0.000632612,-5.00026,0
1,1,0,0,0,0.0154591,0.000421424,-5.00026,0
1,1,0,0,0,0.0154605,0.000515061,-5.00026,0
1,1,0,0,0,0.0122985,0.000420526,-5.00026,0
1,1,0,0,0,0.00933132,0.000322589,-5.00026,0
1,1,0,0,0,0.00953957,0.000339964,-5.00026,0
1,1,0,0,0,0.00857447,0.000280467,-5.00026,0
1,1,0,0,0,0.0141938,0.000617726,-5.00026,0
1,1,0,0,0,0.0164399,0.00072383,-5.00026,0
1,1,0,0,0,0.0161414,0.000904453,-5.00026,0
1,1,0,0,0,0.0165672,0.00112346,-5.00026,0
1,1,0,0,0,0.0176602,0.00125655,-5.00026,0
1,1,0,0,0,0.0141656,0.000850939,-5.00026,0
1,1,0,0,0,0.0155663,0.00087719,-5.00026,0
1,1,0,0,0,0.0161416,0.000759992,-5.00026,0
1,1,0,0,0,0.0163195,0.00078333,-5.00026,0
1,1,0,0,0,0.0162052,0.000746017,-5.00026,0
1,1,0,0,0,0.0163617,0.000824124,-5.00026,0
1,1,0,0,0,0.0169292,0.00109905,-5.00026,0
1,1,0,0,0,0.0197283,0.0013516,-5.00026,0
1,1,0,0,0,0.0172795,0.00124831,-5.00026,0
1,1,0,0,0,0.016596,0.00139542,-5.00026,0
1,1,0,0,0,0.0182071,0.00144352,-5.00026,0
1,1,0,0,0,0.0192561,0.00131148,-5.00026,0
1,1,0,0,0,0.0241784,0.00146082,-5.00026,0
1,1,0,0,0,0.0309092,0.00167459,-5.00026,0
1,1,0,0,0,0.0323884,0.00171062,-5.00026,0
1,1,0,0,0,0.0296854,0.00141567,-5.00026,0
1,1,0,0,0,0.0296064,0.00149199,-5.00026,0
1,1,0,0,0,0.0237563,0.00137255,-5.00026,0
1,1,0,0,0,0.0151818,0.000935062,-5.00026,0
1,1,0,0,0,0.014808,0.000921956,-5.00026,0
1,1,0,0,0,0.0107039,0.00051438,-5.00026,0
1,1,0,0,0,0.00757129,0.000219879,-5.00026,0
1,1,0,0,0,0.00702132,0.000135972,-5.00026,0
1,1,0,0,0,0.0074375,0.000122769,-5.00026,0
1,1,0,0,0,0.00860811,0.000328739,-5.00026,0
1,1,0,0,0,0.0113432,0.000618476,-5.00026,0
1,1,0,0,0,0.0140197,0.000582095,-5.00026,0
1,1,0,0,0,0.0148198,0.000751021,-5.00026,0
1,1,0,0,0,0.0265595,0.00144962,-5.00026,0
1,1,0,0,0,0.028416,0.00156995,-5.00026,0
1,1,0,0,0,0.026471,0.00165039,-5.00026,0
1,1,0,0,0,0.026148,0.00165238,-5.00026,0
1,1,0,0,0,0.0182283,0.00114302,-5.00026,0
1,1,0,0,0,0.0109327,0.000704798,-5.00026,0
1,1,0,0,0,0.00939529,0.000537872,-5.00026,0
1,1,0,0,0,0.00706152,0.000334349,-5.00026,0
1,1,0,0,0,0.00838212,0.000271879,-5.00026,0
1,1,0,0,0,0.00898545,0.000211603,-5.00026,0
1,1,0,0,0,0.0093803,0.000294373,-5.00026,0
1,1,0,0,0,0.0103309,0.00034373,-5.00026,0
1,1,0,0,0,0.0159337,0.000616575,-5.00026,0
1,1,0,0,0,0.0152842,0.000736934,-5.00026,0
1,1,0,0,0,0.01666,0.000793806,-5.00026,0
1,1,0,0,0,0.0174479,0.0007718,-5.00026,0
1,1,0,0,0,0.0159579,0.000657455,-5.00026,0
1,1,0,0,0,0.0133659,0.000651499,-5.00026,0
1,1,0,0,0,0.0293285,0.00155601,-5.00026,0
1,1,0,0,0,0.0334384,0.00183599,-5.00026,0
1,1,0,0,0,0.0386942,0.00226044,-5.00026,0
1,1,0,0,0,0.0403165,0.00237237,-5.00026,0
1,1,0,0,0,0.02905,0.00167269,-5.00026,0
1,1,0,0,0,0.0239421,0.00123523,-5.00026,0
1,1,0,0,0,0.0234848,0.000952144,-5.00026,0
1,1,0,0,0,0.0192609,0.000596124,-5.00026,0
1,1,0,0,0,0.0191181,0.000655172,-5.00026,0
1,1,0,0,0,0.0196721,0.000782161,-5.00026,0
1,1,0,0,0,0.0111253,0.00065376,-5.00026,0
1,1,0,0,0,0.00987853,0.000790672,-5.00026,0
1,1,0,0,0,0.00917941,0.000817994,-5.00026,0
1,1,0,0,0,0.00806551,0.000764477,-5.00026,0
1,1,0,0,0,0.00749471,0.000701519,-5.00026,0
1,1,0,0,0,0.0068768,0.000668118,-5.00026,0
1,1,0,0,0,0.00534961,0.000592515,-5.00026,0
1,1,0,0,0,0.00311163,0.000611837,-5.00026,0
1,1,0,0,0,0.00441725,0.000806469,-5.00026,0
1,1,0,0,0,0.0175379,0.00156837,-5.00026,0
1,1,0,0,0,0.0206786,0.00171191,-5.00026,0
1,1,0,0,0,0.0212736,0.00167856,-5.00026,0
1,1,0,0,0,0.0225227,0.00172902,-5.00026,0
1,1,0,0,0,0.0117574,0.00119598,-5.00026,0
1,1,0,0,0,0.00635006,0.000948919,-5.00026,0
1,1,0,0,0,0.00579883,0.000841911,-5.00026,0
1,1,0,0,0,0.00458268,0.000677384,-5.00026,0
1,1,0,0,0,0.00265115,0.000478372,-5.00026,0
1,1,0,0,0,0.00961465,0.000947416,-5.00026,0
1,1,0,0,0,0.0145874,0.00124477,-5.00026,0
1,1,0,0,0,0.0206686,0.00149796,-5.00026,0
1,1,0,0,0,0.0247145,0.00169657,-5.00026,0
1,1,0,0,0,0.0242633,0.00162062,-5.00026,0
1,1,0,0,0,0.0210787,0.00150858,-5.00026,0
1,1,0,0,0,0.0178409,0.00143384,-5.00026,0
1,1,0,0,0,0.0148788,0.00155257,-5.00026,0
1,1,0,0,0,0.0151398,0.00139602,-5.00026,0
1,1,0,0,0,0.00911139,0.000891828,-5.00026,0
1,1,0,0,0,0.00859376,0.000860738,-5.00026,0
1,1,0,0,0,0.0109218,0.000710376,-5.00026,0
1,1,0,0,0,0.010851,0.00087771,-5.00026,0
1,1,0,0,0,0.0150559,0.00122149,-5.00026,0
1,1,0,0,0,0.0212934,0.00166452,-5.00026,0
1,1,0,0,0,0.0267473,0.00215831,-5.00026,0
1,1,0,0,0,0.0304763,0.00230432,-5.00026,0
1,1,0,0,0,0.0292144,0.00213013,-5.00026,0
1,1,0,0,0,0.0294051,0.00198389,-5.00026,0
1,1,0,0,0,0.0248829,0.00167387,-5.00026,0
