Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN
1,0,0,5,0,9.4851,-0.745421,-10.2331,0.0101186
1,0,0,5,0,9.4849,-0.745272,-10.2331,0.0101186
1,0,0,5,0,9.48502,-0.7452,-10.2331,0.0101186
1,0,0,5,0,9.48604,-0.74523,-10.2331,0.0101186
1,0,0,5,0,9.48713,-0.745301,-10.2331,0.0101186
1,0,0,5,0,9.48766,-0.745357,-10.2331,0.0101186
1,0,0,5,0,9.48781,-0.745476,-10.2331,0.0101186
1,0,0,5,0,9.48683,-0.745553,-10.2331,0.0101186
1,0,0,5,0,9.48583,-0.745621,-10.2331,0.0101186
1,0,0,5,0,9.48517,-0.745653,-10.2331,0.0101186
1,0,0,5,0,9.48474,-0.74565,-10.2331,0.0101186
1,0,0,5,0,9.48556,-0.745552,-10.2331,0.0101186
1,0,0,5,0,9.48675,-0.745469,-10.2331,0.0101186
1,0,0,5,0,9.48666,-0.745402,-10.2331,0.0101186
1,0,0,5,0,9.48665,-0.745507,-10.2331,0.0101186
1,0,0,5,0,9.48618,-0.745652,-10.2331,0.0101186
1,0,0,5,0,9.48534,-0.745676,-10.2331,0.0101186
1,0,0,5,0,9.48557,-0.745689,-10.2331,0.0101186
1,0,0,5,0,9.48562,-0.745693,-10.2331,0.0101186
1,0,0,5,0,9.48564,-0.745621,-10.2331,0.0101186
1,0,0,5,0,9.48614,-0.745609,-10.2331,0.0101186
1,0,0,5,0,9.48633,-0.745602,-10.2331,0.0101186
1,0,0,5,0,9.48568,-0.745629,-10.2331,0.0101186
1,0,0,5,0,9.48563,-0.745728,-10.2331,0.0101186
1,0,0,5,0,9.48585,-0.745727,-10.2331,0.0101186
1,0,0,5,0,9.48577,-0.745761,-10.2331,0.0101186
1,0,0,5,0,9.48546,-0.745808,-10.2331,0.0101186
1,0,0,5,0,9.48549,-0.745719,-10.2331,0.0101186
1,0,0,5,0,9.48527,-0.745593,-10.2331,0.0101186
1,0,0,5,0,9.48516,-0.745434,-10.2331,0.0101186
1,0,0,5,0,9.48591,-0.745371,-10.2331,0.0101186
1,0,0,5,0,9.48664,-0.745395,-10.2331,0.0101186
1,0,0,5,0,9.48685,-0.745372,-10.2331,0.0101186
1,0,0,5,0,9.48681,-0.745526,-10.2331,0.0101186
1,0,0,5,0,9.48667,-0.745674,-10.2331,0.0101186
1,0,0,5,0,9.48681,-0.745633,-10.2331,0.0101186
1,0,0,5,0,9.48745,-0.745577,-10.2331,0.0101186
1,0,0,5,0,9.48752,-0.74556,-10.2331,0.0101186
1,0,0,5,0,9.48694,-0.745543,-10.2331,0.0101186
1,0,0,5,0,9.48567,-0.74548,-10.2331,0.0101186
1,0,0,5,0,9.48442,-0.745513,-10.2331,0.0101186
1,0,0,5,0,9.48383,-0.745521,-10.2331,0.0101186
1,0,0,5,0,9.48366,-0.74549,-10.2331,0.0101186
1,0,0,5,0,9.48398,-0.745567,-10.2331,0.0101186
1,0,0,5,0,9.48375,-0.745641,-10.2331,0.0101186
1,0,0,5,0,9.48383,-0.745655,-10.2331,0.0101186
1,0,0,5,0,9.48374,-0.74571,-10.2331,0.0101186
1,0,0,5,0,9.48462,-0.745589,-10.2331,0.0101186
1,0,0,5,0,9.48563,-0.745437,-10.2331,0.0101186
1,0,0,5,0,9.48664,-0.745308,-10.2331,0.0101186
1,0,0,5,0,9.48661,-0.745263,-10.2331,0.0101186
1,0,0,5,0,9.48682,-0.745343,-10.2331,0.0101186
1,0,0,5,0,9.48596,-0.745436,-10.2331,0.0101186
1,0,0,5,0,9.48482,-0.745546,-10.2331,0.0101186
1,0,0,5,0,9.48486,-0.745637,-10.2331,0.0101186
1,0,0,5,0,9.48555,-0.745558,-10.2331,0.0101186
1,0,0,5,0,9.48632,-0.7455,-10.2331,0.0101186
1,0,0,5,0,9.48646,-0.745499,-10.2331,0.0101186
1,0,0,5,0,9.48649,-0.74545,-10.2331,0.0101186
1,0,0,5,0,9.48668,-0.745382,-10.2331,0.0101186
1,0,0,5,0,9.4869,-0.745325,-10.2331,0.0101186
1,0,0,5,0,9.48694,-0.745271,-10.2331,0.0101186
1,0,0,5,0,9.48735,-0.745362,-10.2331,0.0101186
1,0,0,5,0,9.48779,-0.745361,-10.2331,0.0101186
1,0,0,5,0,9.48754,-0.745428,-10.2331,0.0101186
1,0,0,5,0,9.48689,-0.745526,-10.2331,0.0101186
1,0,0,5,0,9.48665,-0.745418,-10.2331,0.0101186
1,0,0,5,0,9.48732,-0.74539,-10.2331,0.0101186
1,0,0,5,0,9.48685,-0.745507,-10.2331,0.0101186
1,0,0,5,0,9.48662,-0.745547,-10.2331,0.0101186
1,0,0,5,0,9.48718,-0.745606,-10.2331,0.0101186
1,0,0,5,0,9.48772,-0.745608,-10.2331,0.0101186
1,0,0,5,0,9.48709,-0.745704,-10.2331,0.0101186
1,0,0,5,0,9.48673,-0.745713,-10.2331,0.0101186
1,0,0,5,0,9.48649,-0.745837,-10.2331,0.0101186
1,0,0,5,0,9.48621,-0.745956,-10.2331,0.0101186
1,0,0,5,0,9.48676,-0.745842,-10.2331,0.0101186
1,0,0,5,0,9.48791,-0.745712,-10.2331,0.0101186
1,0,0,5,0,9.48854,-0.745709,-10.2331,0.0101186
1,0,0,5,0,9.48857,-0.745449,-10.2331,0.0101186
1,0,0,5,0,9.48766,-0.745504,-10.2331,0.0101186
1,0,0,5,0,9.48629,-0.745574,-10.2331,0.0101186
1,0,0,5,0,9.48543,-0.745533,-10.2331,0.0101186
1,0,0,5,0,9.48594,-0.745468,-10.2331,0.0101186
1,0,0,5,0,9.48711,-0.745516,-10.2331,0.0101186
1,0,0,5,0,9.48793,-0.745496,-10.2331,0.0101186
1,0,0,5,0,9.48777,-0.745556,-10.2331,0.0101186
1,0,0,5,0,9.48729,-0.74565,-10.2331,0.0101186
1,0,0,5,0,9.48656,-0.74569,-10.2331,0.0101186
1,0,0,5,0,9.48566,-0.745686,-10.2331,0.0101186
1,0,0,5,0,9.4858,-0.7457,-10.2331,0.0101186
1,0,0,5,0,9.48616,-0.745627,-10.2331,0.0101186
1,0,0,5,0,9.48608,-0.745524,-10.2331,0.0101186
1,0,0,5,0,9.48601,-0.745497,-10.2331,0.0101186
1,0,0,5,0,9.48632,-0.745443,-10.2331,0.0101186
1,0,0,5,0,9.48707,-0.745376,-10.2331,0.0101186
1,0,0,5,0,9.48681,-0.745474,-10.2331,0.0101186
1,0,0,5,0,9.48596,-0.74553,-10.2331,0.0101186
1,0,0,5,0,9.48528,-0.745565,-10.2331,0.0101186
1,0,0,5,0,9.48413,-0.745596,-10.2331,0.0101186
1,0,0,5,0,9.48486,-0.745577,-10.2331,0.0101186
1,0,0,5,0,9.48608,-0.745666,-10.2331,0.0101186
1,0,0,5,0,9.4863,-0.745703,-10.2331,0.0101186
1,0,0,5,0,9.48654,-0.745727,-10.2331,0.0101186
1,0,0,5,0,9.48623,-0.745798,-10.2331,0.0101186
1,0,0,5,0,9.48553,-0.745766,-10.2331,0.0101186
1,0,0,5,0,9.48472,-0.745667,-10.2331,0.0101186
1,0,0,5,0,9.48396,-0.745705,-10.2331,0.0101186
1,0,0,5,0,9.48391,-0.74575,-10.2331,0.0101186
1,0,0,5,0,9.48404,-0.745676,-10.2331,0.0101186
1,0,0,5,0,9.48404,-0.745637,-10.2331,0.0101186
1,0,0,5,0,9.48476,-0.745751,-10.2331,0.0101186
1,0,0,5,0,9.48479,-0.745718,-10.2331,0.0101186
1,0,0,5,0,9.48475,-0.745704,-10.2331,0.0101186
1,0,0,5,0,9.48529,-0.745811,-10.2331,0.0101186
1,0,0,5,0,9.48539,-0.745856,-10.2331,0.0101186
1,0,0,5,0,9.4859,-0.745677,-10.2331,0.0101186
1,0,0,5,0,9.48624,-0.745703,-10.2331,0.0101186
1,0,0,5,0,9.4858,-0.745757,-10.2331,0.0101186
1,0,0,5,0,9.48532,-0.745675,-10.2331,0.0101186
1,0,0,5,0,9.485,-0.745723,-10.2331,0.0101186
1,0,0,5,0,9.48445,-0.745731,-10.2331,0.0101186
1,0,0,5,0,9.4839,-0.745684,-10.2331,0.0101186
1,0,0,5,0,9.48473,-0.745671,-10.2331,0.0101186
1,0,0,5,0,9.48599,-0.745634,-10.2331,0.0101186
1,0,0,5,0,9.48657,-0.745687,-10.2331,0.0101186
1,0,0,5,0,9.48638,-0.745807,-10.2331,0.0101186
1,0,0,5,0,9.48593,-0.74585,-10.2331,0.0101186
1,0,0,5,0,9.48483,-0.745851,-10.2331,0.0101186
1,0,0,5,0,9.48399,-0.745868,-10.2331,0.0101186
1,0,0,5,0,9.48404,-0.745789,-10.2331,0.0101186
1,0,0,5,0,9.48414,-0.745806,-10.2331,0.0101186
1,0,0,5,0,9.4837,-0.745901,-10.2331,0.0101186
1,0,0,5,0,9.48373,-0.74593,-10.2331,0.0101186
1,0,0,5,0,9.48507,-0.745905,-10.2331,0.0101186
1,0,0,5,0,9.48679,-0.745872,-10.2331,0.0101186
1,0,0,5,0,9.48826,-0.745789,-10.2331,0.0101186
1,0,0,5,0,9.49023,-0.745654,-10.2331,0.0101186
1,0,0,5,0,9.49082,-0.745553,-10.2331,0.0101186
1,0,0,5,0,9.48984,-0.745596,-10.2331,0.0101186
1,0,0,5,0,9.48863,-0.74566,-10.2331,0.0101186
1,0,0,5,0,9.48736,-0.745777,-10.2331,0.0101186
1,0,0,5,0,9.48624,-0.745882,-10.2331,0.0101186
1,0,0,5,0,9.48569,-0.745921,-10.2331,0.0101186
1,0,0,5,0,9.48597,-0.745887,-10.2331,0.0101186
1,0,0,5,0,9.48754,-0.745782,-10.2331,0.0101186
1,0,0,5,0,9.48858,-0.745737,-10.2331,0.0101186
1,0,0,5,0,9.48901,-0.745785,-10.2331,0.0101186
1,0,0,5,0,9.4895,-0.745852,-10.2331,0.0101186
1,0,0,5,0,9.48915,-0.745903,-10.2331,0.0101186
1,0,0,5,0,9.48852,-0.745918,-10.2331,0.0101186
1,0,0,5,0,9.48844,-0.745931,-10.2331,0.0101186
1,0,0,5,0,9.48836,-0.745947,-10.2331,0.0101186
1,0,0,5,0,9.48935,-0.745809,-10.2331,0.0101186
1,0,0,5,0,9.48954,-0.745702,-10.2331,0.0101186
1,0,0,5,0,9.48961,-0.745754,-10.2331,0.0101186
1,0,0,5,0,9.48985,-0.745629,-10.2331,0.0101186
1,0,0,5,0,9.48982,-0.745535,-10.2331,0.0101186
1,0,0,5,0,9.48907,-0.7456,-10.2331,0.0101186
1,0,0,5,0,9.48861,-0.745576,-10.2331,0.0101186
1,0,0,5,0,9.48892,-0.745597,-10.2331,0.0101186
1,0,0,5,0,9.48919,-0.745654,-10.2331,0.0101186
1,0,0,5,0,9.4887,-0.745661,-10.2331,0.0101186
1,0,0,5,0,9.48837,-0.745674,-10.2331,0.0101186
1,0,0,5,0,9.48829,-0.745766,-10.2331,0.0101186
1,0,0,5,0,9.4891,-0.745745,-10.2331,0.0101186
1,0,0,5,0,9.48888,-0.745759,-10.2331,0.0101186
1,0,0,5,0,9.48878,-0.745873,-10.2331,0.0101186
1,0,0,5,0,9.48859,-0.745936,-10.2331,0.0101186
1,0,0,5,0,9.48759,-0.745863,-10.2331,0.0101186
1,0,0,5,0,9.48605,-0.745876,-10.2331,0.0101186
1,0,0,5,0,9.4864,-0.745769,-10.2331,0.0101186
1,0,0,5,0,9.48789,-0.745591,-10.2331,0.0101186
1,0,0,5,0,9.48914,-0.745488,-10.2331,0.0101186
1,0,0,5,0,9.4906,-0.745477,-10.2331,0.0101186
1,0,0,5,0,9.49104,-0.74555,-10.2331,0.0101186
1,0,0,5,0,9.48988,-0.745596,-10.2331,0.0101186
1,0,0,5,0,9.48842,-0.74571,-10.2331,0.0101186
1,0,0,5,0,9.48733,-0.74574,-10.2331,0.0101186
1,0,0,5,0,9.48637,-0.745802,-10.2331,0.0101186
1,0,0,5,0,9.48644,-0.745923,-10.2331,0.0101186
1,0,0,5,0,9.48663,-0.745966,-10.2331,0.0101186
1,0,0,5,0,9.48783,-0.74598,-10.2331,0.0101186
1,0,0,5,0,9.4891,-0.745892,-10.2331,0.0101186
1,0,0,5,0,9.48923,-0.745738,-10.2331,0.0101186
1,0,0,5,0,9.48907,-0.745668,-10.2331,0.0101186
1,0,0,5,0,9.48792,-0.745709,-10.2331,0.0101186
1,0,0,5,0,9.48625,-0.745755,-10.2331,0.0101186
1,0,0,5,0,9.48514,-0.745806,-10.2331,0.0101186
1,0,0,5,0,9.48496,-0.745877,-10.2331,0.0101186
1,0,0,5,0,9.48544,-0.745955,-10.2331,0.0101186
1,0,0,5,0,9.48678,-0.74586,-10.2331,0.0101186
1,0,0,5,0,9.48821,-0.745837,-10.2331,0.0101186
1,0,0,5,0,9.48922,-0.745773,-10.2331,0.0101186
1,0,0,5,0,9.48969,-0.745706,-10.2331,0.0101186
1,0,0,5,0,9.48908,-0.745775,-10.2331,0.0101186
1,0,0,5,0,9.48955,-0.745727,-10.2331,0.0101186
1,0,0,5,0,9.48939,-0.745702,-10.2331,0.0101186
1,0,0,5,0,9.4893,-0.745742,-10.2331,0.0101186
1,0,0,5,0,9.48924,-0.745712,-10.2331,0.0101186
1,0,0,5,0,9.48945,-0.745704,-10.2331,0.0101186
1,0,0,5,0,9.48908,-0.745742,-10.2331,0.0101186
1,0,0,5,0,9.48875,-0.74579,-10.2331,0.0101186
1,0,0,5,0,9.48899,-0.745812,-10.2331,0.0101186
1,0,0,5,0,9.4894,-0.745729,-10.2331,0.0101186
1,0,0,5,0,9.48826,-0.7458,-10.2331,0.0101186
1,0,0,5,0,9.48774,-0.745882,-10.2331,0.0101186
1,0,0,5,0,9.48814,-0.745808,-10.2331,0.0101186
1,0,0,5,0,9.4879,-0.745837,-10.2331,0.0101186
1,0,0,5,0,9.48789,-0.745903,-10.2331,0.0101186
1,0,0,5,0,9.48782,-0.745859,-10.2331,0.0101186
1,0,0,5,0,9.48756,-0.745926,-10.2331,0.0101186
1,0,0,5,0,9.48675,-0.746001,-10.2331,0.0101186
1,0,0,5,0,9.48691,-0.745929,0,0
1,0,0,5,0,9.48693,-0.745926,0,0
1,0,0,5,0,8.16014,-0.641438,0,0
1,0,0,5,0,5.88316,-0.46236,0,0
1,0,0,5,0,3.79569,-0.298346,0,0
1,0,0,5,0,1.70797,-0.134296,0,0
1,0,0,5,0,-0.00176226,-0.00012685,0,0
1,0,0,5,0,-0.00275479,-0.00018954,0,0
1,0,0,5,0,-0.00300267,-0.000112186,0,0
1,0,0,5,0,-0.00343513,-6.98284e-05,0,0
1,0,0,5,0,-0.0033873,-4.79141e-05,0,0
1,0,0,5,0,-0.00301582,-5.47142e-05,0,0
1,0,0,5,0,-0.00257146,-0.000136006,0,0
1,0,0,5,0,-0.00181791,-0.000125308,0,0
1,0,0,5,0,-0.000607396,-8.77764e-05,0,0
1,0,0,5,0,0.000852346,-7.39133e-05,0,0
1,0,0,5,0,0.000995472,-1.94631e-06,0,0
1,0,0,5,0,0.000925476,3.13618e-05,0,0
1,0,0,5,0,0.000646389,-6.23391e-05,0,0
1,0,0,5,0,-0.000583389,-0.00014203,0,0
1,0,0,5,0,-0.00148554,-0.000259495,0,0
1,0,0,5,0,-0.000899959,-0.000272094,0,0
1,0,0,5,0,-0.000888628,-0.000301655,0,0
1,0,0,5,0,-0.00112243,-0.000237321,0,0
1,0,0,5,0,-0.00118583,-0.000182334,0,0
1,0,0,5,0,-0.000938419,-6.1751e-05,0,0
1,0,0,5,0,-0.000792652,1.11069e-05,0,0
1,0,0,5,0,-0.000670745,0.000109615,0,0
1,0,0,5,0,-0.000608411,0.000116587,0,0
1,0,0,5,0,-0.00029656,7.6222e-05,0,0
1,0,0,5,0,-0.000742734,4.32694e-06,0,0
1,0,0,5,0,-0.00129423,-0.000100642,0,0
1,0,0,5,0,-0.00112154,-0.000105657,0,0
1,0,0,5,0,-0.000445493,-5.38614e-05,0,0
1,0,0,5,0,-0.000864223,-7.05379e-06,0,0
1,0,0,5,0,-0.000255646,0.000110691,0,0
1,0,0,5,0,-0.000185516,0.000149921,0,0
1,0,0,5,0,-0.000141669,0.000162226,0,0
1,0,0,5,0,-0.000473778,-1.62229e-06,0,0
1,0,0,5,0,-0.000904837,-5.20952e-05,0,0
1,0,0,5,0,-0.00122687,-0.000147375,0,0
1,0,0,5,0,-0.00102844,-0.000164391,0,0
1,0,0,5,0,-0.000436239,-5.3547e-05,0,0
1,0,0,5,0,-0.000763555,1.41868e-05,0,0
1,0,0,5,0,-0.00117817,-5.13425e-06,0,0
1,0,0,5,0,-0.00149434,-2.41963e-07,0,0
1,0,0,5,0,-0.00306976,-8.70382e-05,0,0
1,0,0,5,0,-0.00425159,-0.000111175,0,0
1,0,0,5,0,-0.00335866,-3.46905e-05,0,0
1,0,0,5,0,-0.00178782,6.31485e-05,0,0
1,0,0,5,0,-0.000762038,8.31697e-05,0,0
1,0,0,5,0,-0.000470634,2.64974e-07,0,0
1,0,0,5,0,-0.000481471,-9.84868e-05,0,0
1,0,0,5,0,-0.00175691,-0.000227723,0,0
1,0,0,5,0,-0.00308062,-0.000300673,0,0
1,0,0,5,0,-0.00295755,-0.000352829,0,0
1,0,0,5,0,-0.00279226,-0.000355988,0,0
1,0,0,5,0,-0.00205408,-0.000333523,0,0
1,0,0,5,0,-0.000581815,-0.000232226,0,0
1,0,0,5,0,0.000171253,-0.000176497,0,0
1,0,0,5,0,0.000159024,-0.000214651,0,0
1,0,0,5,0,0.000462336,-0.000221151,0,0
1,0,0,5,0,-0.000167821,-0.000302646,0,0
1,0,0,5,0,-0.00122269,-0.000332481,0,0
1,0,0,5,0,-0.0011611,-0.000272874,0,0
1,0,0,5,0,-0.000514073,-0.000124846,0,0
1,0,0,5,0,0.000130176,1.37652e-05,0,0
1,0,0,5,0,-1.75323e-05,0.000167046,0,0
1,0,0,5,0,-0.000772357,0.000193039,0,0
1,0,0,5,0,-0.00115617,0.000199422,0,0
1,0,0,5,0,-0.00199909,8.45399e-05,0,0
1,0,0,5,0,-0.0026774,-0.00013168,0,0
1,0,0,5,0,-0.00217485,-0.000283534,0,0
1,0,0,5,0,-0.00049487,-0.000259346,0,0
1,0,0,5,0,-0.000826315,-0.000231387,0,0
1,0,0,5,0,-0.000947533,-0.000201216,0,0
1,0,0,5,0,-0.000953603,-0.00018746,0,0
1,0,0,5,0,-0.000829967,-0.000189485,0,0
1,0,0,5,0,-0.00137446,-0.0002652,0,0
1,0,0,5,0,-0.00122701,-0.000311676,0,0
1,0,0,5,0,-0.000733279,-0.000208143,0,0
1,0,0,5,0,-0.000415992,-0.000119645,0,0
1,0,0,5,0,-0.0012605,-0.000119441,0,0
1,0,0,5,0,-0.000829775,-1.30599e-05,0,0
1,0,0,5,0,-0.00104064,4.09851e-05,0,0
1,0,0,5,0,-0.000980642,-1.17109e-05,0,0
1,0,0,5,0,-0.00167311,-8.85191e-05,0,0
1,0,0,5,0,-0.00244492,-7.09705e-05,0,0
1,0,0,5,0,-0.00257492,-9.73529e-05,0,0
1,0,0,5,0,-0.00299581,-0.0001894,0,0
1,0,0,5,0,-0.0020341,-8.98085e-05,0,0
1,0,0,5,0,-0.00136191,-0.000136568,0,0
1,0,0,5,0,-0.00157766,-0.000236179,0,0
1,0,0,5,0,-0.00148642,-0.000178478,0,0
1,0,0,5,0,-0.00227123,-0.000150671,0,0
1,0,0,5,0,-0.00324469,-0.000244254,0,0
1,0,0,5,0,-0.0029175,-0.000264084,0,0
1,0,0,5,0,-0.00163115,-0.000262465,0,0
1,0,0,5,0,-0.000385913,-0.000263422,0,0
1,0,0,5,0,0.00100215,-5.83987e-05,0,0
1,0,0,5,0,0.00200312,9.2723e-05,0,0
1,0,0,5,0,0.00299084,0.000204894,0,0
1,0,0,5,0,0.00319411,0.000196911,0,0
1,0,0,5,0,0.00247504,5.56118e-05,0,0
1,0,0,5,0,0.00125215,-9.6122e-05,0,0
1,0,0,5,0,0.000324231,-0.000109873,0,0
1,0,0,5,0,-0.00136638,-0.000107215,0,0
1,0,0,5,0,-0.00227201,-5.16581e-05,0,0
1,0,0,5,0,-0.00254367,-1.81774e-05,0,0
1,0,0,5,0,-0.00143663,-2.00044e-06,0,0
1,0,0,5,0,2.29654e-05,-4.38587e-06,0,0
1,0,0,5,0,0.000599485,2.77107e-06,0,0
1,0,0,5,0,0.000884051,4.47244e-05,0,0
1,0,0,5,0,0.00106744,4.40726e-06,0,0
1,0,0,5,0,0.000278267,2.12222e-05,0,0
1,0,0,5,0,-0.000681534,5.56291e-05,0,0
1,0,0,5,0,-0.00027207,8.49405e-05,0,0
1,0,0,5,0,0.000579439,0.000128996,0,0
1,0,0,5,0,-2.37365e-05,1.99194e-05,0,0
1,0,0,5,0,0.00032639,-5.84448e-05,0,0
1,0,0,5,0,0.00142082,-0.000117852,0,0
1,0,0,5,0,0.0014726,-0.000115558,0,0
1,0,0,5,0,0.00117177,-0.000146427,0,0
1,0,0,5,0,0.00180636,-0.00017261,0.00312758,-0.000367951
1,0,0,5,0,0.0443637,0.0025914,0.0288841,-0.000367951
1,0,0,5,0,0.113989,0.00733684,0.0662311,-0.000367951
1,0,0,5,0,0.196732,0.0127844,0.112041,-0.000367951
1,0,0,5,0,0.2685,0.0175679,0.156379,-0.000367951
1,0,0,5,0,0.317217,0.0206675,0.200533,-0.000367951
1,0,0,5,0,0.310855,0.0206937,0.244135,-0.000367951
1,0,0,5,0,0.295878,0.0194677,0.287921,-0.000367951
1,0,0,5,0,0.284308,0.0183872,0.332443,-0.000367951
1,0,0,5,0,0.277612,0.0178011,0.375493,-0.000367951
1,0,0,5,0,0.286174,0.0183325,0.412289,-0.000367951
1,0,0,5,0,0.292372,0.0184575,0.453683,-0.000367951
1,0,0,5,0,0.293798,0.0185486,0.495077,-0.000367951
1,0,0,5,0,0.288917,0.0184295,0.541991,-0.000367951
1,0,0,5,0,0.287225,0.0187896,0.579522,-0.000367951
1,0,0,5,0,0.286058,0.0187286,0.625148,-0.000367951
1,0,0,5,0,0.284726,0.0191767,0.672246,-0.000367951
1,0,0,5,0,0.294789,0.0204827,0.717687,-0.000367951
1,0,0,5,0,0.299636,0.0203404,0.766625,-0.000367951
1,0,0,5,0,0.295217,0.0202128,0.806731,-0.000367951
1,0,0,5,0,0.298762,0.0203733,0.851253,-0.000367951
1,0,0,5,0,0.306322,0.0197358,0.894304,-0.000367951
1,0,0,5,0,0.303368,0.0191005,0.939746,-0.000367951
1,0,0,5,0,0.299321,0.018716,0.985003,-0.000367951
1,0,0,5,0,0.300974,0.0186309,1.03137,-0.000367951
1,0,0,5,0,0.286558,0.0186981,1.08306,-0.000367951
1,0,0,5,0,0.279965,0.0189327,1.12666,-0.000367951
1,0,0,5,0,0.283533,0.019652,1.17266,-0.000367951
1,0,0,5,0,0.281368,0.0197753,1.21644,-0.000367951
1,0,0,5,0,0.28111,0.0203943,1.26354,-0.000367951
1,0,0,5,0,0.283131,0.0209273,1.30604,-0.000367951
1,0,0,5,0,0.283655,0.021461,1.34964,-0.000367951
1,0,0,5,0,0.281784,0.0211958,1.3938,-0.000367951
1,0,0,5,0,0.305741,0.021446,1.44365,-0.000367951
1,0,0,5,0,0.315516,0.0214857,1.4891,-0.000367951
1,0,0,5,0,0.311951,0.0205264,1.53435,-0.000367951
1,0,0,5,0,0.315563,0.0208116,1.57869,-0.000367951
1,0,0,5,0,0.307547,0.0212325,1.62229,-0.000367951
1,0,0,5,0,0.294762,0.0213891,1.66976,-0.000367951
1,0,0,5,0,0.299458,0.0223743,1.71447,-0.000367951
1,0,0,5,0,0.301249,0.0224774,1.7485,-0.000367951
1,0,0,5,0,0.298263,0.0218728,1.82117,-0.000367951
1,0,0,5,0,0.294404,0.0207298,1.86367,-0.000367951
1,0,0,5,0,0.287616,0.0195386,1.90911,-0.000367951
1,0,0,5,0,0.284322,0.0193537,1.95345,-0.000367951
1,0,0,5,0,0.290838,0.0208325,1.99944,-0.000367951
1,0,0,5,0,0.290802,0.0222838,2.04617,-0.000367951
1,0,0,5,0,0.31443,0.0236951,2.08536,-0.000367951
1,0,0,5,0,0.34022,0.0253465,2.12804,-0.000367951
1,0,0,5,0,0.362517,0.0255233,2.17164,-0.000367951
1,0,0,5,0,0.386652,0.0258442,2.21653,-0.000367951
1,0,0,5,0,0.39064,0.0260303,2.2594,-0.000367951
1,0,0,5,0,0.362916,0.0239479,2.30779,-0.000367951
1,0,0,5,0,0.347176,0.02209,2.34752,-0.000367951
1,0,0,5,0,0.314221,0.0201288,2.39168,-0.000367951
1,0,0,5,0,0.301665,0.0181306,2.4362,-0.000367951
1,0,0,5,0,0.289043,0.0176444,2.48164,-0.000367951
1,0,0,5,0,0.286726,0.0186221,2.52616,-0.000367951
