Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN
1,1,0,5,0,-0.00707979,-8.57725e-05,0,0
1,1,0,5,0,-0.00713048,-4.5601e-06,0,0
1,1,0,5,0,-0.00745519,-6.48583e-05,0,0
1,1,0,5,0,-0.00686403,-0.000105748,0,0
1,1,0,5,0,-0.00647877,-0.000196547,0,0
1,1,0,5,0,-0.0059622,-0.000282242,0,0
1,1,0,5,0,-0.0054823,-0.000372586,0,0
1,1,0,5,0,-0.00613926,-0.000287177,0,0
1,1,0,5,0,-0.0066874,-0.000167522,0,0
1,1,0,5,0,-0.00664065,5.64025e-07,0,0
1,1,0,5,0,-0.0064604,0.000128816,0,0
1,1,0,5,0,-0.00623587,7.18308e-05,0,0
1,1,0,5,0,-0.00587932,2.45389e-05,0,0
1,1,0,5,0,-0.00564389,-6.95317e-05,0,0
1,1,0,5,0,-0.00620344,-0.000164722,0,0
1,1,0,5,0,-0.00696796,-0.000247644,0,0
1,1,0,5,0,-0.00560943,-0.00018794,0,0
1,1,0,5,0,-0.0040259,2.67146e-05,0,0
1,1,0,5,0,-0.00230928,0.000161532,0,0
1,1,0,5,0,-0.000147819,0.000210531,0,0
1,1,0,5,0,0.000461613,0.000227191,0,0
1,1,0,5,0,0.000163094,0.000112427,0,0
1,1,0,5,0,-0.000183413,-8.62486e-05,0,0
1,1,0,5,0,-0.000911774,-0.000156296,0,0
1,1,0,5,0,-0.000953963,-0.000119052,0,0
1,1,0,5,0,-8.64281e-05,-3.34093e-05,0,0
1,1,0,5,0,0.000781424,1.89985e-05,0,0
1,1,0,5,0,0.00197445,6.3076e-05,0,0
1,1,0,5,0,0.00331208,0.000118675,0,0
1,1,0,5,0,0.00479669,9.99082e-05,0,0
1,1,0,5,0,0.0049604,0.000165955,0,0
1,1,0,5,0,0.00488247,0.000153455,0,0
1,1,0,5,0,0.00400708,0.000157065,0,0
1,1,0,5,0,0.00271824,0.000153431,0,0
1,1,0,5,0,0.00251691,0.000170415,0,0
1,1,0,5,0,0.00299753,0.000198118,0,0
1,1,0,5,0,0.00313623,0.000208446,0,0
1,1,0,5,0,0.00348654,0.000152574,0,0
1,1,0,5,0,0.00401284,5.83545e-05,0,0
1,1,0,5,0,0.00383135,-3.19646e-05,0,0
1,1,0,5,0,0.00424102,-9.57499e-05,0,0
1,1,0,5,0,0.00460987,2.83319e-05,0,0
1,1,0,5,0,0.00443278,7.11267e-05,0,0
1,1,0,5,0,0.0048586,5.33467e-05,0,0
1,1,0,5,0,0.00483311,4.8021e-05,0,0
1,1,0,5,0,0.00491281,-4.38608e-05,0,0
1,1,0,5,0,0.00595396,-4.65752e-05,0,0
1,1,0,5,0,0.0069348,6.70345e-05,0,0
1,1,0,5,0,0.00687798,0.000104586,0,0
1,1,0,5,0,0.00687351,0.000126575,0,0
1,1,0,5,0,0.00761158,0.000187264,0,0
1,1,0,5,0,0.00782035,0.000196797,0,0
1,1,0,5,0,0.00759693,0.000213656,0,0
1,1,0,5,0,0.00774964,0.000285589,0,0
1,1,0,5,0,0.00777687,0.000297038,0,0
1,1,0,5,0,0.00690699,0.000278397,0,0
1,1,0,5,0,0.00716326,0.000291491,0,0
1,1,0,5,0,0.0075113,0.000218525,0,0
1,1,0,5,0,0.00740787,0.000264789,0,0
1,1,0,5,0,0.00727023,0.000300903,0,0
1,1,0,5,0,0.00703266,0.000283247,0,0
1,1,0,5,0,0.00678865,0.00022586,0,0
1,1,0,5,0,0.00694258,0.000190466,0,0
1,1,0,5,0,0.00724848,0.000102313,0,0
1,1,0,5,0,0.00771392,-2.43408e-05,0,0
1,1,0,5,0,0.00784311,-8.52212e-05,0,0
1,1,0,5,0,0.0075873,2.1549e-05,0,0
1,1,0,5,0,0.00820133,0.000183403,0,0
1,1,0,5,0,0.00847831,0.000283987,0,0
1,1,0,5,0,0.00833104,0.000306947,0,0
1,1,0,5,0,0.00833333,0.000348939,0,0
1,1,0,5,0,0.0077713,0.000330266,0,0
1,1,0,5,0,0.00679608,0.000210111,0,0
1,1,0,5,0,0.00670707,0.000192316,0,0
1,1,0,5,0,0.00652467,0.000146668,0,0
1,1,0,5,0,0.00756899,0.000120522,0,0
1,1,0,5,0,0.00931316,0.000164046,0,0
1,1,0,5,0,0.0100394,0.000212593,0,0
1,1,0,5,0,0.0103466,0.000263763,0,0
1,1,0,5,0,0.0101023,0.000255724,0,0
1,1,0,5,0,0.00890375,0.00012874,0,0
1,1,0,5,0,0.00882534,0.000141857,0,0
1,1,0,5,0,0.00887456,0.000173153,0,0
1,1,0,5,0,0.00911934,0.000166915,0,0
1,1,0,5,0,0.00922882,0.000116767,0,0
1,1,0,5,0,0.00965634,0.000171263,0,0
1,1,0,5,0,0.0109065,0.000189401,0,0
1,1,0,5,0,0.0116621,9.89259e-05,0,0
1,1,0,5,0,0.012146,0.00025799,0,0
1,1,0,5,0,0.0130156,0.000249774,0,0
1,1,0,5,0,0.0125819,0.000160231,0,0
1,1,0,5,0,0.0122246,0.000112495,0,0
1,1,0,5,0,0.0124679,3.85733e-05,0,0
1,1,0,5,0,0.0130762,9.23699e-05,0,0
1,1,0,5,0,0.0126475,0.000128403,0,0
1,1,0,5,0,0.012455,7.87066e-05,0,0
1,1,0,5,0,0.0125876,1.60065e-05,0,0
1,1,0,5,0,0.0133477,8.51383e-05,0,0
1,1,0,5,0,0.0126689,-1.9474e-05,0,0
1,1,0,5,0,0.0125153,-1.26027e-05,0,0
1,1,0,5,0,0.0121112,6.38803e-05,0,0
1,1,0,5,0,0.0116221,0.00012991,0,0
1,1,0,5,0,0.0117489,4.40095e-05,0,0
1,1,0,5,0,0.0128855,6.8196e-05,0,0
1,1,0,5,0,0.0129042,5.6595e-05,0,0
1,1,0,5,0,0.0129667,-2.56975e-05,0,0
1,1,0,5,0,0.0126157,-0.000104096,0,0
1,1,0,5,0,0.0109323,-0.000136098,0,0
1,1,0,5,0,0.0104194,-0.000155968,0,0
1,1,0,5,0,0.0103894,-8.99098e-05,0,0
1,1,0,5,0,0.0107142,-2.51388e-05,0,0
1,1,0,5,0,0.0111946,-3.04286e-05,0,0
1,1,0,5,0,0.0125097,-5.14915e-05,0,0
1,1,0,5,0,0.0128419,1.83332e-05,0,0
1,1,0,5,0,0.0129126,0.000115113,0,0
1,1,0,5,0,0.0126239,4.54551e-05,0,0
1,1,0,5,0,0.0114246,-4.44269e-05,0,0
1,1,0,5,0,0.0107668,-3.04951e-05,0,0
1,1,0,5,0,0.0112236,-0.000146881,0,0
1,1,0,5,0,0.0113357,-0.000143635,0,0
1,1,0,5,0,0.0125211,-1.05358e-05,0,0
1,1,0,5,0,0.0131245,-5.23907e-05,0,0
1,1,0,5,0,0.0144887,-5.97223e-05,0,0
1,1,0,5,0,0.0153617,-5.54795e-05,0,0
1,1,0,5,0,0.0154565,-7.83745e-05,0,0
1,1,0,5,0,0.0147214,-5.30487e-05,0,0
1,1,0,5,0,0.0138716,1.66478e-05,0,0
1,1,0,5,0,0.0134722,5.70793e-05,0,0
1,1,0,5,0,0.0134925,0.000101765,0,0
1,1,0,5,0,0.0140784,0.000172503,0,0
1,1,0,5,0,0.0157944,0.000317903,0,0
1,1,0,5,0,0.0161677,0.000329702,0,0
1,1,0,5,0,0.0158316,0.000225057,0,0
1,1,0,5,0,0.0155754,0.000200702,0,0
1,1,0,5,0,0.0150757,0.000153331,0,0
1,1,0,5,0,0.0144925,9.42681e-05,0,0
1,1,0,5,0,0.0143387,6.73148e-05,0,0
1,1,0,5,0,0.0150426,6.69043e-05,0,0
1,1,0,5,0,0.0160549,0.000103727,0,0
1,1,0,5,0,0.0154973,4.19703e-05,0,0
1,1,0,5,0,0.0157948,9.61052e-05,0,0
1,1,0,5,0,0.0163509,0.00015372,0,0
1,1,0,5,0,0.0154581,0.000112631,0,0
1,1,0,5,0,0.0152912,-4.98908e-05,0,0
1,1,0,5,0,0.0155185,-8.3931e-05,0,0
1,1,0,5,0,0.0156028,-9.36946e-05,0,0
1,1,0,5,0,0.0158187,-7.43743e-05,0,0
1,1,0,5,0,0.016246,-3.1696e-05,0,0
1,1,0,5,0,0.01668,7.11723e-05,0,0
1,1,0,5,0,0.0162712,-7.46774e-06,0,0
1,1,0,5,0,0.0154091,-0.000128928,0,0
1,1,0,5,0,0.0152557,-0.000207594,0,0
1,1,0,5,0,0.0149953,-0.000256928,0,0
1,1,0,5,0,0.0149047,-0.000136042,0,0
1,1,0,5,0,0.0155634,8.87983e-05,0,0
1,1,0,5,0,0.0156446,0.000199324,0,0
1,1,0,5,0,0.0154834,0.00026984,0,0
1,1,0,5,0,0.0154185,0.000220819,0,0
1,1,0,5,0,0.0146738,4.28052e-05,0,0
1,1,0,5,0,0.0139755,-4.18359e-05,0,0
1,1,0,5,0,0.0142573,-3.16273e-05,0,0
1,1,0,5,0,0.0145911,1.77916e-05,0,0
1,1,0,5,0,0.0147994,5.90243e-05,0,0
1,1,0,5,0,0.0152392,9.19971e-05,0,0
1,1,0,5,0,0.0165661,0.000135218,0,0
1,1,0,5,0,0.0179857,0.000193806,0,0
1,1,0,5,0,0.0190296,0.000216714,0,0
1,1,0,5,0,0.0190333,0.000230697,0,0
1,1,0,5,0,0.0184813,0.000219581,0,0
1,1,0,5,0,0.0171591,0.000174675,0,0
1,1,0,5,0,0.0162879,9.86355e-05,0,0
1,1,0,5,0,0.01631,8.76711e-05,0,0
1,1,0,5,0,0.0163377,4.78256e-05,0,0
1,1,0,5,0,0.0163606,3.32613e-05,0,0
1,1,0,5,0,0.0163603,2.34775e-05,0,0
1,1,0,5,0,0.0158572,5.51095e-05,0,0
1,1,0,5,0,0.014668,2.71352e-05,0,0
1,1,0,5,0,0.013498,-8.5386e-05,0,0
1,1,0,5,0,0.0134885,-0.000107125,0,0
1,1,0,5,0,0.0136481,-2.18805e-05,0,0
1,1,0,5,0,0.0139365,-2.06275e-05,0,0
1,1,0,5,0,0.0141647,5.13309e-05,0,0
1,1,0,5,0,0.0150794,0.00015268,0,0
1,1,0,5,0,0.0153987,0.000162486,0,0
1,1,0,5,0,0.0139151,9.64633e-05,0,0
1,1,0,5,0,0.01406,9.45986e-05,0,0
1,1,0,5,0,0.0147361,0.000139565,0,0
1,1,0,5,0,0.0138112,-1.54433e-05,0,0
1,1,0,5,0,0.0135863,-0.000163932,0,0
1,1,0,5,0,0.0145792,-0.000143925,0,0
1,1,0,5,0,0.0153159,-9.13294e-05,0,0
1,1,0,5,0,0.0157566,1.96271e-05,0,0
1,1,0,5,0,0.016183,0.000141448,0,0
1,1,0,5,0,0.0166543,0.000210934,0,0
1,1,0,5,0,0.0164447,0.000296287,0,0
1,1,0,5,0,0.0157388,0.000209081,0,0
1,1,0,5,0,0.0165643,0.000206493,0,0
1,1,0,5,0,0.017586,0.000262652,0,0
1,1,0,5,0,0.0179531,0.000209957,0,0
1,1,0,5,0,0.0178169,0.000118566,0,0
1,1,0,5,0,0.0171024,6.92385e-05,0,0
1,1,0,5,0,0.0157076,-7.89541e-08,0,0
1,1,0,5,0,0.0144103,-8.12465e-05,0,0
1,1,0,5,0,0.0138869,-7.28862e-05,0,0
1,1,0,5,0,0.0132706,-7.79534e-05,0,0
1,1,0,5,0,0.0126349,-9.4792e-05,0,0
1,1,0,5,0,0.0125702,-0.000105911,0,0
1,1,0,5,0,0.0121911,-9.57677e-05,0,0
1,1,0,5,0,0.0101224,-4.2614e-05,0,0
1,1,0,5,0,0.00763378,-1.05734e-05,0,0
1,1,0,5,0,0.00606938,3.50881e-05,0,0
1,1,0,5,0,0.00452753,8.37858e-05,0,0
1,1,0,5,0,0.0022998,-8.69722e-06,0,0
1,1,0,5,0,0.000404551,-9.85202e-05,0,0
1,1,0,5,0,0.0015143,-0.00010284,0,0
1,1,0,5,0,0.000366775,-0.000308037,0,0
1,1,0,5,0,0.00131507,-0.000425474,0,0
1,1,0,5,0,0.00386682,-0.000369929,0,0
1,1,0,5,0,0.00511644,-0.000381095,0,0
1,1,0,5,0,0.00568481,-0.000300373,0,0
1,1,0,5,0,0.00594082,-0.000188749,0,0
1,1,0,5,0,0.00617696,-0.000139462,0,0
1,1,0,5,0,0.00580275,-0.000112249,0,0
1,1,0,5,0,0.00422032,-0.000135012,0,0
1,1,0,5,0,0.0031334,-0.0001248,0,0
1,1,0,5,0,0.00276683,-0.000111981,0,0
1,1,0,5,0,0.00193728,-0.000183263,0,0
1,1,0,5,0,0.00206949,-0.000229365,0,0
1,1,0,5,0,0.00315073,-0.00012257,0,0
1,1,0,5,0,0.00318,-0.000162912,0,0
1,1,0,5,0,0.00331983,-0.000161582,0,0
1,1,0,5,0,0.00354539,-0.000173757,0,0
1,1,0,5,0,0.00295999,-0.000179068,0,0
1,1,0,5,0,0.00136265,-0.000315341,0,0
1,1,0,5,0,0.000172508,-0.000382604,0,0
1,1,0,5,0,-0.000184282,-0.000321341,0,0
1,1,0,5,0,-0.00128874,-0.000349036,0,0
1,1,0,5,0,-0.00165812,-0.000299251,0,0
1,1,0,5,0,-0.00185307,-0.000178203,0,0
1,1,0,5,0,-0.00255281,-0.000118233,0,0
1,1,0,5,0,-0.00297589,-9.0525e-05,0,0
1,1,0,5,0,-0.00200424,-6.82178e-05,0,0
1,1,0,5,0,-0.00164291,-0.000129953,0,0
1,1,0,5,0,-0.00201865,-0.000228043,0,0
1,1,0,5,0,-0.0025255,-0.000253876,0,0
1,1,0,5,0,-0.00418361,-0.000366479,0,0
1,1,0,5,0,-0.0050589,-0.000398929,0,0
1,1,0,5,0,-0.00528134,-0.000269738,0,0
1,1,0,5,0,-0.0052744,-0.000249015,0,0
1,1,0,5,0,-0.00456517,-0.000174416,0,0
1,1,0,5,0,-0.0039835,-0.000157969,0,0
1,1,0,5,0,-0.00294022,-3.42385e-05,0,0
1,1,0,5,0,-0.00201659,2.23249e-05,0,0
1,1,0,5,0,-0.00244545,-9.43176e-05,0,0
1,1,0,5,0,-0.0034756,-0.000184506,0,0
1,1,0,5,0,-0.00453767,-0.000318352,0,0
1,1,0,5,0,-0.00546799,-0.000440726,0.00331155,-0.000183975
1,1,0,5,0,0.0466156,0.00285026,0.0331155,-0.000183975
1,1,0,5,0,0.11939,0.00750576,0.0689907,-0.000183975
1,1,0,5,0,0.191857,0.0120746,0.108361,-0.000183975
1,1,0,5,0,0.263095,0.0167671,0.15086,-0.000183975
1,1,0,5,0,0.309558,0.0198588,0.196302,-0.000183975
1,1,0,5,0,0.301597,0.019557,0.24064,-0.000183975
1,1,0,5,0,0.29038,0.0189984,0.284242,-0.000183975
1,1,0,5,0,0.278768,0.0185283,0.328028,-0.000183975
1,1,0,5,0,0.274551,0.0183246,0.37531,-0.000183975
1,1,0,5,0,0.273877,0.0181001,0.417992,-0.000183975
1,1,0,5,0,0.272873,0.0182719,0.45957,-0.000183975
1,1,0,5,0,0.267738,0.0179138,0.499861,-0.000183975
1,1,0,5,0,0.260582,0.0172685,0.548246,-0.000183975
1,1,0,5,0,0.266957,0.0182098,0.592768,-0.000183975
1,1,0,5,0,0.270301,0.0188075,0.636002,-0.000183975
1,1,0,5,0,0.273635,0.019071,0.679605,-0.000183975
1,1,0,5,0,0.282731,0.0194205,0.77288,-0.000183975
1,1,0,5,0,0.273748,0.0174739,0.810227,-0.000183975
1,1,0,5,0,0.272835,0.0174955,0.868179,-0.000367951
1,1,0,5,0,0.272954,0.0182206,0.92374,-0.000367951
1,1,0,5,0,0.276895,0.018974,0.975253,-0.000367951
1,1,0,5,0,0.273986,0.0207542,1.0218,-0.000367951
1,1,0,5,0,0.275734,0.021729,1.06871,-0.000367951
1,1,0,5,0,0.274635,0.0207028,1.11967,-0.000367951
1,1,0,5,0,0.268395,0.019455,1.15978,-0.000367951
1,1,0,5,0,0.279355,0.0183534,1.20669,-0.000367951
1,1,0,5,0,0.284473,0.0172925,1.25048,-0.000367951
1,1,0,5,0,0.288644,0.0173559,1.29335,-0.000367951
1,1,0,5,0,0.302293,0.018598,1.33603,-0.000367951
1,1,0,5,0,0.29849,0.0199672,1.37908,-0.000367951
1,1,0,5,0,0.291124,0.0206259,1.42636,-0.000367951
1,1,0,5,0,0.282278,0.021048,1.47015,-0.000367951
1,1,0,5,0,0.271503,0.0200448,1.51448,-0.000367951
1,1,0,5,0,0.272008,0.0195011,1.56158,-0.000183975
1,1,0,5,0,0.273033,0.0191537,1.60279,-0.000183975
1,1,0,5,0,0.283863,0.0192773,1.65375,-0.000183975
1,1,0,5,0,0.288376,0.0198417,1.69828,-0.000183975
1,1,0,5,0,0.281629,0.0198635,1.74335,-0.000183975
1,1,0,5,0,0.282945,0.0198828,1.79063,-0.000183975
1,1,0,5,0,0.281544,0.019864,1.83313,-0.000183975
1,1,0,5,0,0.28341,0.0203435,1.87636,-0.000183975
1,1,0,5,0,0.281338,0.0203835,1.92365,-0.000183975
1,1,0,5,0,0.277499,0.0198157,1.96504,-0.000183975
1,1,0,5,0,0.275319,0.0191448,2.00901,-0.000183975
1,1,0,5,0,0.278504,0.0189481,2.05335,-0.000183975
1,1,0,5,0,0.282781,0.0194375,2.09805,-0.000183975
1,1,0,5,0,0.277976,0.0195399,2.14699,-0.000183975
1,1,0,5,0,0.277383,0.0196056,2.19059,-0.000183975
1,1,0,5,0,0.271516,0.0199086,2.23125,-0.000183975
1,1,0,5,0,0.267167,0.0197166,2.27504,-0.000183975
1,1,0,5,0,0.27805,0.0189295,2.32287,-0.000183975
1,1,0,5,0,0.287224,0.0193376,2.36997,-0.000183975
1,1,0,5,0,0.288651,0.0196107,2.4132,-0.000183975
1,1,0,5,0,0.288965,0.019737,2.45938,-0.000183975
1,1,0,5,0,0.288403,0.0205695,2.50629,-0.000183975
1,1,0,5,0,0.286705,0.0215822,2.54806,-0.000183975
1,1,0,5,0,0.307812,0.0229354,2.5992,-0.000183975
1,1,0,5,0,0.320724,0.0233002,2.63968,-0.000183975
1,1,0,5,0,0.316637,0.023511,2.68659,-0.000183975
1,1,0,5,0,0.318672,0.023479,2.72835,-0.000183975
1,1,0,5,0,0.315777,0.022648,2.7657,-0.000183975
1,1,0,5,0,0.291197,0.0212817,2.81243,-0.000183975
1,1,0,5,0,0.290172,0.0206981,2.85585,-0.000183975
1,1,0,5,0,0.287788,0.0198351,2.89724,-0.000183975
1,1,0,5,0,0.283768,0.0191018,2.94526,-0.000183975
1,1,0,5,0,0.28385,0.0192876,2.98537,-0.000183975
1,1,0,5,0,0.297125,0.0206994,3.03118,-0.000183975
1,1,0,5,0,0.304359,0.0212138,3.07717,-0.000183975
1,1,0,5,0,0.304125,0.0209816,3.12132,-0.000183975
1,1,0,5,0,0.30292,0.0209633,3.16419,-0.000183975
1,1,0,5,0,0.29475,0.0198927,3.20742,-0.000183975
1,1,0,5,0,0.286562,0.0183517,3.25415,-0.000183975
1,1,0,5,0,0.283361,0.0184446,3.30272,-0.000183975
1,1,0,5,0,0.286667,0.0188172,3.34485,-0.000183975
1,1,0,5,0,0.297709,0.0190283,3.39122,-0.000183975
1,1,0,5,0,0.300032,0.0191329,3.43666,-0.000183975
1,1,0,5,0,0.310882,0.0200971,3.48449,-0.000183975
1,1,0,5,0,0.315748,0.0213411,3.52644,-0.000183975
1,1,0,5,0,0.322368,0.0218086,3.5728,-0.000183975
1,1,0,5,0,0.307493,0.0205888,3.67049,-0.000183975
1,1,0,5,0,0.303191,0.0189804,3.70269,-0.000183975
1,1,0,5,0,0.289954,0.0179506,3.76137,-0.000183975
1,1,0,5,0,0.283514,0.0175624,3.81877,-0.000183975
1,1,0,5,0,0.282379,0.0173868,3.86734,-0.000183975
1,1,0,5,0,0.282903,0.0184658,3.91242,-0.000183975
1,1,0,5,0,0.279281,0.0190452,3.96172,-0.000183975
1,1,0,5,0,0.276783,0.0190157,4.0068,-0.000183975
1,1,0,5,0,0.279713,0.0193352,4.05261,-0.000183975
1,1,0,5,0,0.286409,0.0199675,4.09455,-0.000183975
1,1,0,5,0,0.299284,0.0208869,4.14147,-0.000183975
1,1,0,5,0,0.305946,0.0217729,4.1893,-0.000183975
1,1,0,5,0,0.313055,0.0227557,4.22904,-0.000367951
1,1,0,5,0,0.306718,0.0231657,4.27393,-0.000367951
1,1,0,5,0,0.296836,0.0217473,4.31256,-0.000367951
1,1,0,5,0,0.287993,0.0207942,4.35966,-0.000367951
1,1,0,5,0,0.284016,0.0203776,4.40106,-0.000367951
1,1,0,5,0,0.280384,0.0192788,4.44171,-0.000367951
1,1,0,5,0,0.280401,0.0192361,4.48642,-0.000367951
1,1,0,5,0,0.276007,0.0200108,4.53628,-0.000367951
1,1,0,5,0,0.277103,0.0203087,4.57638,-0.000367951
1,1,0,5,0,0.278381,0.0199905,4.61759,-0.000367951
1,1,0,5,0,0.280631,0.0206271,4.66101,-0.000367951
1,1,0,5,0,0.281792,0.021055,4.70645,-0.000367951
1,1,0,5,0,0.279385,0.0210868,4.75631,-0.000367951
1,1,0,5,0,0.267048,0.0209634,4.79881,-0.000367951
1,1,0,5,0,0.248007,0.0197873,4.84352,-0.000367951
1,1,0,5,0,0.236832,0.0200539,4.89227,-0.000367951
1,1,0,5,0,0.219988,0.0193784,4.93624,-0.000367951
1,1,0,5,0,0.214598,0.0189179,4.98131,-0.000367951
1,1,0,5,0,0.234167,0.0202716,5.0262,-0.000367951
1,1,0,5,0,0.248737,0.0214316,5.07073,-0.000367951
1,1,0,5,0,0.278395,0.0222301,5.11893,-0.000367951
1,1,0,5,0,0.302523,0.0225445,5.16216,-0.000367951
1,1,0,5,0,0.309885,0.0229605,5.2065,-0.000367951
1,1,0,5,0,0.312164,0.0226598,5.25194,-0.000367951
1,1,0,5,0,0.30001,0.021347,5.29757,-0.000367951
1,1,0,5,0,0.293234,0.0218137,5.34338,-0.000367951
1,1,0,5,0,0.283243,0.0216012,5.38698,-0.000367951
1,1,0,5,0,0.290597,0.021284,5.42929,-0.000367951
1,1,0,5,0,0.301392,0.0214392,5.47308,-0.000367951
1,1,0,5,0,0.302888,0.0217467,5.51834,-0.000367951
1,1,0,5,0,0.306751,0.0218094,5.56323,-0.000367951
1,1,0,5,0,0.305458,0.0224956,5.61033,-0.000367951
1,1,0,5,0,0.292428,0.0214755,5.65227,-0.000367951
1,1,0,5,0,0.275173,0.0202666,5.69716,-0.000367951
1,1,0,5,0,0.2752,0.0196606,5.738,-0.000367951
1,1,0,5,0,0.275891,0.0198302,5.7851,-0.000367951
1,1,0,5,0,0.28371,0.0201489,5.82594,-0.000367951
1,1,0,5,0,0.300984,0.0213098,5.86715,-0.000367951
1,1,0,5,0,0.306841,0.0212008,5.9148,-0.000367951
1,1,0,5,0,0.310161,0.0204646,5.95601,-0.000367951
1,1,0,5,0,0.305118,0.0198917,6.00127,-0.000367951
1,1,0,5,0,0.290528,0.0196547,6.04966,-0.000367951
1,1,0,5,0,0.283065,0.0203035,6.09289,-0.000367951
1,1,0,5,0,0.283462,0.0212849,6.13686,-0.000367951
1,1,0,5,0,0.280523,0.021375,6.17568,-0.000367951
1,1,0,5,0,0.281685,0.02145,6.22315,-0.000367951
1,1,0,5,0,0.280703,0.0203624,6.26528,-0.000367951
1,1,0,5,0,0.278623,0.0200339,6.31477,-0.000367951
1,1,0,5,0,0.270749,0.0188905,6.35837,-0.000367951
1,1,0,5,0,0.272335,0.0178961,6.40123,-0.000367951
1,1,0,5,0,0.27087,0.0171768,6.44502,-0.000367951
1,1,0,5,0,0.278543,0.0171502,6.49065,-0.000367951
1,1,0,5,0,0.286971,0.017233,6.53388,-0.000367951
1,1,0,5,0,0.287614,0.0181846,6.57767,-0.000367951
1,1,0,5,0,0.286431,0.0194485,6.6209,-0.000367951
1,1,0,5,0,0.290047,0.0209422,6.66469,-0.000367951
1,1,0,5,0,0.288155,0.0216067,6.70847,-0.000367951
1,1,0,5,0,0.293056,0.022028,6.75189,-0.000367951
1,1,0,5,0,0.298792,0.021806,6.7966,-0.000367951
1,1,0,5,0,0.300737,0.0218836,6.81205,-0.000367951
1,1,0,5,0,0.298124,0.0214444,6.89245,-0.000367951
1,1,0,5,0,0.292924,0.0206808,6.93403,-0.000367951
1,1,0,5,0,0.284802,0.0196906,6.97965,-0.000367951
1,1,0,5,0,0.282333,0.0195322,7.02142,-0.000367951
1,1,0,5,0,0.283016,0.0189911,7.0652,-0.000367951
1,1,0,5,0,0.289622,0.0188599,7.11138,-0.000367951
1,1,0,5,0,0.293062,0.0193528,7.15204,-0.000367951
1,1,0,5,0,0.301603,0.0201801,7.19803,-0.000367951
1,1,0,5,0,0.301111,0.0204866,7.24035,-0.000367951
1,1,0,5,0,0.28946,0.0209694,7.28156,-0.000367951
1,1,0,5,0,0.275661,0.0214978,7.32479,-0.000367951
1,1,0,5,0,0.262799,0.0216059,7.36766,-0.000367951
1,1,0,5,0,0.245194,0.0211027,7.41236,-0.000183975
1,1,0,5,0,0.246141,0.0217284,7.46093,-0.000183975
1,1,0,5,0,0.260405,0.0230866,7.50619,-0.000183975
1,1,0,5,0,0.270171,0.023832,7.55182,-0.000183975
1,1,0,5,0,0.281344,0.0248744,7.59634,-0.000183975
1,1,0,5,0,0.291086,0.0257844,7.64178,-0.000183975
1,1,0,5,0,0.289713,0.0259546,7.69072,-0.000183975
1,1,0,5,0,0.295999,0.0263116,7.73818,-0.000183975
1,1,0,5,0,0.30718,0.0268795,7.78252,-0.000183975
1,1,0,5,0,0.318495,0.0277299,7.83035,-0.000183975
1,1,0,5,0,0.332566,0.029313,7.8758,-0.000183975
1,1,0,5,0,0.338283,0.029404,7.92087,-0.000183975
1,1,0,5,0,0.339811,0.029911,7.96502,-0.000183975
1,1,0,5,0,0.349348,0.0310005,8.00771,-0.000183975
1,1,0,5,0,0.359571,0.0320265,8.05554,-0.000183975
1,1,0,5,0,0.375052,0.0331458,8.0973,-0.000183975
1,1,0,5,0,0.389431,0.0344375,8.14182,-0.000183975
1,1,0,5,0,0.390018,0.0351753,8.18708,-0.000183975
1,1,0,5,0,0.38354,0.0351553,8.22995,-0.000183975
1,1,0,5,0,0.378219,0.0349361,8.2741,-0.000183975
1,1,0,5,0,0.379189,0.0357216,8.31826,-0.000183975
1,1,0,5,0,0.383396,0.0364563,8.36517,-0.000183975
1,1,0,5,0,0.392629,0.0372386,8.40712,-0.000183975
1,1,0,5,0,0.397807,0.0389315,8.45311,-0.000183975
1,1,0,5,0,0.39474,0.0391323,8.49763,-0.000183975
1,1,0,5,0,0.398338,0.0396994,8.53921,-0.000183975
1,1,0,5,0,0.411742,0.041332,8.5898,-0.000183975
1,1,0,5,0,0.424814,0.0427963,8.63193,-0.000183975
1,1,0,5,0,0.432,0.043551,8.67167,-0.000183975
1,1,0,5,0,0.430792,0.0447552,8.72135,-0.000183975
1,1,0,5,0,0.423686,0.0447649,8.76017,-0.000183975
1,1,0,5,0,0.422281,0.0452672,8.80046,-0.000183975
1,1,0,5,0,0.418301,0.0453861,8.85013,-0.000183975
1,1,0,5,0,0.42413,0.0455401,8.8976,-0.000183975
1,1,0,5,0,0.435977,0.0456507,8.93549,-0.000183975
1,1,0,5,0,0.439458,0.045511,8.97965,-0.000183975
1,1,0,5,0,0.445581,0.0456682,9.02638,-0.000183975
1,1,0,5,0,0.457332,0.0464067,9.0709,-0.000183975
1,1,0,5,0,0.470951,0.0469625,9.11708,-0.000183975
1,1,0,5,0,0.482888,0.0476256,9.16307,-0.000183975
1,1,0,5,0,0.487269,0.0475752,9.20925,-0.000183975
1,1,0,5,0,0.496338,0.0480907,9.25911,-0.000183975
1,1,0,5,0,0.497689,0.048439,9.30252,-0.000183975
1,1,0,5,0,0.495855,0.0495026,9.35201,-0.000183975
1,1,0,5,0,0.500813,0.0499657,9.39635,-0.000183975
1,1,0,5,0,0.50322,0.0505554,9.44069,-0.000183975
