Mode,Dof,ControlType,StairNum,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,0,0,0,0,-1056138505,4.97918,-0.397015,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34245,-0.745113,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34271,-0.745118,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34294,-0.745189,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34323,-0.745088,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3438,-0.745016,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34437,-0.744976,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34342,-0.745086,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3432,-0.745166,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34375,-0.745283,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3437,-0.745458,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34338,-0.745452,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34396,-0.74531,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34336,-0.745195,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34302,-0.745088,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34394,-0.744993,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34372,-0.745066,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34361,-0.745163,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34392,-0.745126,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34312,-0.745132,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3425,-0.745196,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34333,-0.745176,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34437,-0.745124,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34608,-0.745072,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3475,-0.744961,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34724,-0.744885,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34585,-0.744999,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34468,-0.745085,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34293,-0.745217,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34209,-0.74532,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34253,-0.745288,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34322,-0.745181,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3441,-0.745051,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34453,-0.744981,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34444,-0.744966,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34392,-0.745029,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3424,-0.745194,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34189,-0.745216,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34244,-0.745165,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34223,-0.745149,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3421,-0.745137,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34246,-0.745121,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34213,-0.745287,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34294,-0.74523,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34329,-0.745232,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34308,-0.745254,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34366,-0.745133,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34284,-0.745215,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34244,-0.745252,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34346,-0.745224,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34334,-0.745282,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34154,-0.745325,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.341,-0.745303,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34055,-0.745311,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33837,-0.745447,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33636,-0.745465,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33513,-0.745372,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33341,-0.745373,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3323,-0.745269,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33301,-0.745213,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33509,-0.745258,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33611,-0.745312,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33665,-0.745337,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33703,-0.745425,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33671,-0.745419,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33479,-0.745327,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33441,-0.745331,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33475,-0.74529,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33465,-0.745211,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33562,-0.745329,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33697,-0.745302,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33688,-0.745227,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33735,-0.745165,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33768,-0.745153,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33818,-0.745127,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33897,-0.745102,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33902,-0.745084,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33929,-0.744988,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33957,-0.74497,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33895,-0.74504,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33947,-0.745138,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34045,-0.745202,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34117,-0.74524,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34132,-0.745249,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34127,-0.745162,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34042,-0.745069,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33987,-0.745014,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33979,-0.744976,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34016,-0.745,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34012,-0.744997,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34065,-0.744991,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34117,-0.744944,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34067,-0.744878,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34032,-0.744937,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33986,-0.744995,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33804,-0.745059,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33724,-0.745176,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33834,-0.745172,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33955,-0.745122,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34063,-0.745278,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.342,-0.745206,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34301,-0.745104,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34249,-0.745166,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34241,-0.745143,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34342,-0.745153,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34326,-0.745268,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34267,-0.745357,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34232,-0.745353,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34213,-0.745267,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34211,-0.745196,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34245,-0.745071,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34273,-0.74507,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34257,-0.745179,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34098,-0.745304,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33907,-0.745414,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33858,-0.745426,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33812,-0.745298,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33853,-0.745127,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3375,-0.745052,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33616,-0.745112,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33532,-0.745205,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33391,-0.745342,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33356,-0.745433,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3346,-0.745409,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33553,-0.745464,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33674,-0.745432,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33786,-0.745432,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33822,-0.745459,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33855,-0.745427,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33796,-0.745417,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33678,-0.745428,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3365,-0.745442,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33823,-0.745394,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3389,-0.745352,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33887,-0.745357,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33843,-0.745285,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33706,-0.745202,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33528,-0.745162,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33538,-0.745177,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33659,-0.745272,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33689,-0.745431,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33857,-0.745461,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33968,-0.745486,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3401,-0.745464,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3412,-0.745379,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34162,-0.745431,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34083,-0.745468,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34108,-0.745442,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34106,-0.745377,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34107,-0.745281,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3413,-0.745246,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34166,-0.745179,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34229,-0.744999,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34234,-0.74497,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34211,-0.744927,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34209,-0.744872,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34158,-0.744935,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34133,-0.745112,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34234,-0.745056,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34271,-0.745072,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34279,-0.745127,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34278,-0.745016,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34159,-0.745032,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34074,-0.745129,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34128,-0.745203,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34254,-0.745279,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34339,-0.745316,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34367,-0.745324,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34311,-0.745348,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3421,-0.745395,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33983,-0.745412,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33737,-0.745448,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33788,-0.745422,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33828,-0.745361,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33821,-0.745236,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33965,-0.745202,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33991,-0.745184,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33997,-0.745125,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34016,-0.745193,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34079,-0.745269,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34154,-0.745267,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3421,-0.745291,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34232,-0.745295,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3428,-0.745272,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34319,-0.745267,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34229,-0.745319,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34201,-0.745348,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3418,-0.745381,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34132,-0.745416,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34256,-0.745381,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34366,-0.745331,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34373,-0.745274,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34437,-0.745205,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34461,-0.74514,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34289,-0.74513,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34227,-0.745161,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34147,-0.745204,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34085,-0.745175,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3415,-0.745272,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34247,-0.745261,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34268,-0.745268,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34326,-0.745349,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34299,-0.745391,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34221,-0.745344,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34262,-0.745171,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34324,-0.745043,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34286,-0.745037,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3431,-0.74506,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34322,-0.745219,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34251,-0.745357,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34239,-0.745283,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34349,-0.745123,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34368,-0.745039,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34326,-0.745043,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3425,-0.745077,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33934,-0.74521,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3362,-0.745361,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33463,-0.74537,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3348,-0.745361,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.33775,-0.745322,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34165,-0.745279,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.3444,-0.745289,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34641,-0.745223,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34729,-0.7452,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34675,-0.745183,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34733,-0.745012,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34792,-0.744968,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34798,-0.744999,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34738,-0.744979,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34782,-0.745031,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34793,-0.745111,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34738,-0.745109,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34614,-0.745099,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34616,-0.745082,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34592,-0.744937,-7.77903,0.000183975
1,0,0,0,0,-1056138505,9.34609,-0.744855,-7.77903,0.000183975
