Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN
1,1,0,5,0,0.00319435,-2.44446e-05,0,0
1,1,0,5,0,0.0027717,-6.60098e-05,0,0
1,1,0,5,0,0.00244006,-8.57493e-05,0,0
1,1,0,5,0,0.00226772,-1.70222e-05,0,0
1,1,0,5,0,0.00187526,-4.10935e-05,0,0
1,1,0,5,0,0.00242933,-5.69789e-05,0,0
1,1,0,5,0,0.00359836,-7.61102e-06,0,0
1,1,0,5,0,0.00443646,-2.19215e-05,0,0
1,1,0,5,0,0.00439693,-2.14255e-05,0,0
1,1,0,5,0,0.00382819,-7.84067e-05,0,0
1,1,0,5,0,0.00342723,-7.81684e-05,0,0
1,1,0,5,0,0.0039746,1.14706e-05,0,0
1,1,0,5,0,0.004436,3.22908e-05,0,0
1,1,0,5,0,0.00478361,5.15656e-05,0,0
1,1,0,5,0,0.00511136,9.47981e-05,0,0
1,1,0,5,0,0.00523358,0.000110251,0,0
1,1,0,5,0,0.00588603,0.000193263,0,0
1,1,0,5,0,0.00624429,0.000187852,0,0
1,1,0,5,0,0.0063287,0.000128035,0,0
1,1,0,5,0,0.00580536,3.07889e-05,0,0
1,1,0,5,0,0.00561515,-4.17422e-05,0,0
1,1,0,5,0,0.00578369,5.24895e-05,0,0
1,1,0,5,0,0.00535622,0.000127693,0,0
1,1,0,5,0,0.00484199,0.000119278,0,0
1,1,0,5,0,0.00428798,0.000150096,0,0
1,1,0,5,0,0.00411824,7.18934e-05,0,0
1,1,0,5,0,0.00472604,6.63009e-06,0,0
1,1,0,5,0,0.00444672,-3.75021e-05,0,0
1,1,0,5,0,0.00414679,-9.0353e-05,0,0
1,1,0,5,0,0.00330794,-0.000162987,0,0
1,1,0,5,0,0.00209611,-0.000205259,0,0
1,1,0,5,0,0.00225111,-0.000293237,0,0
1,1,0,5,0,0.00389179,-0.000143857,0,0
1,1,0,5,0,0.00475716,-5.49368e-05,0.0029436,-0.000183975
1,1,0,5,0,0.0517807,0.00286834,0.0281482,-0.000367951
1,1,0,5,0,0.134531,0.00820957,0.0673349,-0.000367951
1,1,0,5,0,0.224945,0.0142732,0.110753,-0.000367951
1,1,0,5,0,0.291005,0.0186131,0.151228,-0.000367951
1,1,0,5,0,0.355115,0.0232599,0.192254,-0.000367951
1,1,0,5,0,0.38126,0.0252139,0.235672,-0.000367951
1,1,0,5,0,0.373383,0.025123,0.279458,-0.000367951
1,1,0,5,0,0.369177,0.0244524,0.327844,-0.000367951
1,1,0,5,0,0.379677,0.0247723,0.36979,-0.000367951
1,1,0,5,0,0.361159,0.0231381,0.414496,-0.000367951
1,1,0,5,0,0.35603,0.0233322,0.45957,-0.000367951
1,1,0,5,0,0.367046,0.0235948,0.507772,-0.000367951
1,1,0,5,0,0.386856,0.0249209,0.54843,-0.000367951
1,1,0,5,0,0.400415,0.0264739,0.593136,-0.000367951
1,1,0,5,0,0.402379,0.026872,0.642993,-0.000367951
1,1,0,5,0,0.392777,0.0263576,0.688987,-0.000367951
1,1,0,5,0,0.385741,0.0266628,0.732589,-0.000367951
1,1,0,5,0,0.370069,0.0256121,0.77564,-0.000367951
1,1,0,5,0,0.372084,0.0257363,0.820346,-0.000367951
1,1,0,5,0,0.367446,0.0255045,0.86542,-0.000367951
1,1,0,5,0,0.37678,0.025355,0.90939,-0.000367951
1,1,0,5,0,0.387494,0.0257713,0.954648,-0.000367951
1,1,0,5,0,0.398297,0.0260061,0.998802,-0.000367951
1,1,0,5,0,0.392237,0.0252246,1.03688,-0.000367951
1,1,0,5,0,0.393009,0.0260636,1.08104,-0.000367951
1,1,0,5,0,0.393938,0.0267239,1.12611,-0.000367951
1,1,0,5,0,0.380121,0.0255575,1.17008,-0.000367951
1,1,0,5,0,0.378395,0.0261661,1.21479,-0.000367951
1,1,0,5,0,0.388252,0.0269717,1.256,-0.000367951
1,1,0,5,0,0.3751,0.0262434,1.2985,-0.000367951
1,1,0,5,0,0.379455,0.0268078,1.34707,-0.000367951
1,1,0,5,0,0.395184,0.0276281,1.39288,-0.000367951
1,1,0,5,0,0.415589,0.028084,1.43905,-0.000367951
1,1,0,5,0,0.422807,0.0281095,1.48358,-0.000367951
1,1,0,5,0,0.422311,0.028213,1.5281,-0.000367951
1,1,0,5,0,0.429071,0.0283126,1.5728,-0.000367951
1,1,0,5,0,0.434558,0.0285084,1.61898,-0.000367951
1,1,0,5,0,0.435227,0.0283108,1.66645,-0.000367951
1,1,0,5,0,0.443153,0.0285342,1.70674,-0.000367951
1,1,0,5,0,0.440944,0.02815,1.74979,-0.000367951
1,1,0,5,0,0.423699,0.0271316,1.79541,-0.000367951
1,1,0,5,0,0.404897,0.0264469,1.83883,-0.000367951
1,1,0,5,0,0.397641,0.0262718,1.87784,-0.000367951
1,1,0,5,0,0.38971,0.0257006,1.92273,-0.000367951
1,1,0,5,0,0.394479,0.0270079,1.97203,-0.000367951
1,1,0,5,0,0.399764,0.0273898,2.01232,-0.000367951
1,1,0,5,0,0.404046,0.0276901,2.06052,-0.000367951
1,1,0,5,0,0.421058,0.0287087,2.10486,-0.000367951
1,1,0,5,0,0.448861,0.0296309,2.15012,-0.000367951
1,1,0,5,0,0.456032,0.0300991,2.19482,-0.000367951
1,1,0,5,0,0.45712,0.0300099,2.23971,-0.000367951
1,1,0,5,0,0.45013,0.0302292,2.28332,-0.000367951
1,1,0,5,0,0.420805,0.0304658,2.32765,-0.000367951
1,1,0,5,0,0.398101,0.030806,2.37181,-0.000367951
1,1,0,5,0,0.393882,0.0316724,2.41541,-0.000367951
1,1,0,5,0,0.405024,0.0330996,2.52929,-0.000367951
1,1,0,5,0,0.417043,0.0349407,2.56425,-0.000367951
1,1,0,5,0,0.431343,0.036249,2.59663,-0.000367951
1,1,0,5,0,0.451066,0.0375452,2.6371,-0.000367951
1,1,0,5,0,0.458986,0.0385704,2.67923,-0.000367951
1,1,0,5,0,0.458307,0.0394783,2.72688,-0.000367951
1,1,0,5,0,0.455823,0.0404372,2.7703,-0.000367951
1,1,0,5,0,0.45159,0.0416089,2.81114,-0.000367951
1,1,0,5,0,0.446922,0.043518,2.86468,-0.000367951
1,1,0,5,0,0.440528,0.0443043,2.90423,-0.000367951
1,1,0,5,0,0.444038,0.0458979,2.9528,-0.000367951
1,1,0,5,0,0.481213,0.0479044,3.00763,-0.000367951
1,1,0,5,0,0.50202,0.0491481,3.04295,-0.000367951
1,1,0,5,0,0.523698,0.050226,3.08508,-0.000367951
1,1,0,5,0,0.546401,0.0507358,3.13383,-0.000367951
1,1,0,5,0,0.551829,0.0510176,3.1767,-0.000367951
1,1,0,5,0,0.54245,0.0514259,3.21957,-0.000367951
1,1,0,5,0,0.539103,0.0508522,3.26593,-0.000367951
1,1,0,5,0,0.533017,0.0512658,3.30916,-0.000367951
1,1,0,5,0,0.514204,0.0506404,3.35368,-0.000367951
1,1,0,5,0,0.498991,0.0498395,3.39949,-0.000367951
1,1,0,5,0,0.497004,0.0498012,3.44346,-0.000367951
1,1,0,5,0,0.499966,0.0509005,3.48725,-0.000367951
1,1,0,5,0,0.534278,0.0529433,3.53067,-0.000367951
1,1,0,5,0,0.572496,0.0555553,3.57832,-0.000367951
1,1,0,5,0,0.603791,0.0572214,3.62321,-0.000367951
1,1,0,5,0,0.620487,0.0583093,3.67012,-0.000367951
1,1,0,5,0,0.600518,0.0578618,3.71483,-0.000367951
1,1,0,5,0,0.603643,0.0584521,3.75972,-0.000367951
1,1,0,5,0,0.591472,0.0593453,3.80755,-0.000367951
1,1,0,5,0,0.579904,0.0598464,3.85207,-0.000367951
1,1,0,5,0,0.584981,0.0604829,3.89365,-0.000367951
1,1,0,5,0,0.590382,0.0606428,3.9356,-0.000367951
1,1,0,5,0,0.585216,0.0602755,3.97791,-0.000551926
1,1,0,5,0,0.605675,0.0618536,4.01894,-0.000551926
1,1,0,5,0,0.612826,0.0630824,4.06199,-0.000551926
1,1,0,5,0,0.636856,0.0655264,4.10449,-0.000551926
1,1,0,5,0,0.659058,0.0684599,4.14791,-0.000551926
1,1,0,5,0,0.675452,0.07002,4.19537,-0.000551926
1,1,0,5,0,0.692865,0.0708998,4.2364,-0.000551926
1,1,0,5,0,0.693503,0.0700815,4.28938,-0.000551926
1,1,0,5,0,0.694666,0.0689526,4.32618,-0.000551926
1,1,0,5,0,0.683068,0.0678606,4.35801,-0.000367951
1,1,0,5,0,0.677132,0.0679681,4.35653,-0.000367951
1,1,0,5,0,0.659435,0.0683909,4.36058,-0.000367951
1,1,0,5,0,0.639639,0.0697459,4.36665,-0.000367951
1,1,0,5,0,0.613742,0.0703285,4.37199,-0.000367951
1,1,0,5,0,0.610643,0.0698749,4.36702,-0.000367951
1,1,0,5,0,0.612752,0.0702327,4.3696,-0.000367951
1,1,0,5,0,0.618156,0.0696355,4.37272,-0.000367951
1,1,0,5,0,0.63516,0.069244,4.35911,-0.000367951
1,1,0,5,0,0.648495,0.0691005,4.38615,-0.000367951
1,1,0,5,0,0.63787,0.0690944,4.38266,-0.000367951
1,1,0,5,0,0.648311,0.0691219,4.39241,-0.000367951
1,1,0,5,0,0.645241,0.0691502,4.39719,-0.000367951
1,1,0,5,0,0.682834,0.0699753,4.38597,-0.000367951
1,1,0,5,0,0.683452,0.0737114,4.38413,-0.000367951
1,1,0,5,0,0.682624,0.0714758,4.40786,-0.000367951
1,1,0,5,0,0.656619,0.070199,4.41117,-0.000367951
1,1,0,5,0,0.625698,0.06902,4.42755,-0.000367951
1,1,0,5,0,0.581641,0.0653258,4.43454,-0.000367951
1,1,0,5,0,0.571394,0.0663426,4.44098,-0.000367951
1,1,0,5,0,0.595434,0.0678038,4.4362,-0.000367951
1,1,0,5,0,0.633042,0.0711525,4.41853,-0.000367951
1,1,0,5,0,0.633687,0.0711014,4.43987,-0.000367951
1,1,0,5,0,0.650855,0.0688004,4.44797,-0.000367951
1,1,0,5,0,0.668294,0.0679012,4.46508,-0.000367951
1,1,0,5,0,0.625805,0.064106,4.46857,-0.000367951
1,1,0,5,0,0.615911,0.0615219,4.47336,-0.000367951
1,1,0,5,0,0.642458,0.0631548,4.46802,-0.000367951
1,1,0,5,0,0.633665,0.0641318,4.48716,-0.000367951
1,1,0,5,0,0.639813,0.0641716,4.49985,-0.000367951
1,1,0,5,0,0.651713,0.0654965,4.50629,-0.000367951
1,1,0,5,0,0.668738,0.0656969,4.5096,-0.000367951
1,1,0,5,0,0.675559,0.0635929,4.5177,-0.000367951
1,1,0,5,0,0.680091,0.0652075,4.51015,-0.000367951
1,1,0,5,0,0.699978,0.0664244,4.5131,-0.000367951
1,1,0,5,0,0.70225,0.0681958,4.50224,-0.000367951
1,1,0,5,0,0.72065,0.069696,4.50979,-0.000367951
1,1,0,5,0,0.739227,0.0715275,4.49783,-0.000367951
1,1,0,5,0,0.754691,0.0700397,4.50647,-0.000367951
1,1,0,5,0,0.728859,0.0680387,4.50776,-0.000367951
1,1,0,5,0,0.719819,0.0658592,4.51218,-0.000367951
1,1,0,5,0,0.691609,0.065798,4.51034,-0.000367951
1,1,0,5,0,0.681638,0.0657283,4.51678,-0.000367951
1,1,0,5,0,0.696713,0.0665125,4.5039,-0.000367951
1,1,0,5,0,0.712445,0.0682586,4.51034,-0.000367951
1,1,0,5,0,0.717222,0.0679074,4.50408,-0.000367951
1,1,0,5,0,0.74477,0.0660693,4.50629,-0.000367951
1,1,0,5,0,0.752024,0.0665091,4.50243,-0.000367951
1,1,0,5,0,0.713771,0.0656372,4.53186,-0.000367951
1,1,0,5,0,0.69435,0.0641269,4.53683,-0.000367951
1,1,0,5,0,0.729447,0.067453,4.53057,-0.000367951
1,1,0,5,0,0.705113,0.0703297,4.54897,-0.000367951
1,1,0,5,0,0.694455,0.0699028,4.57123,-0.000367951
1,1,0,5,0,0.727913,0.0719027,4.56663,-0.000367951
1,1,0,5,0,0.736202,0.0712638,4.56424,-0.000367951
1,1,0,5,0,0.69697,0.066908,4.57988,-0.000367951
1,1,0,5,0,0.719374,0.0644786,4.56792,-0.000367951
1,1,0,5,0,0.73422,0.0638309,4.56958,-0.000367951
1,1,0,5,0,0.694112,0.0592903,4.59386,-0.000367951
1,1,0,5,0,0.68832,0.0565694,4.59221,-0.000367951
1,1,0,5,0,0.696631,0.0555296,4.59313,-0.000367951
1,1,0,5,0,0.699841,0.0538953,4.58595,-0.000367951
1,1,0,5,0,0.690532,0.0531449,4.61024,-0.000367951
1,1,0,5,0,0.713493,0.0524958,4.60932,-0.000367951
1,1,0,5,0,0.691483,0.0494341,4.62146,-0.000367951
1,1,0,5,0,0.682027,0.0470766,4.62587,-0.000367951
1,1,0,5,0,0.67508,0.0459131,4.62606,-0.000367951
1,1,0,5,0,0.658867,0.0452947,4.63323,-0.000367951
1,1,0,5,0,0.647616,0.0444405,4.64832,-0.000367951
1,1,0,5,0,0.64637,0.0443274,4.67058,-0.000367951
1,1,0,5,0,0.667257,0.044323,4.64482,-0.000367951
1,1,0,5,0,0.651391,0.0447787,4.67316,-0.000367951
1,1,0,5,0,0.683613,0.0453405,4.66837,-0.000367951
1,1,0,5,0,0.705041,0.0468245,4.65844,-0.000367951
1,1,0,5,0,0.69178,0.0487373,4.67205,-0.000367951
1,1,0,5,0,0.660098,0.044111,4.68125,-0.000367951
1,1,0,5,0,0.628622,0.0420418,4.68364,-0.000367951
1,1,0,5,0,0.612763,0.0405686,4.68235,-0.000367951
1,1,0,5,0,0.59049,0.0386571,4.67775,-0.000367951
1,1,0,5,0,0.603356,0.0407389,4.68383,-0.000367951
1,1,0,5,0,0.608038,0.0442258,4.68787,-0.000367951
1,1,0,5,0,0.639633,0.0468383,4.67371,-0.000367951
1,1,0,5,0,0.698673,0.0518479,4.66856,-0.000367951
1,1,0,5,0,0.701115,0.054398,4.68567,-0.000367951
1,1,0,5,0,0.707859,0.054214,4.71345,-0.000367951
1,1,0,5,0,0.738173,0.0554521,4.6967,-0.000367951
1,1,0,5,0,0.741834,0.0562768,4.69726,-0.000367951
1,1,0,5,0,0.707845,0.0541343,4.70241,-0.000367951
1,1,0,5,0,0.716059,0.0536519,4.70222,-0.000183975
1,1,0,5,0,0.72616,0.0556963,4.70094,-0.000183975
1,1,0,5,0,0.726783,0.0553349,0.000183975,0
1,1,0,5,0,0.685085,0.0527266,0.0022077,0
1,1,0,5,0,0.611624,0.0491787,0.0022077,0
1,1,0,5,0,0.538106,0.0450983,0.0022077,0
1,1,0,5,0,0.475366,0.0411423,0.0022077,0
1,1,0,5,0,0.421306,0.0371481,0.0022077,0
1,1,0,5,0,0.416573,0.0353103,0.0022077,0
1,1,0,5,0,0.42311,0.0336888,0.0022077,0
1,1,0,5,0,0.418642,0.0321341,0.0022077,0
1,1,0,5,0,0.396465,0.0300651,0.0022077,0
1,1,0,5,0,0.386846,0.0289664,0.0022077,0
1,1,0,5,0,0.380105,0.0284966,0.0022077,0
1,1,0,5,0,0.374002,0.0286419,0.0022077,0
1,1,0,5,0,0.371069,0.0286591,0.0022077,0
1,1,0,5,0,0.367897,0.0285272,0.0022077,0
1,1,0,5,0,0.363838,0.0286242,0.0022077,0
1,1,0,5,0,0.361008,0.0283254,0.0022077,0
1,1,0,5,0,0.363588,0.0286182,0.0022077,0
1,1,0,5,0,0.372805,0.0297092,0.0022077,0
1,1,0,5,0,0.376943,0.0298657,0.0022077,0
1,1,0,5,0,0.3772,0.0296158,0.0022077,0
1,1,0,5,0,0.377372,0.0293748,0.0022077,0
1,1,0,5,0,0.368629,0.0281935,0.0022077,0
1,1,0,5,0,0.363979,0.0278013,0.0022077,0
1,1,0,5,0,0.363559,0.0283499,0.0022077,0
1,1,0,5,0,0.362091,0.0284683,0.0022077,0
1,1,0,5,0,0.360289,0.028042,0.0022077,0
1,1,0,5,0,0.357117,0.0273769,0.0022077,0
1,1,0,5,0,0.356054,0.0267515,0.0022077,0
1,1,0,5,0,0.36104,0.0263583,0.0022077,0
