Mode,Dof,ControlType,StairNum,Trial,whichStim,NormF,ShearF,NormP,ShearP
1,1,0,0,0,-1096440440,4.46855,-0.381718,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93604,-0.763859,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93601,-0.763831,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93622,-0.7638,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93501,-0.763968,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93485,-0.764038,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93558,-0.764015,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.9356,-0.764012,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93537,-0.764031,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93612,-0.763934,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93663,-0.763965,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93601,-0.763983,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93619,-0.763882,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.9359,-0.763951,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93559,-0.763988,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.9368,-0.763783,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93697,-0.763786,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93688,-0.763883,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93706,-0.763835,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93672,-0.763735,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93653,-0.763913,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93594,-0.764002,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93523,-0.763823,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93452,-0.764033,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93323,-0.764127,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.93264,-0.763951,-12.3146,-34.9864
1,1,0,0,0,-1096440440,8.9327,-0.763975,-12.3146,-34.9864
