Time,Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.23745,1,1,0,5,0,8.56993,-0.705959,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.248082,1,1,0,5,0,8.56998,-0.705904,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.259387,1,1,0,5,0,8.56977,-0.705928,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.270055,1,1,0,5,0,8.56943,-0.705903,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.281275,1,1,0,5,0,8.57004,-0.705875,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.291995,1,1,0,5,0,8.57,-0.705969,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.302946,1,1,0,5,0,8.56978,-0.705938,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.31384,1,1,0,5,0,8.57044,-0.705901,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.325229,1,1,0,5,0,8.57082,-0.705884,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.336042,1,1,0,5,0,8.57016,-0.705939,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.346737,1,1,0,5,0,8.57,-0.706049,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.357778,1,1,0,5,0,8.57032,-0.706266,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.368728,1,1,0,5,0,8.56964,-0.706277,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.380911,1,1,0,5,0,8.56966,-0.706239,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.392781,1,1,0,5,0,8.57023,-0.706141,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.403875,1,1,0,5,0,8.56973,-0.706033,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.415328,1,1,0,5,0,8.56938,-0.706044,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.426706,1,1,0,5,0,8.5698,-0.706126,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.43892,1,1,0,5,0,8.56922,-0.706184,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.449524,1,1,0,5,0,8.56921,-0.706162,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.460536,1,1,0,5,0,8.56976,-0.706167,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.472085,1,1,0,5,0,8.56997,-0.706076,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.483599,1,1,0,5,0,8.56963,-0.70603,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.494643,1,1,0,5,0,8.56989,-0.705994,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.505405,1,1,0,5,0,8.57018,-0.706003,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.517866,1,1,0,5,0,8.56954,-0.706052,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.528291,1,1,0,5,0,8.56957,-0.706041,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.539274,1,1,0,5,0,8.56982,-0.706058,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.550306,1,1,0,5,0,8.56914,-0.706055,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.561637,1,1,0,5,0,8.56895,-0.706066,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.572151,1,1,0,5,0,8.56936,-0.70611,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.583429,1,1,0,5,0,8.56906,-0.70613,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.594252,1,1,0,5,0,8.56941,-0.706173,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.60558,1,1,0,5,0,8.57055,-0.706168,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.616126,1,1,0,5,0,8.57083,-0.706111,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.627433,1,1,0,5,0,8.571,-0.706191,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.639594,1,1,0,5,0,8.57123,-0.706237,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.650309,1,1,0,5,0,8.57125,-0.706321,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.661222,1,1,0,5,0,8.57092,-0.70639,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.67197,1,1,0,5,0,8.57055,-0.706346,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.682836,1,1,0,5,0,8.57073,-0.706272,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.694833,1,1,0,5,0,8.57069,-0.706172,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.706791,1,1,0,5,0,8.57028,-0.706083,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.718085,1,1,0,5,0,8.57052,-0.706168,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.729214,1,1,0,5,0,8.57008,-0.706214,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.739851,1,1,0,5,0,8.57026,-0.706198,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.75074,1,1,0,5,0,8.57055,-0.706222,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.761698,1,1,0,5,0,8.56995,-0.706192,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.773059,1,1,0,5,0,8.57046,-0.706072,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.785023,1,1,0,5,0,8.57024,-0.706148,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.796866,1,1,0,5,0,8.56962,-0.706232,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.807788,1,1,0,5,0,8.57047,-0.706129,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.818793,1,1,0,5,0,8.57105,-0.706082,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.829555,1,1,0,5,0,8.57099,-0.706009,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.840821,1,1,0,5,0,8.57077,-0.705967,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.852491,1,1,0,5,0,8.57116,-0.706048,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.863806,1,1,0,5,0,8.57079,-0.706212,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.874361,1,1,0,5,0,8.5705,-0.706277,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.885317,1,1,0,5,0,8.57059,-0.706253,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.896289,1,1,0,5,0,8.57112,-0.706168,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.907259,1,1,0,5,0,8.57054,-0.706104,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.919527,1,1,0,5,0,8.57062,-0.70604,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.93024,1,1,0,5,0,8.571,-0.706049,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.941452,1,1,0,5,0,8.57166,-0.706042,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.9521,1,1,0,5,0,8.57134,-0.706041,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.963122,1,1,0,5,0,8.57135,-0.706048,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.97566,1,1,0,5,0,8.57119,-0.706016,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.986035,1,1,0,5,0,8.57063,-0.705991,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
0.997034,1,1,0,5,0,8.57034,-0.70597,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.00912,1,1,0,5,0,8.57022,-0.705989,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.02043,1,1,0,5,0,8.57006,-0.705936,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.0309,1,1,0,5,0,8.57022,-0.705979,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.04197,1,1,0,5,0,8.56982,-0.706035,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.05352,1,1,0,5,0,8.57006,-0.70601,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.0641,1,1,0,5,0,8.56999,-0.706003,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.07528,1,1,0,5,0,8.57023,-0.70592,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.08639,1,1,0,5,0,8.57057,-0.705864,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.09716,1,1,0,5,0,8.57076,-0.705914,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.10885,1,1,0,5,0,8.57041,-0.705996,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.11978,1,1,0,5,0,8.57053,-0.706039,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.13104,1,1,0,5,0,8.57035,-0.706089,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.14213,1,1,0,5,0,8.57031,-0.706092,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.15307,1,1,0,5,0,8.57004,-0.706104,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.16396,1,1,0,5,0,8.57012,-0.706165,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.17481,1,1,0,5,0,8.56996,-0.706247,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.18581,1,1,0,5,0,8.57007,-0.706221,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.19648,1,1,0,5,0,8.57007,-0.706217,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.20782,1,1,0,5,0,8.57053,-0.706236,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.21968,1,1,0,5,0,8.57072,-0.706051,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.23071,1,1,0,5,0,8.57082,-0.70604,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.24171,1,1,0,5,0,8.57092,-0.706094,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.25246,1,1,0,5,0,8.57111,-0.705937,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.26364,1,1,0,5,0,8.57113,-0.705908,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.27454,1,1,0,5,0,8.57074,-0.705992,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.28659,1,1,0,5,0,8.5705,-0.705911,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.29753,1,1,0,5,0,8.57059,-0.70602,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.30823,1,1,0,5,0,8.56995,-0.706158,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.31952,1,1,0,5,0,8.5702,-0.706182,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
1.33011,1,1,0,5,0,8.57036,-0.706243,-13.513,0.000367951,30,-nan(ind),-nan(ind),-nan(ind),-2547.14,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00199,1.49901,-nan(ind),-nan(ind),0
