Time,Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.013262,1,1,0,5,0,4.303,-0.351493,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.077963,1,1,0,5,0,8.60304,-0.705701,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.086489,1,1,0,5,0,8.60292,-0.705721,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.097486,1,1,0,5,0,8.60333,-0.705657,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.108488,1,1,0,5,0,8.60307,-0.705639,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.119325,1,1,0,5,0,8.60325,-0.705664,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.130304,1,1,0,5,0,8.60277,-0.705733,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.141743,1,1,0,5,0,8.60223,-0.705766,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.152174,1,1,0,5,0,8.60276,-0.705742,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.163277,1,1,0,5,0,8.60317,-0.705669,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.175479,1,1,0,5,0,8.60331,-0.705663,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.186117,1,1,0,5,0,8.60335,-0.705697,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.197667,1,1,0,5,0,8.60316,-0.705662,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.208079,1,1,0,5,0,8.60273,-0.705746,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.219358,1,1,0,5,0,8.60296,-0.705783,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.230047,1,1,0,5,0,8.60318,-0.705781,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.24107,1,1,0,5,0,8.60307,-0.705739,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.253825,1,1,0,5,0,8.60301,-0.705662,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.265687,1,1,0,5,0,8.60299,-0.705628,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.27671,1,1,0,5,0,8.60279,-0.70561,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.287514,1,1,0,5,0,8.6037,-0.705558,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.298742,1,1,0,5,0,8.60439,-0.705644,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.309147,1,1,0,5,0,8.60491,-0.705647,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.321237,1,1,0,5,0,8.60554,-0.705611,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.332389,1,1,0,5,0,8.60523,-0.705787,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.343084,1,1,0,5,0,8.60462,-0.705827,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.354293,1,1,0,5,0,8.60396,-0.705795,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.365245,1,1,0,5,0,8.60333,-0.705914,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.376061,1,1,0,5,0,8.60281,-0.705837,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.387407,1,1,0,5,0,8.60287,-0.70573,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.398261,1,1,0,5,0,8.60292,-0.705758,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.409094,1,1,0,5,0,8.60309,-0.705819,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.420558,1,1,0,5,0,8.60296,-0.705877,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.430477,1,1,0,5,0,8.60296,-0.705888,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.441638,1,1,0,5,0,8.60222,-0.705875,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.453651,1,1,0,5,0,8.60208,-0.705824,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.465624,1,1,0,5,0,8.60193,-0.705778,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.477342,1,1,0,5,0,8.60182,-0.705767,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.488468,1,1,0,5,0,8.60186,-0.705831,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.500782,1,1,0,5,0,8.60235,-0.705925,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.511262,1,1,0,5,0,8.60252,-0.705872,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.522331,1,1,0,5,0,8.60289,-0.705901,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.534219,1,1,0,5,0,8.6032,-0.705919,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.545293,1,1,0,5,0,8.60323,-0.705795,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.556157,1,1,0,5,0,8.60336,-0.705846,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.567144,1,1,0,5,0,8.60418,-0.705876,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.579317,1,1,0,5,0,8.60482,-0.705808,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.59108,1,1,0,5,0,8.60486,-0.705899,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.602105,1,1,0,5,0,8.6049,-0.705915,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.613055,1,1,0,5,0,8.60496,-0.705848,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.624127,1,1,0,5,0,8.60465,-0.705845,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.634966,1,1,0,5,0,8.60478,-0.705772,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.645985,1,1,0,5,0,8.60503,-0.705697,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.657956,1,1,0,5,0,8.60496,-0.705676,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.669887,1,1,0,5,0,8.60487,-0.705761,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.680807,1,1,0,5,0,8.60506,-0.705765,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
0.692599,1,1,0,5,0,8.60491,-0.70579,-9.36857,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-1765.93,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00144,1.49928,-nan(ind),-nan(ind),0
