Time,Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS,CentroidX,CentroidY,CentroidZ
0.192699,1,1,0,5,0,8.62091,-0.721331,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34981,-1.24902,29.9436
0.203681,1,1,0,5,0,8.62064,-0.721373,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34621,-1.24334,29.944
0.214737,1,1,0,5,0,8.62082,-0.72132,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34508,-1.24735,29.9439
0.225608,1,1,0,5,0,8.6216,-0.72127,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34097,-1.24748,29.944
0.237037,1,1,0,5,0,8.62194,-0.721391,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34956,-1.24935,29.9436
0.247983,1,1,0,5,0,8.62159,-0.721556,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.3414,-1.24598,29.9441
0.2596,1,1,0,5,0,8.62178,-0.721551,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34594,-1.24987,29.9437
0.270794,1,1,0,5,0,8.62205,-0.721538,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34654,-1.2478,29.9438
0.282521,1,1,0,5,0,8.62164,-0.721586,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.3426,-1.24717,29.944
0.293666,1,1,0,5,0,8.62017,-0.721715,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34675,-1.24864,29.9437
0.304563,1,1,0,5,0,8.62101,-0.721638,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35137,-1.24653,29.9436
0.315866,1,1,0,5,0,8.62128,-0.721714,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34112,-1.24929,29.944
0.326529,1,1,0,5,0,8.6209,-0.721796,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.3491,-1.25266,29.9435
0.337815,1,1,0,5,0,8.62138,-0.721637,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34759,-1.24875,29.9437
0.349018,1,1,0,5,0,8.62268,-0.721334,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34361,-1.24518,29.944
0.359387,1,1,0,5,0,8.62203,-0.721331,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34726,-1.25312,29.9435
0.370619,1,1,0,5,0,8.62154,-0.721491,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35095,-1.2456,29.9437
0.381724,1,1,0,5,0,8.6206,-0.721391,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34942,-1.24878,29.9436
0.392355,1,1,0,5,0,8.62039,-0.72125,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34885,-1.24962,29.9436
0.403581,1,1,0,5,0,8.62024,-0.721259,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34218,-1.24482,29.9441
0.414279,1,1,0,5,0,8.62056,-0.721456,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34781,-1.24385,29.9439
0.425381,1,1,0,5,0,8.62027,-0.721624,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34703,-1.24971,29.9437
0.437048,1,1,0,5,0,8.61997,-0.721664,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34697,-1.24997,29.9437
0.448091,1,1,0,5,0,8.6209,-0.72145,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34352,-1.24992,29.9438
0.459548,1,1,0,5,0,8.62117,-0.721409,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34342,-1.24242,29.9441
0.470312,1,1,0,5,0,8.62155,-0.721382,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34637,-1.24955,29.9437
0.481057,1,1,0,5,0,8.62085,-0.721532,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34754,-1.25429,29.9435
0.492374,1,1,0,5,0,8.62098,-0.721529,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34208,-1.25231,29.9438
0.503963,1,1,0,5,0,8.62094,-0.721604,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34915,-1.25094,29.9435
0.514849,1,1,0,5,0,8.62032,-0.721573,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34556,-1.24813,29.9438
0.525815,1,1,0,5,0,8.61999,-0.721401,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34764,-1.24953,29.9437
0.536996,1,1,0,5,0,8.62012,-0.721194,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34436,-1.24846,29.9438
0.547854,1,1,0,5,0,8.62035,-0.721104,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.3453,-1.24336,29.944
0.558734,1,1,0,5,0,8.62172,-0.721134,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34401,-1.24816,29.9439
0.569678,1,1,0,5,0,8.62291,-0.721361,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.3467,-1.24803,29.9438
0.580704,1,1,0,5,0,8.62225,-0.72149,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34497,-1.24901,29.9438
0.591647,1,1,0,5,0,8.62068,-0.721458,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34946,-1.24817,29.9436
0.603638,1,1,0,5,0,8.62143,-0.721214,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34606,-1.24806,29.9438
0.615012,1,1,0,5,0,8.62142,-0.721232,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34342,-1.25154,29.9438
0.627001,1,1,0,5,0,8.62093,-0.721395,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34789,-1.25038,29.9436
0.638238,1,1,0,5,0,8.62082,-0.721542,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35179,-1.24763,29.9435
0.649138,1,1,0,5,0,8.62188,-0.721306,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34692,-1.24571,29.9438
0.659874,1,1,0,5,0,8.62162,-0.721189,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34435,-1.25219,29.9437
0.67093,1,1,0,5,0,8.62112,-0.721183,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34867,-1.25038,29.9436
0.681944,1,1,0,5,0,8.62074,-0.721303,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34936,-1.24491,29.9438
0.692632,1,1,0,5,0,8.62136,-0.721322,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35602,-1.24821,29.9433
0.703787,1,1,0,5,0,8.62113,-0.721426,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34759,-1.24551,29.9438
0.715404,1,1,0,5,0,8.62039,-0.721586,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.3479,-1.24968,29.9436
0.726328,1,1,0,5,0,8.62051,-0.721397,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.33968,-1.24399,29.9442
0.73805,1,1,0,5,0,8.62147,-0.72129,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35034,-1.24623,29.9437
0.748688,1,1,0,5,0,8.62115,-0.721269,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35117,-1.24475,29.9437
0.760466,1,1,0,5,0,8.62004,-0.721285,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34069,-1.25023,29.9439
0.771996,1,1,0,5,0,8.62029,-0.721295,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34232,-1.24697,29.944
0.782716,1,1,0,5,0,8.62065,-0.721433,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34586,-1.24782,29.9438
0.793767,1,1,0,5,0,8.62099,-0.721374,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34672,-1.24445,29.9439
0.804368,1,1,0,5,0,8.62151,-0.721013,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34592,-1.24739,29.9438
0.815356,1,1,0,5,0,8.62148,-0.720896,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34823,-1.25313,29.9435
0.827702,1,1,0,5,0,8.62079,-0.721188,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34747,-1.24791,29.9437
0.838743,1,1,0,5,0,8.62055,-0.721333,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34607,-1.24652,29.9439
0.849756,1,1,0,5,0,8.62024,-0.721521,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35147,-1.24638,29.9436
0.860267,1,1,0,5,0,8.61993,-0.721582,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34292,-1.24669,29.944
0.872404,1,1,0,5,0,8.6207,-0.721687,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34586,-1.24508,29.9439
0.883311,1,1,0,5,0,8.62187,-0.721673,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34232,-1.24767,29.944
0.894094,1,1,0,5,0,8.6207,-0.72162,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34569,-1.24526,29.9439
0.905401,1,1,0,5,0,8.62,-0.721475,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34905,-1.24863,29.9436
0.916223,1,1,0,5,0,8.61909,-0.721533,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34072,-1.24444,29.9442
0.92713,1,1,0,5,0,8.61868,-0.721902,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.33903,-1.24625,29.9442
0.93931,1,1,0,5,0,8.61945,-0.721952,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34875,-1.25107,29.9435
0.95052,1,1,0,5,0,8.62096,-0.721703,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35103,-1.24296,29.9438
0.961993,1,1,0,5,0,8.62148,-0.721399,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34321,-1.24581,29.944
0.972805,1,1,0,5,0,8.62097,-0.721427,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.35013,-1.24634,29.9437
0.984247,1,1,0,5,0,8.62184,-0.721607,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34511,-1.24319,29.944
0.995329,1,1,0,5,0,8.62192,-0.721615,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34089,-1.2481,29.944
1.00711,1,1,0,5,0,8.6209,-0.721502,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34196,-1.25043,29.9439
1.01811,1,1,0,5,0,8.62015,-0.721552,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34373,-1.24543,29.944
1.02872,1,1,0,5,0,8.62107,-0.721614,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34265,-1.25488,29.9437
1.03992,1,1,0,5,0,8.62169,-0.721622,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34672,-1.25003,29.9437
1.05063,1,1,0,5,0,8.62112,-0.721586,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34143,-1.24804,29.944
1.06168,1,1,0,5,0,8.6202,-0.721687,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34372,-1.24542,29.944
1.0735,1,1,0,5,0,8.62023,-0.721757,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34386,-1.25055,29.9438
1.08448,1,1,0,5,0,8.62004,-0.721739,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34274,-1.24723,29.944
1.09555,1,1,0,5,0,8.62017,-0.721631,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34125,-1.24376,29.9442
1.1066,1,1,0,5,0,8.62128,-0.721616,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34429,-1.25089,29.9437
1.11835,1,1,0,5,0,8.62175,-0.721582,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34843,-1.24298,29.9439
1.12937,1,1,0,5,0,8.62014,-0.721587,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34635,-1.24835,29.9438
1.14066,1,1,0,5,0,8.61967,-0.721597,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34055,-1.24626,29.9441
1.15139,1,1,0,5,0,8.61986,-0.721757,-5.03356,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-948.804,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00263,1.49869,-nan(ind),-nan(ind),0,-1.34706,-1.2516,29.9436
