Time,Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS,CentroidX,CentroidY,CentroidZ
2.74411,1,1,0,5,0,8.60956,-0.728084,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0586,1.47232,-nan(ind),-nan(ind),0,-1.31888,-1.21552,29.9463
2.75611,1,1,0,5,0,8.6098,-0.728141,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0586,1.47232,-nan(ind),-nan(ind),0,-1.32163,-1.20913,29.9465
2.7673,1,1,0,5,0,8.60992,-0.727892,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05862,1.47231,-nan(ind),-nan(ind),0,-1.32477,-1.20848,29.9464
2.77769,1,1,0,5,0,8.60976,-0.727678,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05864,1.4723,-nan(ind),-nan(ind),0,-1.32189,-1.21136,29.9464
2.78873,1,1,0,5,0,8.609,-0.727619,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05864,1.4723,-nan(ind),-nan(ind),0,-1.31877,-1.21248,29.9465
2.80083,1,1,0,5,0,8.60824,-0.727973,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0586,1.47232,-nan(ind),-nan(ind),0,-1.32036,-1.21364,29.9463
2.81279,1,1,0,5,0,8.60954,-0.728105,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0586,1.47232,-nan(ind),-nan(ind),0,-1.32242,-1.20933,29.9464
2.82451,1,1,0,5,0,8.61025,-0.728029,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05861,1.47232,-nan(ind),-nan(ind),0,-1.32032,-1.20771,29.9466
2.83558,1,1,0,5,0,8.61076,-0.728062,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05862,1.47232,-nan(ind),-nan(ind),0,-1.32235,-1.21867,29.9461
2.94012,1,1,0,5,0,8.61032,-0.727625,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05865,1.4723,-nan(ind),-nan(ind),0,-1.32015,-1.21243,29.9464
