Time,Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS,CentroidX,CentroidY,CentroidZ
0.200687,1,1,0,5,0,8.60669,-0.71761,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47193,-nan(ind),-nan(ind),0,-1.36021,-1.2775,29.9419
0.211615,1,1,0,5,0,8.60694,-0.717724,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.36185,-1.273,29.942
0.222949,1,1,0,5,0,8.60841,-0.717807,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47193,-nan(ind),-nan(ind),0,-1.35922,-1.27969,29.9419
0.233634,1,1,0,5,0,8.60965,-0.717668,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.35641,-1.27436,29.9422
0.244566,1,1,0,5,0,8.60999,-0.717661,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.36345,-1.27198,29.942
0.255506,1,1,0,5,0,8.60889,-0.717688,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.35772,-1.27789,29.942
0.266557,1,1,0,5,0,8.60899,-0.717689,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36283,-1.27651,29.9418
0.277545,1,1,0,5,0,8.60929,-0.717673,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.3639,-1.28041,29.9416
0.28899,1,1,0,5,0,8.60889,-0.717714,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.35394,-1.27538,29.9423
0.299731,1,1,0,5,0,8.6083,-0.717628,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36128,-1.27526,29.942
0.310919,1,1,0,5,0,8.60943,-0.717579,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.35613,-1.27644,29.9421
0.321612,1,1,0,5,0,8.60918,-0.717723,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36221,-1.27067,29.9421
0.332821,1,1,0,5,0,8.60873,-0.717833,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47193,-nan(ind),-nan(ind),0,-1.3641,-1.2783,29.9417
0.343584,1,1,0,5,0,8.60761,-0.717793,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.35865,-1.2797,29.9419
0.354598,1,1,0,5,0,8.60802,-0.717735,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47193,-nan(ind),-nan(ind),0,-1.35999,-1.27378,29.9421
0.365587,1,1,0,5,0,8.6085,-0.717685,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.3611,-1.2729,29.9421
0.377825,1,1,0,5,0,8.60828,-0.717576,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36102,-1.27292,29.9421
0.388685,1,1,0,5,0,8.60763,-0.717665,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47192,-nan(ind),-nan(ind),0,-1.35935,-1.28025,29.9418
0.399413,1,1,0,5,0,8.60849,-0.717882,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.3657,-1.27369,29.9418
0.410498,1,1,0,5,0,8.60916,-0.717978,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.36181,-1.27956,29.9417
0.421012,1,1,0,5,0,8.6087,-0.718001,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05947,1.47193,-nan(ind),-nan(ind),0,-1.36386,-1.27666,29.9418
0.432556,1,1,0,5,0,8.60792,-0.717921,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05947,1.47193,-nan(ind),-nan(ind),0,-1.36319,-1.27705,29.9418
0.443228,1,1,0,5,0,8.60795,-0.717911,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05947,1.47193,-nan(ind),-nan(ind),0,-1.36179,-1.27612,29.9419
0.455187,1,1,0,5,0,8.60834,-0.717826,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.36126,-1.27559,29.9419
0.467158,1,1,0,5,0,8.60878,-0.717848,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.36722,-1.27888,29.9415
0.478439,1,1,0,5,0,8.60874,-0.717796,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47193,-nan(ind),-nan(ind),0,-1.36413,-1.27838,29.9417
0.489139,1,1,0,5,0,8.60803,-0.717661,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36314,-1.28321,29.9415
0.500295,1,1,0,5,0,8.60779,-0.717606,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36239,-1.27065,29.9421
0.511175,1,1,0,5,0,8.60875,-0.7177,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36429,-1.26942,29.9421
0.522828,1,1,0,5,0,8.6099,-0.717684,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.35635,-1.26976,29.9424
0.534076,1,1,0,5,0,8.61013,-0.717604,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36766,-1.27172,29.9418
0.545211,1,1,0,5,0,8.60926,-0.717584,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.36172,-1.27269,29.942
0.555723,1,1,0,5,0,8.60919,-0.717602,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.35938,-1.2773,29.942
0.566792,1,1,0,5,0,8.60854,-0.717566,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.36613,-1.27698,29.9417
0.579103,1,1,0,5,0,8.60843,-0.717612,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36211,-1.26642,29.9423
0.589764,1,1,0,5,0,8.6075,-0.717603,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.35834,-1.27799,29.942
0.600829,1,1,0,5,0,8.609,-0.717507,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36582,-1.27499,29.9418
0.612604,1,1,0,5,0,8.60887,-0.717598,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.35654,-1.27362,29.9422
0.623547,1,1,0,5,0,8.60754,-0.717893,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05947,1.47193,-nan(ind),-nan(ind),0,-1.35407,-1.27581,29.9423
0.634719,1,1,0,5,0,8.60696,-0.718044,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05945,1.47194,-nan(ind),-nan(ind),0,-1.36064,-1.2728,29.9421
0.645971,1,1,0,5,0,8.60884,-0.717979,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05947,1.47193,-nan(ind),-nan(ind),0,-1.36417,-1.27075,29.942
0.65682,1,1,0,5,0,8.6086,-0.717921,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.35826,-1.28189,29.9418
0.667834,1,1,0,5,0,8.60754,-0.717863,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05947,1.47193,-nan(ind),-nan(ind),0,-1.365,-1.27823,29.9417
0.679858,1,1,0,5,0,8.60842,-0.717658,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.3616,-1.27355,29.942
0.690558,1,1,0,5,0,8.61,-0.717432,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05953,1.47191,-nan(ind),-nan(ind),0,-1.36518,-1.27322,29.9419
0.702673,1,1,0,5,0,8.60889,-0.717503,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36091,-1.28034,29.9418
0.714176,1,1,0,5,0,8.60669,-0.717691,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.35942,-1.28442,29.9416
0.724613,1,1,0,5,0,8.60611,-0.717866,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05946,1.47194,-nan(ind),-nan(ind),0,-1.36122,-1.27584,29.9419
0.736569,1,1,0,5,0,8.60707,-0.717676,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47193,-nan(ind),-nan(ind),0,-1.36456,-1.27457,29.9418
0.747805,1,1,0,5,0,8.60795,-0.717508,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.3717,-1.27204,29.9416
0.758347,1,1,0,5,0,8.60832,-0.71743,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36013,-1.27758,29.9419
0.769762,1,1,0,5,0,8.60903,-0.717445,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.35903,-1.28251,29.9417
0.780657,1,1,0,5,0,8.61064,-0.71744,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05953,1.47191,-nan(ind),-nan(ind),0,-1.36136,-1.27277,29.9421
0.79114,1,1,0,5,0,8.61047,-0.717598,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36143,-1.27765,29.9418
0.802271,1,1,0,5,0,8.60871,-0.717829,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47193,-nan(ind),-nan(ind),0,-1.36716,-1.28218,29.9414
0.8147,1,1,0,5,0,8.60929,-0.717579,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.3611,-1.27179,29.9421
0.825322,1,1,0,5,0,8.61011,-0.717531,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.35874,-1.2779,29.942
0.836525,1,1,0,5,0,8.60904,-0.717514,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36797,-1.27866,29.9415
0.847901,1,1,0,5,0,8.608,-0.717365,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.3581,-1.27659,29.942
0.858025,1,1,0,5,0,8.60856,-0.717338,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05953,1.47191,-nan(ind),-nan(ind),0,-1.36229,-1.27986,29.9417
0.870294,1,1,0,5,0,8.60903,-0.717625,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.35717,-1.27342,29.9422
0.881093,1,1,0,5,0,8.60899,-0.717966,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05948,1.47193,-nan(ind),-nan(ind),0,-1.35998,-1.27383,29.9421
0.893154,1,1,0,5,0,8.60868,-0.718033,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05947,1.47194,-nan(ind),-nan(ind),0,-1.35962,-1.27585,29.942
0.904142,1,1,0,5,0,8.60772,-0.717965,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05947,1.47194,-nan(ind),-nan(ind),0,-1.36204,-1.27624,29.9419
0.916318,1,1,0,5,0,8.60777,-0.717682,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05949,1.47192,-nan(ind),-nan(ind),0,-1.36174,-1.27669,29.9419
0.927095,1,1,0,5,0,8.60837,-0.717504,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.36096,-1.2761,29.9419
0.938431,1,1,0,5,0,8.60854,-0.717542,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47192,-nan(ind),-nan(ind),0,-1.36028,-1.27597,29.942
0.949124,1,1,0,5,0,8.60903,-0.717701,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36328,-1.27491,29.9419
0.96053,1,1,0,5,0,8.60976,-0.717766,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.35925,-1.27043,29.9423
0.970895,1,1,0,5,0,8.60913,-0.717691,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.0595,1.47192,-nan(ind),-nan(ind),0,-1.36079,-1.2741,29.942
0.981956,1,1,0,5,0,8.60882,-0.717516,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47191,-nan(ind),-nan(ind),0,-1.35946,-1.27521,29.942
0.994365,1,1,0,5,0,8.60821,-0.717445,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36303,-1.2795,29.9417
1.00473,1,1,0,5,0,8.60766,-0.717412,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05951,1.47191,-nan(ind),-nan(ind),0,-1.36728,-1.27212,29.9418
1.01584,1,1,0,5,0,8.60869,-0.717155,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05954,1.4719,-nan(ind),-nan(ind),0,-1.37336,-1.27327,29.9415
1.02735,1,1,0,5,0,8.60958,-0.717116,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05955,1.4719,-nan(ind),-nan(ind),0,-1.36117,-1.27909,29.9418
1.03839,1,1,0,5,0,8.60849,-0.717322,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05953,1.47191,-nan(ind),-nan(ind),0,-1.36527,-1.27703,29.9417
1.04893,1,1,0,5,0,8.60788,-0.717365,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36824,-1.27275,29.9417
1.05943,1,1,0,5,0,8.60831,-0.717174,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05954,1.4719,-nan(ind),-nan(ind),0,-1.36503,-1.26884,29.9421
1.07094,1,1,0,5,0,8.60761,-0.71713,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05954,1.4719,-nan(ind),-nan(ind),0,-1.36371,-1.27536,29.9418
1.08181,1,1,0,5,0,8.60721,-0.717158,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05953,1.47191,-nan(ind),-nan(ind),0,-1.36353,-1.28113,29.9416
1.09261,1,1,0,5,0,8.60745,-0.717082,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05954,1.4719,-nan(ind),-nan(ind),0,-1.36524,-1.2757,29.9418
1.10381,1,1,0,5,0,8.60707,-0.717058,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05954,1.4719,-nan(ind),-nan(ind),0,-1.36323,-1.28113,29.9416
1.1143,1,1,0,5,0,8.60578,-0.717148,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36865,-1.27667,29.9416
1.12695,1,1,0,5,0,8.60639,-0.717099,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05953,1.47191,-nan(ind),-nan(ind),0,-1.36296,-1.27195,29.942
1.1377,1,1,0,5,0,8.60747,-0.717089,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05954,1.4719,-nan(ind),-nan(ind),0,-1.36348,-1.27716,29.9418
1.1489,1,1,0,5,0,8.60864,-0.717214,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05954,1.4719,-nan(ind),-nan(ind),0,-1.35909,-1.26874,29.9423
1.15978,1,1,0,5,0,8.60912,-0.717488,-4.71565,0.00367951,30,-nan(ind),-nan(ind),-nan(ind),-888.88,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.05952,1.47191,-nan(ind),-nan(ind),0,-1.36396,-1.27483,29.9419
