Time,Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.860956,1,1,0,5,0,10.7211,-0.80868,9.4475,0.000183975,30,0.0505553,16.8352,890.406,1780.81,0.0120407,0.112235,7.31231,-0.151353,1.99845,1.50077,-0.0252386,-0.000910002,0
0.871723,1,1,0,5,0,10.7217,-0.80871,9.4475,0.000183975,30,0.050558,16.8352,890.406,1780.81,0.0120414,0.112235,7.31322,-0.151361,1.99845,1.50077,-0.0252399,-0.000909969,0
0.882699,1,1,0,5,0,10.7224,-0.808652,9.4475,0.000183975,30,0.0505611,16.8352,890.406,1780.81,0.0120421,0.112235,7.31428,-0.151371,1.99845,1.50077,-0.0252415,-0.000910035,0
0.893977,1,1,0,5,0,10.7234,-0.808612,9.4475,0.000183975,30,0.0505657,16.8352,890.406,1780.81,0.0120432,0.112235,7.31582,-0.151384,1.99845,1.50077,-0.0252437,-0.000910079,0
0.904734,1,1,0,5,0,10.7236,-0.808641,9.4475,0.000183975,30,0.050567,16.8352,890.406,1780.81,0.0120435,0.112235,7.31626,-0.151388,1.99845,1.50077,-0.0252444,-0.000910047,0
0.915368,1,1,0,5,0,10.7234,-0.808656,9.4475,0.000183975,30,0.0505658,16.8352,890.406,1780.81,0.0120432,0.112235,7.31584,-0.151385,1.99845,1.50077,-0.0252438,-0.00091003,0
0.927518,1,1,0,5,0,10.7229,-0.808645,9.4475,0.000183975,30,0.0505636,16.8352,890.406,1780.81,0.0120427,0.112235,7.3151,-0.151378,1.99845,1.50077,-0.0252427,-0.000910042,0
0.938716,1,1,0,5,0,10.723,-0.808675,9.4475,0.000183975,30,0.0505642,16.8352,890.406,1780.81,0.0120429,0.112235,7.31531,-0.15138,1.99845,1.50077,-0.025243,-0.000910008,0
0.949463,1,1,0,5,0,10.7237,-0.808575,9.4475,0.000183975,30,0.0505673,16.8352,890.406,1780.81,0.0120436,0.112235,7.31634,-0.151389,1.99845,1.50077,-0.0252445,-0.000910121,0
0.960439,1,1,0,5,0,10.7246,-0.808514,9.4475,0.000183975,30,0.0505717,16.8352,890.406,1780.81,0.0120447,0.112235,7.31785,-0.151402,1.99845,1.50077,-0.0252467,-0.000910189,0
0.971382,1,1,0,5,0,10.7254,-0.808462,9.4475,0.000183975,30,0.0505754,16.8352,890.406,1780.81,0.0120455,0.112235,7.31909,-0.151413,1.99845,1.50078,-0.0252486,-0.000910248,0
0.983294,1,1,0,5,0,10.7253,-0.808488,9.4475,0.000183975,30,0.0505747,16.8352,890.406,1780.81,0.0120454,0.112235,7.31887,-0.151411,1.99845,1.50077,-0.0252482,-0.000910219,0
0.993915,1,1,0,5,0,10.7241,-0.808581,9.4475,0.000183975,30,0.0505695,16.8352,890.406,1780.81,0.0120441,0.112235,7.31709,-0.151396,1.99845,1.50077,-0.0252456,-0.000910114,0
1.00567,1,1,0,5,0,10.723,-0.808642,9.4475,0.000183975,30,0.0505638,16.8352,890.406,1780.81,0.0120428,0.112235,7.31519,-0.151379,1.99845,1.50077,-0.0252428,-0.000910045,0
1.01611,1,1,0,5,0,10.7222,-0.808659,9.4475,0.000183975,30,0.0505602,16.8352,890.406,1780.81,0.0120419,0.112235,7.31398,-0.151368,1.99845,1.50077,-0.025241,-0.000910027,0
1.02719,1,1,0,5,0,10.7214,-0.808756,9.4475,0.000183975,30,0.0505567,16.8352,890.406,1780.81,0.0120411,0.112235,7.31279,-0.151358,1.99845,1.50077,-0.0252393,-0.000909917,0
1.03937,1,1,0,5,0,10.7212,-0.808854,9.4475,0.000183975,30,0.0505557,16.8352,890.406,1780.81,0.0120408,0.112235,7.31243,-0.151354,1.99845,1.50077,-0.0252388,-0.000909807,0
1.04977,1,1,0,5,0,10.7213,-0.808858,9.4475,0.000183975,30,0.0505563,16.8352,890.406,1780.81,0.012041,0.112235,7.31263,-0.151356,1.99845,1.50077,-0.025239,-0.000909803,0
1.06106,1,1,0,5,0,10.7206,-0.808883,9.4475,0.000183975,30,0.0505526,16.8352,890.406,1780.81,0.0120401,0.112235,7.31141,-0.151345,1.99845,1.50077,-0.0252372,-0.000909775,0
1.07182,1,1,0,5,0,10.7202,-0.80886,9.4475,0.000183975,30,0.050551,16.8352,890.406,1780.81,0.0120397,0.112235,7.31084,-0.15134,1.99845,1.50077,-0.0252364,-0.000909801,0
1.08283,1,1,0,5,0,10.7205,-0.808767,9.4475,0.000183975,30,0.0505523,16.8352,890.406,1780.81,0.01204,0.112235,7.31128,-0.151344,1.99845,1.50077,-0.025237,-0.000909905,0
1.0939,1,1,0,5,0,10.721,-0.808727,9.4475,0.000183975,30,0.0505546,16.8352,890.406,1780.81,0.0120406,0.112235,7.31207,-0.151351,1.99845,1.50077,-0.0252382,-0.00090995,0
1.10484,1,1,0,5,0,10.7219,-0.808686,9.4475,0.000183975,30,0.050559,16.8352,890.406,1780.81,0.0120416,0.112235,7.31356,-0.151364,1.99845,1.50077,-0.0252404,-0.000909996,0
1.11707,1,1,0,5,0,10.7234,-0.808657,9.4475,0.000183975,30,0.0505658,16.8352,890.406,1780.81,0.0120432,0.112235,7.31585,-0.151385,1.99845,1.50077,-0.0252438,-0.000910028,0
1.12757,1,1,0,5,0,10.7243,-0.808642,9.4475,0.000183975,30,0.0505701,16.8352,890.406,1780.81,0.0120443,0.112235,7.31729,-0.151397,1.99845,1.50077,-0.0252459,-0.000910046,0
1.13859,1,1,0,5,0,10.7243,-0.80863,9.4475,0.000183975,30,0.0505702,16.8352,890.406,1780.81,0.0120443,0.112235,7.31732,-0.151398,1.99845,1.50077,-0.025246,-0.000910059,0
1.14956,1,1,0,5,0,10.7234,-0.808734,9.4475,0.000183975,30,0.050566,16.8352,890.406,1780.81,0.0120433,0.112235,7.31592,-0.151385,1.99845,1.50077,-0.0252439,-0.000909942,0
1.16049,1,1,0,5,0,10.7223,-0.808865,9.4475,0.000183975,30,0.0505609,16.8352,890.406,1780.81,0.0120421,0.112235,7.31419,-0.15137,1.99845,1.50077,-0.0252413,-0.000909794,0
1.17154,1,1,0,5,0,10.7208,-0.80895,9.4475,0.000183975,30,0.0505537,16.8352,890.406,1780.81,0.0120404,0.112235,7.31178,-0.151349,1.99845,1.50077,-0.0252378,-0.000909699,0
1.18243,1,1,0,5,0,10.7196,-0.809005,9.4475,0.000183975,30,0.0505479,16.8352,890.406,1780.81,0.012039,0.112235,7.3098,-0.151331,1.99845,1.50077,-0.0252349,-0.000909638,0
1.19375,1,1,0,5,0,10.7187,-0.809058,9.4475,0.000183975,30,0.0505436,16.8352,890.406,1780.81,0.012038,0.112235,7.30837,-0.151319,1.99845,1.50077,-0.0252328,-0.000909577,0
1.20519,1,1,0,5,0,10.7186,-0.809018,9.4475,0.000183975,30,0.0505435,16.8352,890.406,1780.81,0.0120379,0.112235,7.30833,-0.151318,1.99845,1.50077,-0.0252327,-0.000909623,0
1.2156,1,1,0,5,0,10.7189,-0.808873,9.4475,0.000183975,30,0.0505448,16.8352,890.406,1780.81,0.0120382,0.112235,7.30875,-0.151322,1.99845,1.50077,-0.0252333,-0.000909786,0
1.22691,1,1,0,5,0,10.7196,-0.808826,9.4475,0.000183975,30,0.0505478,16.8352,890.406,1780.81,0.012039,0.112235,7.30978,-0.151331,1.99845,1.50077,-0.0252348,-0.000909839,0
1.23794,1,1,0,5,0,10.7198,-0.808753,9.4475,0.000183975,30,0.0505491,16.8352,890.406,1780.81,0.0120393,0.112235,7.31021,-0.151335,1.99845,1.50077,-0.0252355,-0.00090992,0
1.24873,1,1,0,5,0,10.72,-0.808653,9.4475,0.000183975,30,0.0505501,16.8352,890.406,1780.81,0.0120395,0.112235,7.31054,-0.151338,1.99845,1.50077,-0.0252359,-0.000910033,0
1.25963,1,1,0,5,0,10.7199,-0.808735,9.4475,0.000183975,30,0.0505496,16.8352,890.406,1780.81,0.0120394,0.112235,7.3104,-0.151336,1.99845,1.50077,-0.0252357,-0.000909941,0
1.27168,1,1,0,5,0,10.7195,-0.808809,9.4475,0.000183975,30,0.0505475,16.8352,890.406,1780.81,0.0120389,0.112235,7.30968,-0.15133,1.99845,1.50077,-0.0252347,-0.000909857,0
1.28354,1,1,0,5,0,10.7201,-0.808763,9.4475,0.000183975,30,0.0505506,16.8352,890.406,1780.81,0.0120396,0.112235,7.31072,-0.151339,1.99845,1.50077,-0.0252362,-0.00090991,0
1.29593,1,1,0,5,0,10.7203,-0.808754,9.4475,0.000183975,30,0.0505514,16.8352,890.406,1780.81,0.0120398,0.112235,7.31099,-0.151342,1.99845,1.50077,-0.0252366,-0.000909919,0
1.3065,1,1,0,5,0,10.7202,-0.808775,9.4475,0.000183975,30,0.0505507,16.8352,890.406,1780.81,0.0120397,0.112235,7.31076,-0.15134,1.99845,1.50077,-0.0252363,-0.000909896,0
1.31893,1,1,0,5,0,10.7206,-0.808753,9.4475,0.000183975,30,0.0505528,16.8352,890.406,1780.81,0.0120401,0.112235,7.31146,-0.151346,1.99845,1.50077,-0.0252373,-0.000909921,0
1.3294,1,1,0,5,0,10.7204,-0.808787,9.4475,0.000183975,30,0.0505518,16.8352,890.406,1780.81,0.0120399,0.112235,7.31112,-0.151343,1.99845,1.50077,-0.0252368,-0.000909883,0
1.34016,1,1,0,5,0,10.72,-0.808773,9.4475,0.000183975,30,0.05055,16.8352,890.406,1780.81,0.0120395,0.112235,7.31051,-0.151337,1.99845,1.50077,-0.0252359,-0.000909898,0
1.35095,1,1,0,5,0,10.7199,-0.808811,9.4475,0.000183975,30,0.0505494,16.8352,890.406,1780.81,0.0120393,0.112235,7.31031,-0.151336,1.99845,1.50077,-0.0252356,-0.000909855,0
1.36216,1,1,0,5,0,10.7203,-0.808725,9.4475,0.000183975,30,0.0505513,16.8352,890.406,1780.81,0.0120398,0.112235,7.31095,-0.151341,1.99845,1.50077,-0.0252366,-0.000909952,0
1.37321,1,1,0,5,0,10.7207,-0.808775,9.4475,0.000183975,30,0.0505534,16.8352,890.406,1780.81,0.0120403,0.112235,7.31168,-0.151348,1.99845,1.50077,-0.0252376,-0.000909895,0
1.38491,1,1,0,5,0,10.7211,-0.808889,9.4475,0.000183975,30,0.050555,16.8352,890.406,1780.81,0.0120407,0.112235,7.3122,-0.151352,1.99845,1.50077,-0.0252384,-0.000909768,0
1.39607,1,1,0,5,0,10.7221,-0.808844,9.4475,0.000183975,30,0.0505598,16.8352,890.406,1780.81,0.0120418,0.112235,7.31384,-0.151367,1.99845,1.50077,-0.0252408,-0.000909819,0
1.40687,1,1,0,5,0,10.7228,-0.808763,9.4475,0.000183975,30,0.0505631,16.8352,890.406,1780.81,0.0120426,0.112235,7.31495,-0.151377,1.99845,1.50077,-0.0252425,-0.00090991,0
1.41795,1,1,0,5,0,10.7223,-0.808763,9.4475,0.000183975,30,0.0505608,16.8352,890.406,1780.81,0.012042,0.112235,7.31415,-0.15137,1.99845,1.50077,-0.0252413,-0.000909909,0
1.42912,1,1,0,5,0,10.7221,-0.808627,9.4475,0.000183975,30,0.05056,16.8352,890.406,1780.81,0.0120419,0.112235,7.3139,-0.151367,1.99845,1.50077,-0.0252409,-0.000910062,0
1.43978,1,1,0,5,0,10.7217,-0.808629,9.4475,0.000183975,30,0.0505581,16.8352,890.406,1780.81,0.0120414,0.112235,7.31326,-0.151362,1.99845,1.50077,-0.02524,-0.000910061,0
1.45103,1,1,0,5,0,10.721,-0.808741,9.4475,0.000183975,30,0.0505545,16.8352,890.406,1780.81,0.0120405,0.112235,7.31202,-0.151351,1.99845,1.50077,-0.0252381,-0.000909934,0
1.46205,1,1,0,5,0,10.7205,-0.808655,9.4475,0.000183975,30,0.0505525,16.8352,890.406,1780.81,0.0120401,0.112235,7.31135,-0.151345,1.99845,1.50077,-0.0252371,-0.000910031,0
1.47337,1,1,0,5,0,10.7204,-0.808758,9.4475,0.000183975,30,0.0505517,16.8352,890.406,1780.81,0.0120399,0.112235,7.31109,-0.151343,1.99845,1.50077,-0.0252368,-0.000909915,0
1.48392,1,1,0,5,0,10.7201,-0.808782,9.4475,0.000183975,30,0.0505502,16.8352,890.406,1780.81,0.0120395,0.112235,7.31059,-0.151338,1.99845,1.50077,-0.025236,-0.000909888,0
