Time,Mode,Dof,ControlType,PointOfInterest,Cycle,Fn,Ft,deltaN,deltaN,eeRadius,CombinedE,ContactRadius,PlanarA,SphericalA,MeanStress,MeanStrain,ElasticStrainEnergy_N,YoungModulusNS,PoissonNS,CouplingBetaNS,ShearModulusNS,ComplianceN_NS,ComplianceT_NS
0.013236,1,1,0,5,0,4.30027,-0.355978,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00442,1.4978,-nan(ind),-nan(ind),0
0.078759,1,1,0,5,0,8.60658,-0.711861,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.088785,1,1,0,5,0,8.60643,-0.711952,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.099518,1,1,0,5,0,8.60634,-0.711954,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.110698,1,1,0,5,0,8.60674,-0.71197,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.121475,1,1,0,5,0,8.6071,-0.711989,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.133475,1,1,0,5,0,8.60815,-0.711907,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.144403,1,1,0,5,0,8.60955,-0.711875,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.15539,1,1,0,5,0,8.6107,-0.711886,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.167359,1,1,0,5,0,8.61134,-0.711773,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.49779,-nan(ind),-nan(ind),0
0.178227,1,1,0,5,0,8.61189,-0.71157,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.49779,-nan(ind),-nan(ind),0
0.190613,1,1,0,5,0,8.61193,-0.711487,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.49779,-nan(ind),-nan(ind),0
0.201201,1,1,0,5,0,8.61104,-0.711517,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.49779,-nan(ind),-nan(ind),0
0.212291,1,1,0,5,0,8.61025,-0.711612,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.49779,-nan(ind),-nan(ind),0
0.224402,1,1,0,5,0,8.60986,-0.711699,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.49779,-nan(ind),-nan(ind),0
0.235111,1,1,0,5,0,8.60924,-0.711878,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.246289,1,1,0,5,0,8.60834,-0.711908,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.257307,1,1,0,5,0,8.60788,-0.711805,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.268983,1,1,0,5,0,8.60719,-0.711884,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.279967,1,1,0,5,0,8.60641,-0.711963,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.290887,1,1,0,5,0,8.60676,-0.711967,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.301953,1,1,0,5,0,8.60761,-0.712029,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.31322,1,1,0,5,0,8.6079,-0.711949,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.324147,1,1,0,5,0,8.60789,-0.711815,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
0.335332,1,1,0,5,0,8.60746,-0.711769,-3.02768,0.000183975,30,-nan(ind),-nan(ind),-nan(ind),-570.704,-nan(ind),-nan(ind),-nan(ind),-nan(ind),2.00443,1.4978,-nan(ind),-nan(ind),0
